店名,評分,評論數,地址,鏈接
TIECAFE（不定期店休&精釀啤酒、4人以上恕不招待，無訂位),4.6,484,"一樓, No. 56號成功路二段426巷內湖區台北市114",https://www.google.com/maps/place/TIECAFE%EF%BC%88%E4%B8%8D%E5%AE%9A%E6%9C%9F%E5%BA%97%E4%BC%91%26%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E3%80%814%E4%BA%BA%E4%BB%A5%E4%B8%8A%E6%81%95%E4%B8%8D%E6%8B%9B%E5%BE%85%EF%BC%8C%E7%84%A1%E8%A8%82%E4%BD%8D%29/data=!4m7!3m6!1s0x3442ac71f87e368d:0x36a565681b39eca6!8m2!3d25.0702883!4d121.588293!16s%2Fg%2F11f318gcjv!19sChIJjTZ--HGsQjQRpuw5G2hlpTY?authuser=0&hl=zh-TW&rclk=1
Yuki’s house,5.0 13 則評論,5.0 顆星 13,114台北市內湖區麗山街,https://www.google.com/maps/place/Yuki%E2%80%99s+house/data=!4m7!3m6!1s0x3442ad00395ef113:0xc02e686f3e9ac424!8m2!3d25.0750326!4d121.5750043!16s%2Fg%2F11y29ykqjb!19sChIJE_FeOQCtQjQRJMSaPm9oLsA?authuser=0&hl=zh-TW&rclk=1
STAND cafébar內湖行善門市,5,2,114台北市內湖區行善路168巷17-1號,https://www.google.com/maps/place/STAND+caf%C3%A9bar%E5%85%A7%E6%B9%96%E8%A1%8C%E5%96%84%E9%96%80%E5%B8%82/data=!4m7!3m6!1s0x3442abb5c020195d:0x9628151ab15b25af!8m2!3d25.0588916!4d121.5787456!16s%2Fg%2F11tjds71lq!19sChIJXRkgwLWrQjQRryVbsRoVKJY?authuser=0&hl=zh-TW&rclk=1
愛葡悅飲酒藏,5,5,"1樓, No. 5號 號江南街117巷8弄內湖區台北市114",https://www.google.com/maps/place/%E6%84%9B%E8%91%A1%E6%82%85%E9%A3%B2%E9%85%92%E8%97%8F/data=!4m7!3m6!1s0x3442ac7b50499ce1:0x1867a96d2b6500e9!8m2!3d25.0760628!4d121.5763361!16s%2Fg%2F11c5g9vr53!19sChIJ4ZxJUHusQjQR6QBlK22pZxg?authuser=0&hl=zh-TW&rclk=1
凱得利餐坊,4.2,11,114台北市內湖區成功路二段177號,https://www.google.com/maps/place/%E5%87%B1%E5%BE%97%E5%88%A9%E9%A4%90%E5%9D%8A/data=!4m7!3m6!1s0x3442ac83a39fbe91:0x5ba53da439955e0b!8m2!3d25.0663047!4d121.590696!16s%2Fg%2F11k5n5m0ll!19sChIJkb6fo4OsQjQRC16VOaQ9pVs?authuser=0&hl=zh-TW&rclk=1
迷人会,4.8,20,114台北市內湖區民權東路六段179號,https://www.google.com/maps/place/%E8%BF%B7%E4%BA%BA%E4%BC%9A/data=!4m7!3m6!1s0x3442ada7199ec7a9:0xda239874631f89f9!8m2!3d25.0680725!4d121.5969944!16s%2Fg%2F11p_3b7vb4!19sChIJqceeGaetQjQR-YkfY3SYI9o?authuser=0&hl=zh-TW&rclk=1
無尽蔵居酒屋（無盡藏）文德店,4.4,806,114台北市內湖區文德路22巷27弄7號,https://www.google.com/maps/place/%E7%84%A1%E5%B0%BD%E8%94%B5%E5%B1%85%E9%85%92%E5%B1%8B%EF%BC%88%E7%84%A1%E7%9B%A1%E8%97%8F%EF%BC%89%E6%96%87%E5%BE%B7%E5%BA%97/data=!4m7!3m6!1s0x3442ac63271ef5a1:0xdb158bb02c645465!8m2!3d25.07667!4d121.579647!16s%2Fg%2F1ptwmfhwx!19sChIJofUeJ2OsQjQRZVRkLLCLFds?authuser=0&hl=zh-TW&rclk=1
笙揚,4.2,35,114台北市內湖區成功路四段312號,https://www.google.com/maps/place/%E7%AC%99%E6%8F%9A/data=!4m7!3m6!1s0x3442acec60a00167:0xb0adb73fdd13dc29!8m2!3d25.084937!4d121.598304!16s%2Fg%2F11g0zwqpyr!19sChIJZwGgYOysQjQRKdwT3T-3rbA?authuser=0&hl=zh-TW&rclk=1
奇緣休閒中心(卡拉OK),4.1,44,114台北市內湖區大湖街168巷16號16之1號,https://www.google.com/maps/place/%E5%A5%87%E7%B7%A3%E4%BC%91%E9%96%92%E4%B8%AD%E5%BF%83%28%E5%8D%A1%E6%8B%89OK%29/data=!4m7!3m6!1s0x3442ac952e4aa5ed:0x753a2be30e31ce86!8m2!3d25.0803519!4d121.6028949!16s%2Fg%2F11c6lfcbw4!19sChIJ7aVKLpWsQjQRhs4xDuMrOnU?authuser=0&hl=zh-TW&rclk=1
品望國際酒業股份有限公司,5,2,"號 2 樓, No. 367新湖二路內湖區台北市114",https://www.google.com/maps/place/%E5%93%81%E6%9C%9B%E5%9C%8B%E9%9A%9B%E9%85%92%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3442ac8039884371:0x4f37ecf54f836cf8!8m2!3d25.0647668!4d121.5852357!16s%2Fg%2F11b7hjcg33!19sChIJcUOIOYCsQjQR-GyDT_XsN08?authuser=0&hl=zh-TW&rclk=1
星城卡拉,4.2,26,114台北市內湖區星雲街15巷3號,https://www.google.com/maps/place/%E6%98%9F%E5%9F%8E%E5%8D%A1%E6%8B%89/data=!4m7!3m6!1s0x3442ac8e9afac8d5:0x3ca3c4a062f522cb!8m2!3d25.0780318!4d121.5903688!16s%2Fg%2F11f6kdq5xv!19sChIJ1cj6mo6sQjQRyyL1YqDEozw?authuser=0&hl=zh-TW&rclk=1
Barbee卡啦炸雞專賣店,4.2,72,11465台北市內湖區民權東路六段90巷25弄7號,https://www.google.com/maps/place/Barbee%E5%8D%A1%E5%95%A6%E7%82%B8%E9%9B%9E%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x3442ac8116150a3f:0xf76d562e99ce77c8!8m2!3d25.0674719!4d121.5864423!16s%2Fg%2F11dfqszz2b!19sChIJPwoVFoGsQjQRyHfOmS5Wbfc?authuser=0&hl=zh-TW&rclk=1
222歌坊,4,4,114台北市內湖區康寧路一段222號,https://www.google.com/maps/place/222%E6%AD%8C%E5%9D%8A/data=!4m7!3m6!1s0x3442ac92393574f5:0xd653758f6d12eb11!8m2!3d25.078258!4d121.59586!16s%2Fg%2F11gh2r4sns!19sChIJ9XQ1OZKsQjQREesSbY91U9Y?authuser=0&hl=zh-TW&rclk=1
Prestige House,5,29,114台北市內湖區金莊路100號,https://www.google.com/maps/place/Prestige+House/data=!4m7!3m6!1s0x3442add49ef65033:0x11470bf283bc67ab!8m2!3d25.0639205!4d121.5874057!16s%2Fg%2F11s5gjvrff!19sChIJM1D2ntStQjQRq2e8g_ILRxE?authuser=0&hl=zh-TW&rclk=1
買酒網內湖門市,4.6,226,114台北市內湖區行愛路77巷69號1樓,https://www.google.com/maps/place/%E8%B2%B7%E9%85%92%E7%B6%B2%E5%85%A7%E6%B9%96%E9%96%80%E5%B8%82/data=!4m7!3m6!1s0x3442ab801f44b5f9:0xec8b431b5cf3c0bc!8m2!3d25.0637049!4d121.5832476!16s%2Fg%2F1tglwnws!19sChIJ-bVEH4CrQjQRvMDzXBtDi-w?authuser=0&hl=zh-TW&rclk=1
亞運撞球飛鏢旗艦館,4.4,121,114台北市內湖區成功路四段68號B2,https://www.google.com/maps/place/%E4%BA%9E%E9%81%8B%E6%92%9E%E7%90%83%E9%A3%9B%E9%8F%A2%E6%97%97%E8%89%A6%E9%A4%A8/data=!4m7!3m6!1s0x3442ad38f2f670a5:0xd714811c59e05eb5!8m2!3d25.0828327!4d121.5929942!16s%2Fg%2F11h5qpshcq!19sChIJpXD28jitQjQRtV7gWRyBFNc?authuser=0&hl=zh-TW&rclk=1
輪流請客 x GLAMAIR 韓式餐廳 內湖店,4.2,"2,597",11492台北市內湖區瑞光路589號,https://www.google.com/maps/place/%E8%BC%AA%E6%B5%81%E8%AB%8B%E5%AE%A2+x+GLAMAIR+%E9%9F%93%E5%BC%8F%E9%A4%90%E5%BB%B3+%E5%85%A7%E6%B9%96%E5%BA%97/data=!4m7!3m6!1s0x3442ad667d5f1893:0xf3c9bb98adcf31c4!8m2!3d25.0803315!4d121.5675501!16s%2Fg%2F11g2wtc9fb!19sChIJkxhffWatQjQRxDHPrZi7yfM?authuser=0&hl=zh-TW&rclk=1
Firance,4.8,57,114台北市內湖區新明路122之8號,https://www.google.com/maps/place/Firance/data=!4m7!3m6!1s0x3442ab2af4c56d4b:0xb9702c9d53d2df30!8m2!3d25.0585117!4d121.587107!16s%2Fg%2F11vxprv95n!19sChIJS23F9CqrQjQRMN_SU50scLk?authuser=0&hl=zh-TW&rclk=1
AGUSTO義式餐酒館Since2007｜聚餐包場 慶生約會 美食推薦｜餐廳 內科西湖店,4.7,192,11493台北市內湖區洲子街81號,https://www.google.com/maps/place/AGUSTO%E7%BE%A9%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8Since2007%EF%BD%9C%E8%81%9A%E9%A4%90%E5%8C%85%E5%A0%B4+%E6%85%B6%E7%94%9F%E7%B4%84%E6%9C%83+%E7%BE%8E%E9%A3%9F%E6%8E%A8%E8%96%A6%EF%BD%9C%E9%A4%90%E5%BB%B3+%E5%85%A7%E7%A7%91%E8%A5%BF%E6%B9%96%E5%BA%97/data=!4m7!3m6!1s0x3442ada47a4877d5:0xc8b206da6c22efe2!8m2!3d25.080254!4d121.570985!16s%2Fg%2F11vdpwwkn5!19sChIJ1XdIeqStQjQR4u8ibNoGssg?authuser=0&hl=zh-TW&rclk=1
fifthfloor_minibar,5,10,114台北市內湖區星雲街68巷6號5樓,https://www.google.com/maps/place/fifthfloor_minibar/data=!4m7!3m6!1s0x3442ad52e44b1dad:0xd13095b015912194!8m2!3d25.07877!4d121.592775!16s%2Fg%2F11nmr21w8c!19sChIJrR1L5FKtQjQRlCGRFbCVMNE?authuser=0&hl=zh-TW&rclk=1
串鼓 串燒酒吧,4.4,123,114台北市內湖區金湖路175號,https://www.google.com/maps/place/%E4%B8%B2%E9%BC%93+%E4%B8%B2%E7%87%92%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442ad954bb3b6b1:0x3e1f0aad48d7cc3!8m2!3d25.0794058!4d121.5990113!16s%2Fg%2F11tcs3ps_8!19sChIJsbazS5WtQjQRw3yN1Krw4QM?authuser=0&hl=zh-TW&rclk=1
Mori House,4.3,142,11490台北市內湖區民權東路六段123巷34弄19-1號,https://www.google.com/maps/place/Mori+House/data=!4m7!3m6!1s0x3442addb6357b02f:0x5b815efe849eea67!8m2!3d25.0705573!4d121.5923872!16s%2Fg%2F11j0wv703j!19sChIJL7BXY9utQjQRZ-qehP5egVs?authuser=0&hl=zh-TW&rclk=1
鳥居町日料居酒屋（東湖店),4.7,"1,028",114台北市內湖區東湖路113巷9號,https://www.google.com/maps/place/%E9%B3%A5%E5%B1%85%E7%94%BA%E6%97%A5%E6%96%99%E5%B1%85%E9%85%92%E5%B1%8B%EF%BC%88%E6%9D%B1%E6%B9%96%E5%BA%97%29/data=!4m7!3m6!1s0x3442ad2652e33bfb:0x89f1995ca999b4f9!8m2!3d25.069255!4d121.615343!16s%2Fg%2F11lkzstv4j!19sChIJ-zvjUiatQjQR-bSZqVyZ8Yk?authuser=0&hl=zh-TW&rclk=1
轉角私廚（六、日包場制）,4.7,122,114台北市內湖區南京東路六段461號1樓,https://www.google.com/maps/place/%E8%BD%89%E8%A7%92%E7%A7%81%E5%BB%9A%EF%BC%88%E5%85%AD%E3%80%81%E6%97%A5%E5%8C%85%E5%A0%B4%E5%88%B6%EF%BC%89/data=!4m7!3m6!1s0x3442abd282471d31:0xfe0a8c8120be193d!8m2!3d25.0610049!4d121.5874712!16s%2Fg%2F11t7yt32jm!19sChIJMR1HgtKrQjQRPRm-IIGMCv4?authuser=0&hl=zh-TW&rclk=1
酒咖 運動飛鏢酒吧,3.9,109,114台北市內湖區內湖路二段394號,https://www.google.com/maps/place/%E9%85%92%E5%92%96+%E9%81%8B%E5%8B%95%E9%A3%9B%E9%8F%A2%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442ac8d2680327f:0xfd95c0549d7583b8!8m2!3d25.0828637!4d121.5915114!16s%2Fg%2F11clyqyxlw!19sChIJfzKAJo2sQjQRuIN1nVTAlf0?authuser=0&hl=zh-TW&rclk=1
215歐廚,4.2,210,114台北市內湖區民善街215號6樓,https://www.google.com/maps/place/215%E6%AD%90%E5%BB%9A/data=!4m7!3m6!1s0x3442ab75aff9be21:0x2d333c24dbf19588!8m2!3d25.064111!4d121.5746365!16s%2Fg%2F11fn03bsdy!19sChIJIb75r3WrQjQRiJXx2yQ8My0?authuser=0&hl=zh-TW&rclk=1
暫停營業 呼搭啦串燒屋,4.4,543,114台北市內湖區瑞光路111號,https://www.google.com/maps/place/%E6%9A%AB%E5%81%9C%E7%87%9F%E6%A5%AD+%E5%91%BC%E6%90%AD%E5%95%A6%E4%B8%B2%E7%87%92%E5%B1%8B/data=!4m7!3m6!1s0x3442ac7d8d36e1ad:0x3d3154b9938a2f85!8m2!3d25.0711576!4d121.5820492!16s%2Fg%2F1td9ycrr!19sChIJreE2jX2sQjQRhS-Kk7lUMT0?authuser=0&hl=zh-TW&rclk=1
綻1852 餐酒 內湖店STEAK & LOBSTER,4.3,999,114066台北市內湖區基湖路3巷11號1樓,https://www.google.com/maps/place/%E7%B6%BB1852+%E9%A4%90%E9%85%92+%E5%85%A7%E6%B9%96%E5%BA%97STEAK+%26+LOBSTER/data=!4m7!3m6!1s0x3442a95b26bab93d:0x32962b8705be69ff!8m2!3d25.0811144!4d121.566381!16s%2Fg%2F11g11t20r5!19sChIJPbm6JlupQjQR_2m-BYcrljI?authuser=0&hl=zh-TW&rclk=1
世界樹有限公司,5.0 1 則評論,5.0 顆星 1,114台北市內湖區文德路210巷30弄45號1樓,https://www.google.com/maps/place/%E4%B8%96%E7%95%8C%E6%A8%B9%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3442ac89ac9b9e61:0x1f9f5b889d2e31a4!8m2!3d25.0772644!4d121.5851342!16s%2Fg%2F11szftjvnp!19sChIJYZ6brImsQjQRpDEunYhbnx8?authuser=0&hl=zh-TW&rclk=1
