店名,評分,評論數,地址,鏈接
追夢人迪斯可｜士林,4.9,524,111台北市士林區大西路8號一樓,https://www.google.com/maps/place/%E8%BF%BD%E5%A4%A2%E4%BA%BA%E8%BF%AA%E6%96%AF%E5%8F%AF%EF%BD%9C%E5%A3%AB%E6%9E%97/data=!4m7!3m6!1s0x3442af3c1dcb29b5:0xaeb53742739160f2!8m2!3d25.089784!4d121.524175!16s%2Fg%2F11sjfp_tg9!19sChIJtSnLHTyvQjQR8mCRc0I3ta4?authuser=0&hl=zh-TW&rclk=1
Simplebar 簡單吧。,4.6,154,111台北市士林區大北路42號,https://www.google.com/maps/place/Simplebar+%E7%B0%A1%E5%96%AE%E5%90%A7%E3%80%82/data=!4m7!3m6!1s0x3442a92bea23ad07:0xa18d1325b39f55d4!8m2!3d25.0899886!4d121.5259948!16s%2Fg%2F11ftw9_lqw!19sChIJB60j6iupQjQR1FWfsyUTjaE?authuser=0&hl=zh-TW&rclk=1
金手套Golden’s Bar | 老美式酒吧,4.9,80,111台北市士林區基河路16號,https://www.google.com/maps/place/%E9%87%91%E6%89%8B%E5%A5%97Golden%E2%80%99s+Bar+%7C+%E8%80%81%E7%BE%8E%E5%BC%8F%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442af4a7d684b67:0x8d28b941aa34001e!8m2!3d25.0822689!4d121.5239905!16s%2Fg%2F11vc7r2lj7!19sChIJZ0tofUqvQjQRHgA0qkG5KI0?authuser=0&hl=zh-TW&rclk=1
Dobar 士林,4.9,122,111台北市士林區大東路15-21號1樓,https://www.google.com/maps/place/Dobar+%E5%A3%AB%E6%9E%97/data=!4m7!3m6!1s0x3442af77f4c4d2d1:0xf0351cbaed585460!8m2!3d25.08807!4d121.524589!16s%2Fg%2F11kpj9k85n!19sChIJ0dLE9HevQjQRYFRY7bocNfA?authuser=0&hl=zh-TW&rclk=1
YMD.cocktail,5,123,111台北市士林區承德路四段36號,https://www.google.com/maps/place/YMD.cocktail/data=!4m7!3m6!1s0x3442afefae4673ad:0x19ff419b3be29f93!8m2!3d25.08062!4d121.5221021!16s%2Fg%2F11qp1sdpg9!19sChIJrXNGru-vQjQRk5_iO5tB_xk?authuser=0&hl=zh-TW&rclk=1
HangOut Cocktail Bar,4.6,177,111台北市士林區中山北路六段338號,https://www.google.com/maps/place/HangOut+Cocktail+Bar/data=!4m7!3m6!1s0x3442ae9001f61359:0x861fce5d6bfaac22!8m2!3d25.1114692!4d121.526!16s%2Fg%2F12qg76j65!19sChIJWRP2AZCuQjQRIqz6a13OH4Y?authuser=0&hl=zh-TW&rclk=1
Patio Gourmet Burgers & Craft Beer,4.3,268,111台北市士林區中山北路六段431號,https://www.google.com/maps/place/Patio+Gourmet+Burgers+%26+Craft+Beer/data=!4m7!3m6!1s0x3442ae8075f3955f:0x18f8a3b44ebc60e3!8m2!3d25.1140823!4d121.5270153!16s%2Fg%2F12hp6cr70!19sChIJX5XzdYCuQjQR42C8TrSj-Bg?authuser=0&hl=zh-TW&rclk=1
ABLE音樂坊茶酒館,4.7,116,111台北市士林區重慶北路四段(迴轉道/延平北路社子/三重)262號,https://www.google.com/maps/place/ABLE%E9%9F%B3%E6%A8%82%E5%9D%8A%E8%8C%B6%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442aec983aa774d:0xf4e1438973273db7!8m2!3d25.0870844!4d121.5115646!16s%2Fg%2F1tf0n9vb!19sChIJTXeqg8muQjQRtz0nc4lD4fQ?authuser=0&hl=zh-TW&rclk=1
Ale Music Bar & Bistro,4.7,15,111台北市士林區忠誠路二段166巷9號,https://www.google.com/maps/place/Ale+Music+Bar+%26+Bistro/data=!4m7!3m6!1s0x3442afe1a0d403bb:0xabea0ea27a88f35e!8m2!3d25.1156479!4d121.5327908!16s%2Fg%2F11k9hflqw8!19sChIJuwPUoOGvQjQRXvOIeqIO6qs?authuser=0&hl=zh-TW&rclk=1
Modism Muses 摩德年代繆斯餐酒館,4.1,715,111台北市士林區中山北路五段433號,https://www.google.com/maps/place/Modism+Muses+%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3%E7%B9%86%E6%96%AF%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442af3a2def3575:0x1270b4729c96c63e!8m2!3d25.0909457!4d121.5271654!16s%2Fg%2F11h8c97brj!19sChIJdTXvLTqvQjQRPsaWnHK0cBI?authuser=0&hl=zh-TW&rclk=1
渣男Taiwan Bistro《天母八渣》,4.8,"1,819",111台北市士林區福國路40號,https://www.google.com/maps/place/%E6%B8%A3%E7%94%B7Taiwan+Bistro%E3%80%8A%E5%A4%A9%E6%AF%8D%E5%85%AB%E6%B8%A3%E3%80%8B/data=!4m7!3m6!1s0x3442af53b8decf63:0x70504bdbb2e07959!8m2!3d25.102271!4d121.524051!16s%2Fg%2F11n8kjndsl!19sChIJY8_euFOvQjQRWXngsttLUHA?authuser=0&hl=zh-TW&rclk=1
4024,4.7,30,11163台北市士林區文林路137號,https://www.google.com/maps/place/4024/data=!4m7!3m6!1s0x3442afccbed24a13:0x2baf7e44a6b46aaf!8m2!3d25.0888497!4d121.5264743!16s%2Fg%2F11vy0sg_h7!19sChIJE0rSvsyvQjQRr2q0pkR-rys?authuser=0&hl=zh-TW&rclk=1
呼卡商行 Hookah Daddy - Shisha Lounge シーシャラウンジ Taipei 天母店,4.9,270,111台北市士林區德行東路172號2樓,https://www.google.com/maps/place/%E5%91%BC%E5%8D%A1%E5%95%86%E8%A1%8C+Hookah+Daddy+-+Shisha+Lounge+%E3%82%B7%E3%83%BC%E3%82%B7%E3%83%A3%E3%83%A9%E3%82%A6%E3%83%B3%E3%82%B8+Taipei+%E5%A4%A9%E6%AF%8D%E5%BA%97/data=!4m7!3m6!1s0x3442af4b6806b4cf:0x79354715f3b4ebe8!8m2!3d25.1084183!4d121.530687!16s%2Fg%2F11pwwqglvy!19sChIJz7QGaEuvQjQR6Ou08xVHNXk?authuser=0&hl=zh-TW&rclk=1
Green Door（綠門）LoungeBar,4.2,116,111台北市士林區福國路96號,https://www.google.com/maps/place/Green+Door%EF%BC%88%E7%B6%A0%E9%96%80%EF%BC%89LoungeBar/data=!4m7!3m6!1s0x3442ae9650734229:0xeffcddcc5453d22d!8m2!3d25.1020539!4d121.5222346!16s%2Fg%2F11c1v1qnfq!19sChIJKUJzUJauQjQRLdJTVMzd_O8?authuser=0&hl=zh-TW&rclk=1
BOBEEB ｜Mocktail Cafe Bar & Desserts 士林夜市,4.7,21,111台北市士林區後港街172-1號士林夜市,https://www.google.com/maps/place/BOBEEB+%EF%BD%9CMocktail+Cafe+Bar+%26+Desserts+%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x3442af031f00bff3:0x426d8eb68d75aa9b!8m2!3d25.0852306!4d121.5243635!16s%2Fg%2F11s5hgvny9!19sChIJ878AHwOvQjQRm6p1jbaObUI?authuser=0&hl=zh-TW&rclk=1
嗜酒,4.6,106,111台北市士林區中山北路六段11號,https://www.google.com/maps/place/%E5%97%9C%E9%85%92/data=!4m7!3m6!1s0x3442ae976416a8b9:0xa29027adba6f72aa!8m2!3d25.1029355!4d121.5250836!16s%2Fg%2F11b7q1kjwk!19sChIJuagWZJeuQjQRqnJvuq0nkKI?authuser=0&hl=zh-TW&rclk=1
R bar 逸庭,4.6,252,11141台北市士林區中山北路五段470巷8號1樓,https://www.google.com/maps/place/R+bar+%E9%80%B8%E5%BA%AD/data=!4m7!3m6!1s0x3442af21e8bf6049:0xffe60025e82533b0!8m2!3d25.093179!4d121.5291354!16s%2Fg%2F11gsbbr5rk!19sChIJSWC_6CGvQjQRsDMl6CUA5v8?authuser=0&hl=zh-TW&rclk=1
ESV Bistro,4.9,95,111台北市士林區中山北路七段86號,https://www.google.com/maps/place/ESV+Bistro/data=!4m7!3m6!1s0x3442afe587437493:0xda29d0bd719e4aab!8m2!3d25.1216137!4d121.5317809!16s%2Fg%2F11pl7rwhcc!19sChIJk3RDh-WvQjQRq0qecb3QKdo?authuser=0&hl=zh-TW&rclk=1
餓酒餐酒館,4.9,135,111台北市士林區大北路29號,https://www.google.com/maps/place/%E9%A4%93%E9%85%92%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442afe33be3fa71:0xad7776c7e0c7beb5!8m2!3d25.0897872!4d121.5261705!16s%2Fg%2F11vck0bwwb!19sChIJcfrjO-OvQjQRtb7H4Md2d60?authuser=0&hl=zh-TW&rclk=1
Sea Cup Island 美式餐酒館 Bistro & Bar（寵物友善餐廳/酒吧推薦/士林酒吧/包場慶生聚會餐廳）,4.6,155,111台北市士林區中正路389號,https://www.google.com/maps/place/Sea+Cup+Island+%E7%BE%8E%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8+Bistro+%26+Bar%EF%BC%88%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%E9%A4%90%E5%BB%B3%2F%E9%85%92%E5%90%A7%E6%8E%A8%E8%96%A6%2F%E5%A3%AB%E6%9E%97%E9%85%92%E5%90%A7%2F%E5%8C%85%E5%A0%B4%E6%85%B6%E7%94%9F%E8%81%9A%E6%9C%83%E9%A4%90%E5%BB%B3%EF%BC%89/data=!4m7!3m6!1s0x3442aff944b558eb:0xa0b807678f550d21!8m2!3d25.0941042!4d121.5214712!16s%2Fg%2F11sbwltdsl!19sChIJ61i1RPmvQjQRIQ1Vj2cHuKA?authuser=0&hl=zh-TW&rclk=1
夜色CLUB,4.7,15,111台北市士林區天母東路8巷21-3號,https://www.google.com/maps/place/%E5%A4%9C%E8%89%B2CLUB/data=!4m7!3m6!1s0x3442af29827908a1:0x7dd1716b56c0d70!8m2!3d25.1173566!4d121.5321738!16s%2Fg%2F11kh_rm4g4!19sChIJoQh5gimvQjQRcA1stRYX3Qc?authuser=0&hl=zh-TW&rclk=1
Boulevard Cafe 林蔭美式餐酒食,4.6,723,111台北市士林區至善路二段33號,https://www.google.com/maps/place/Boulevard+Cafe+%E6%9E%97%E8%94%AD%E7%BE%8E%E5%BC%8F%E9%A4%90%E9%85%92%E9%A3%9F/data=!4m7!3m6!1s0x3442ade61175c0f1:0xf36f2c1be74422cf!8m2!3d25.0973739!4d121.5442214!16s%2Fg%2F11rq0qdh7h!19sChIJ8cB1EeatQjQRzyJE5xssb_M?authuser=0&hl=zh-TW&rclk=1
Irene's Lounge,3.8,158,"No. 78, Tianmu East Road, 士林區台北市111",https://www.google.com/maps/place/Irene%27s+Lounge/data=!4m7!3m6!1s0x3442ae8075f05b1d:0x1fa31b9330ee0b36!8m2!3d25.118031!4d121.535247!16s%2Fg%2F11cs5qc2br!19sChIJHVvwdYCuQjQRNgvuMJMbox8?authuser=0&hl=zh-TW&rclk=1
鴻．串燒（炭火燒烤、啤酒、海鮮、調酒）,4.8,155,111台北市士林區基河路104號,https://www.google.com/maps/place/%E9%B4%BB%EF%BC%8E%E4%B8%B2%E7%87%92%EF%BC%88%E7%82%AD%E7%81%AB%E7%87%92%E7%83%A4%E3%80%81%E5%95%A4%E9%85%92%E3%80%81%E6%B5%B7%E9%AE%AE%E3%80%81%E8%AA%BF%E9%85%92%EF%BC%89/data=!4m7!3m6!1s0x3442af564c18d2c9:0x4d4aca75dcbbb0ba!8m2!3d25.0880723!4d121.5235789!16s%2Fg%2F11s9kv0kn3!19sChIJydIYTFavQjQRurC73HXKSk0?authuser=0&hl=zh-TW&rclk=1
洋房,4.1,80,111台北市士林區士東路91巷48號,https://www.google.com/maps/place/%E6%B4%8B%E6%88%BF/data=!4m7!3m6!1s0x3442ae86a0eef691:0x9191b9a98e976f28!8m2!3d25.1140713!4d121.530177!16s%2Fg%2F11bwm4l3sd!19sChIJkfbuoIauQjQRKG-Xjqm5kZE?authuser=0&hl=zh-TW&rclk=1
INFINITY .Yes Lounge,4.7,358,111台北市士林區中山北路七段48號2樓,https://www.google.com/maps/place/INFINITY+.Yes+Lounge/data=!4m7!3m6!1s0x3442aa0e69863137:0x959820689d73d427!8m2!3d25.1206066!4d121.5314192!16s%2Fg%2F11g8wvd697!19sChIJNzGGaQ6qQjQRJ9RznWggmJU?authuser=0&hl=zh-TW&rclk=1
Wine Dot 酒點葡萄酒專賣,5,37,111台北市士林區天母東路50巷20-7號,https://www.google.com/maps/place/Wine+Dot+%E9%85%92%E9%BB%9E%E8%91%A1%E8%90%84%E9%85%92%E5%B0%88%E8%B3%A3/data=!4m7!3m6!1s0x3442af66814f87af:0xb58eea231ee0dfe!8m2!3d25.117448!4d121.533167!16s%2Fg%2F11kdkbxnyy!19sChIJr4dPgWavQjQR_g3uMaLuWAs?authuser=0&hl=zh-TW&rclk=1
Fiesta Restaurant & Bar,4.1,888,111台北市士林區承德路四段189號,https://www.google.com/maps/place/Fiesta+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3442aeb0f354b359:0x55d3d5f9642431c8!8m2!3d25.0880484!4d121.5223679!16s%2Fg%2F11c31079zd!19sChIJWbNU87CuQjQRyDEkZPnV01U?authuser=0&hl=zh-TW&rclk=1
Aki matcha bar,4.8,220,111台北市士林區承德路四段10巷18號,https://www.google.com/maps/place/Aki+matcha+bar/data=!4m7!3m6!1s0x3442af83c23f79c3:0x69cbbc8e70b2dc6!8m2!3d25.0796566!4d121.5210321!16s%2Fg%2F11tggklvgj!19sChIJw3k_woOvQjQRxi0L58i7nAY?authuser=0&hl=zh-TW&rclk=1
Modism Café 摩德年代 士林店,4.6,420,111台北市士林區中正路235巷29號,https://www.google.com/maps/place/Modism+Caf%C3%A9+%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3+%E5%A3%AB%E6%9E%97%E5%BA%97/data=!4m7!3m6!1s0x3442af897bb3899f:0x2d2afba725d7ee0d!8m2!3d25.0945299!4d121.5262273!16s%2Fg%2F11h0vsqw6_!19sChIJn4mze4mvQjQRDe7XJaf7Ki0?authuser=0&hl=zh-TW&rclk=1
The Lasagna Bar 千層吧(天母店),4.4,243,111台北市士林區士東路29號,https://www.google.com/maps/place/The+Lasagna+Bar+%E5%8D%83%E5%B1%A4%E5%90%A7%28%E5%A4%A9%E6%AF%8D%E5%BA%97%29/data=!4m7!3m6!1s0x3442af660d81a213:0xa456759db08d2fcc!8m2!3d25.111994!4d121.5271859!16s%2Fg%2F11ry0n3kg4!19sChIJE6KBDWavQjQRzC-NsJ11VqQ?authuser=0&hl=zh-TW&rclk=1
大村武串燒居酒屋-士林店,4.8,"7,266",111台北市士林區基河路255號,https://www.google.com/maps/place/%E5%A4%A7%E6%9D%91%E6%AD%A6%E4%B8%B2%E7%87%92%E5%B1%85%E9%85%92%E5%B1%8B-%E5%A3%AB%E6%9E%97%E5%BA%97/data=!4m7!3m6!1s0x3442aeba464f353d:0xc8d367641f14c1b5!8m2!3d25.09148!4d121.5216166!16s%2Fg%2F11b63838zd!19sChIJPTVPRrquQjQRtcEUH2Rn08g?authuser=0&hl=zh-TW&rclk=1
LeeZ 葡萄酒/咖啡館,5,10,111台北市士林區士商路139號,https://www.google.com/maps/place/LeeZ+%E8%91%A1%E8%90%84%E9%85%92%2F%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x3442af6144545f11:0x26126813feb6a22d!8m2!3d25.0937421!4d121.5177892!16s%2Fg%2F11gjhcj3j5!19sChIJEV9URGGvQjQRLaK2_hNoEiY?authuser=0&hl=zh-TW&rclk=1
大俠請留步,4.8,"3,312",111台北市士林區文林路188號,https://www.google.com/maps/place/%E5%A4%A7%E4%BF%A0%E8%AB%8B%E7%95%99%E6%AD%A5/data=!4m7!3m6!1s0x3442afbc88d972ff:0x79e0d54c03c42bdd!8m2!3d25.0897344!4d121.5271151!16s%2Fg%2F11h4_dwtjm!19sChIJ_3LZiLyvQjQR3SvEA0zV4Hk?authuser=0&hl=zh-TW&rclk=1
朝 asa,4,227,111台北市士林區德行西路110號,https://www.google.com/maps/place/%E6%9C%9D+asa/data=!4m7!3m6!1s0x3442ae964f10f175:0x5f0e08aa9b0c55e7!8m2!3d25.103859!4d121.5207772!16s%2Fg%2F11b5pj2g_2!19sChIJdfEQT5auQjQR51UMm6oIDl8?authuser=0&hl=zh-TW&rclk=1
Modism Café 摩德年代 天母店,4.6,37,111台北市士林區中山北路六段29號,https://www.google.com/maps/place/Modism+Caf%C3%A9+%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3+%E5%A4%A9%E6%AF%8D%E5%BA%97/data=!4m7!3m6!1s0x3442af4efc2dd95f:0x24ac83b5e319f11a!8m2!3d25.1033966!4d121.5248996!16s%2Fg%2F11vz63wgly!19sChIJX9kt_E6vQjQRGvEZ47WDrCQ?authuser=0&hl=zh-TW&rclk=1
馨亞 Le Jardin,4.6,326,111台北市士林區天母東路80號一樓,https://www.google.com/maps/place/%E9%A6%A8%E4%BA%9E+Le+Jardin/data=!4m7!3m6!1s0x3442ae811c4db20d:0x767e701372df7c16!8m2!3d25.1180378!4d121.5353524!16s%2Fg%2F1w3449zh!19sChIJDbJNHIGuQjQRFnzfchNwfnY?authuser=0&hl=zh-TW&rclk=1
浪漫印象 Live Music Brunch/Bar (現場音樂 早午餐/酒吧),5,7,111台北市士林區天母西路53號,https://www.google.com/maps/place/%E6%B5%AA%E6%BC%AB%E5%8D%B0%E8%B1%A1+Live+Music+Brunch%2FBar+%28%E7%8F%BE%E5%A0%B4%E9%9F%B3%E6%A8%82+%E6%97%A9%E5%8D%88%E9%A4%90%2F%E9%85%92%E5%90%A7%29/data=!4m7!3m6!1s0x3442af8d92d58369:0xaea54d30b3aa8fa3!8m2!3d25.1185933!4d121.5268617!16s%2Fg%2F11lf2j0z5r!19sChIJaYPVko2vQjQRo4-qszBNpa4?authuser=0&hl=zh-TW&rclk=1
大鶴青田 炭火居酒屋 士林店-Orion暢飲中,4.8,618,111台北市士林區文林路194號,https://www.google.com/maps/place/%E5%A4%A7%E9%B6%B4%E9%9D%92%E7%94%B0+%E7%82%AD%E7%81%AB%E5%B1%85%E9%85%92%E5%B1%8B+%E5%A3%AB%E6%9E%97%E5%BA%97-Orion%E6%9A%A2%E9%A3%B2%E4%B8%AD/data=!4m7!3m6!1s0x3442af93560dacd1:0x3a378e06d7b10e22!8m2!3d25.0898445!4d121.5271685!16s%2Fg%2F11tcpghkxw!19sChIJ0awNVpOvQjQRIg6x1waONzo?authuser=0&hl=zh-TW&rclk=1
醉痞廚房,4.7,46,111台北市士林區基河路126號,https://www.google.com/maps/place/%E9%86%89%E7%97%9E%E5%BB%9A%E6%88%BF/data=!4m7!3m6!1s0x3442afd6c55c9387:0xe6dd9dce4d880e62!8m2!3d25.088326!4d121.5234352!16s%2Fg%2F11q98bv_qb!19sChIJh5NcxdavQjQRYg6ITc6d3eY?authuser=0&hl=zh-TW&rclk=1
紅蕃海鮮啤酒屋,4.2,390,111台北市士林區忠誠路一段103號,https://www.google.com/maps/place/%E7%B4%85%E8%95%83%E6%B5%B7%E9%AE%AE%E5%95%A4%E9%85%92%E5%B1%8B/data=!4m7!3m6!1s0x3442ae9bcb0344b5:0x3dd989003eaf3f56!8m2!3d25.104892!4d121.528574!16s%2Fg%2F1tgpq9mx!19sChIJtUQDy5uuQjQRVj-vPgCJ2T0?authuser=0&hl=zh-TW&rclk=1
聚星音樂會所,4,48,111台北市士林區延平北路七段126號,https://www.google.com/maps/place/%E8%81%9A%E6%98%9F%E9%9F%B3%E6%A8%82%E6%9C%83%E6%89%80/data=!4m7!3m6!1s0x3442af067845ec65:0x8f7959fd77e05ddd!8m2!3d25.0979625!4d121.4939013!16s%2Fg%2F11f8n9q0y9!19sChIJZexFeAavQjQR3V3gd_1ZeY8?authuser=0&hl=zh-TW&rclk=1
ACME｜Cafe Bar & Restaurant 臺北表演藝術中心,4.1,"3,489",111台北市士林區劍潭路1號7樓,https://www.google.com/maps/place/ACME%EF%BD%9CCafe+Bar+%26+Restaurant+%E8%87%BA%E5%8C%97%E8%A1%A8%E6%BC%94%E8%97%9D%E8%A1%93%E4%B8%AD%E5%BF%83/data=!4m7!3m6!1s0x3442a9090d8fe9c3:0x549b1e9b5ca092c3!8m2!3d25.0851274!4d121.5243662!16s%2Fg%2F11h9zq975z!19sChIJw-mPDQmpQjQRw5KgXJsem1Q?authuser=0&hl=zh-TW&rclk=1
多桑串燒居酒屋,4,452,111台北市士林區雨聲街185號,https://www.google.com/maps/place/%E5%A4%9A%E6%A1%91%E4%B8%B2%E7%87%92%E5%B1%85%E9%85%92%E5%B1%8B/data=!4m7!3m6!1s0x3442ae9b8af5a7c9:0x7c3badcd52d237a4!8m2!3d25.102038!4d121.533719!16s%2Fg%2F11g_5l108!19sChIJyaf1ipuuQjQRpDfSUs2tO3w?authuser=0&hl=zh-TW&rclk=1
INTRO Kitchen,4.2,"1,055",11162台北市士林區基河路300巷21號,https://www.google.com/maps/place/INTRO+Kitchen/data=!4m7!3m6!1s0x3442af5414cdbbb7:0xc963a3e0feb0e0a7!8m2!3d25.0935946!4d121.5187769!16s%2Fg%2F11pf6c97_d!19sChIJt7vNFFSvQjQRp-Cw_uCjY8k?authuser=0&hl=zh-TW&rclk=1
1968聯誼會館(1968精緻卡拉ok),4.7,34,111台北市士林區士東路254號,https://www.google.com/maps/place/1968%E8%81%AF%E8%AA%BC%E6%9C%83%E9%A4%A8%281968%E7%B2%BE%E7%B7%BB%E5%8D%A1%E6%8B%89ok%29/data=!4m7!3m6!1s0x3442af593ef28f4b:0x19f9f015cd2fac04!8m2!3d25.1130112!4d121.5359404!16s%2Fg%2F11j7nbv0fg!19sChIJS4_yPlmvQjQRBKwvzRXw-Rk?authuser=0&hl=zh-TW&rclk=1
Quench Bar,4.9,33,111台北市士林區小西街27號,https://www.google.com/maps/place/Quench+Bar/data=!4m7!3m6!1s0x3442af1c9b796b8b:0x29dbc1ae45005893!8m2!3d25.08956!4d121.5232332!16s%2Fg%2F11ssx08mxc!19sChIJi2t5mxyvQjQRk1gARa7B2yk?authuser=0&hl=zh-TW&rclk=1
