店名,評分,評論數,地址,鏈接
Wood Bistro 木餐酒館,4.7 ,219,220新北市板橋區民生路二段226巷12號1樓,https://www.google.com/maps/place/Wood+Bistro+%E6%9C%A8%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a9556adafaad:0x4e8696c0e9f04a5c!8m2!3d25.021756!4d121.4707732!16s%2Fg%2F11rypgpynz!19sChIJrfraalWpQjQRXErw6cCWhk4?authuser=0&hl=zh-TW&rclk=1
The Wild Boar 野豬精釀啤酒餐酒館,4.9 ,"1,658",220新北市板橋區中山路一段128號1樓,https://www.google.com/maps/place/The+Wild+Boar+%E9%87%8E%E8%B1%AC%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a9861cc39145:0x659e7024ce90e1cf!8m2!3d25.0106991!4d121.4634986!16s%2Fg%2F11ll4x_2r9!19sChIJRZHDHIapQjQRz-GQziRwnmU?authuser=0&hl=zh-TW&rclk=1
月餐酒館 Moon bistro,4.9 ,"1,820",220新北市板橋區中山路一段35號2F,https://www.google.com/maps/place/%E6%9C%88%E9%A4%90%E9%85%92%E9%A4%A8+Moon+bistro/data=!4m7!3m6!1s0x3442a93a045db1ef:0xbabbc7b168e7300c!8m2!3d25.0088445!4d121.4605291!16s%2Fg%2F11qg01v2vy!19sChIJ77FdBDqpQjQRDDDnaLHHu7o?authuser=0&hl=zh-TW&rclk=1
認真餐酒館,4.9 ,"1,717",220新北市板橋區縣民大道一段96-1號,https://www.google.com/maps/place/%E8%AA%8D%E7%9C%9F%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3468039251b1cde3:0xdccf4760cc5c9359!8m2!3d25.0050313!4d121.4564642!16s%2Fg%2F11lm2rrqqh!19sChIJ482xUZIDaDQRWZNczGBHz9w?authuser=0&hl=zh-TW&rclk=1
煙雨樓 bistro,4.9 ,186,220新北市板橋區館前東路8號,https://www.google.com/maps/place/%E7%85%99%E9%9B%A8%E6%A8%93+bistro/data=!4m7!3m6!1s0x3468038f783ab7eb:0x2ce002c04a1a281c!8m2!3d25.0068896!4d121.4598655!16s%2Fg%2F11j9czfrxv!19sChIJ67c6eI8DaDQRHCgaSsAC4Cw?authuser=0&hl=zh-TW&rclk=1
好窩 OK bar,5.0 ,108,220新北市板橋區南雅西路二段99號,https://www.google.com/maps/place/%E5%A5%BD%E7%AA%A9+OK+bar/data=!4m7!3m6!1s0x3442a9f43cb693d9:0xba36063852963775!8m2!3d25.0105655!4d121.4525179!16s%2Fg%2F11pzyff71v!19sChIJ2ZO2PPSpQjQRdTeWUjgGNro?authuser=0&hl=zh-TW&rclk=1
ABV Bar & Kitchen 閣樓餐酒館 景觀餐廳 板橋府中店｜府中商圈美食｜板橋餐酒館｜義大利麵歐陸料理｜精釀啤 酒｜聚餐約會宵夜,4.7 ,"5,222",220新北市板橋區府中路67號12樓,https://www.google.com/maps/place/ABV+Bar+%26+Kitchen+%E9%96%A3%E6%A8%93%E9%A4%90%E9%85%92%E9%A4%A8+%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3+%E6%9D%BF%E6%A9%8B%E5%BA%9C%E4%B8%AD%E5%BA%97%EF%BD%9C%E5%BA%9C%E4%B8%AD%E5%95%86%E5%9C%88%E7%BE%8E%E9%A3%9F%EF%BD%9C%E6%9D%BF%E6%A9%8B%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%E6%AD%90%E9%99%B8%E6%96%99%E7%90%86%EF%BD%9C%E7%B2%BE%E9%87%80%E5%95%A4+%E9%85%92%EF%BD%9C%E8%81%9A%E9%A4%90%E7%B4%84%E6%9C%83%E5%AE%B5%E5%A4%9C/data=!4m7!3m6!1s0x3442a93fabbf8ab3:0x50fb47b8d84e5d01!8m2!3d25.00919!4d121.4580312!16s%2Fg%2F11f7r6_2zp!19sChIJs4q_qz-pQjQRAV1O2LhH-1A?authuser=0&hl=zh-TW&rclk=1
Lane 72 Bistro 英式餐酒館《板橋店》酒吧/餐廳/早午餐/生啤/聚餐/駐唱/包場/Bar/Draft Beer,4.8 ,"1,114",220新北市板橋區松江街74號,https://www.google.com/maps/place/Lane+72+Bistro+%E8%8B%B1%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8%E3%80%8A%E6%9D%BF%E6%A9%8B%E5%BA%97%E3%80%8B%E9%85%92%E5%90%A7%2F%E9%A4%90%E5%BB%B3%2F%E6%97%A9%E5%8D%88%E9%A4%90%2F%E7%94%9F%E5%95%A4%2F%E8%81%9A%E9%A4%90%2F%E9%A7%90%E5%94%B1%2F%E5%8C%85%E5%A0%B4%2FBar%2FDraft+Beer/data=!4m7!3m6!1s0x3442a9301f3e13b7:0x36e72bd3b8062215!8m2!3d25.0278699!4d121.4686941!16s%2Fg%2F11jh5tvxkq!19sChIJtxM-HzCpQjQRFSIGuNMr5zY?authuser=0&hl=zh-TW&rclk=1
九半商事,4.8 ,116,220新北市板橋區文化路一段219-5號2樓,https://www.google.com/maps/place/%E4%B9%9D%E5%8D%8A%E5%95%86%E4%BA%8B/data=!4m7!3m6!1s0x3442a9f71f563aef:0x481bdb911d72d6d0!8m2!3d25.0173137!4d121.4636137!16s%2Fg%2F11p_70tqm6!19sChIJ7zpWH_epQjQR0NZyHZHbG0g?authuser=0&hl=zh-TW&rclk=1
邸家麻辣火鍋餐酒館,4.9 ,141,220新北市板橋區公園街34巷26號2樓,https://www.google.com/maps/place/%E9%82%B8%E5%AE%B6%E9%BA%BB%E8%BE%A3%E7%81%AB%E9%8D%8B%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a97bd0884d6f:0xcf417b3aea130bef!8m2!3d25.0090349!4d121.4618494!16s%2Fg%2F11td0sfyk3!19sChIJb02I0HupQjQR7wsT6jp7Qc8?authuser=0&hl=zh-TW&rclk=1
BRAVO BAR｜板橋酒吧 | 飛鏢｜炸物｜調酒｜生啤｜賽事直播,4.1 ,66,220新北市板橋區貴興路114號,https://www.google.com/maps/place/BRAVO+BAR%EF%BD%9C%E6%9D%BF%E6%A9%8B%E9%85%92%E5%90%A7+%7C+%E9%A3%9B%E9%8F%A2%EF%BD%9C%E7%82%B8%E7%89%A9%EF%BD%9C%E8%AA%BF%E9%85%92%EF%BD%9C%E7%94%9F%E5%95%A4%EF%BD%9C%E8%B3%BD%E4%BA%8B%E7%9B%B4%E6%92%AD/data=!4m7!3m6!1s0x346802af0fcd489f:0x4dbf1b1ff1fdedc2!8m2!3d25.0022772!4d121.4550559!16s%2Fg%2F1tg6mwfk!19sChIJn0jND68CaDQRwu398R8bv00?authuser=0&hl=zh-TW&rclk=1
時光暫停Time Holder,4.5 ,183,220新北市板橋區南雅南路一段五巷17號,https://www.google.com/maps/place/%E6%99%82%E5%85%89%E6%9A%AB%E5%81%9CTime+Holder/data=!4m7!3m6!1s0x3468030958e5da19:0x8dcc25fe10552547!8m2!3d25.005525!4d121.4562386!16s%2Fg%2F11gtgf_vm6!19sChIJGdrlWAkDaDQRRyVVEP4lzI0?authuser=0&hl=zh-TW&rclk=1
Ace Darts,4.4 ,289,220新北市板橋區縣民大道一段92-1號1樓,https://www.google.com/maps/place/Ace+Darts/data=!4m7!3m6!1s0x3442a81a748ba2fd:0x18a64e0ee766f811!8m2!3d25.0047873!4d121.4563587!16s%2Fg%2F11b6hkmmbf!19sChIJ_aKLdBqoQjQREfhm5w5Ophg?authuser=0&hl=zh-TW&rclk=1
如醉初醒&Clock,4.9 ,49,220066新北市板橋區四川路一段46號,https://www.google.com/maps/place/%E5%A6%82%E9%86%89%E5%88%9D%E9%86%92%26Clock/data=!4m7!3m6!1s0x346803f1f77fc601:0x86a80dc9c56c9eb1!8m2!3d25.0058197!4d121.4594738!16s%2Fg%2F11kqqrv3w0!19sChIJAcZ_9_EDaDQRsZ5sxckNqIY?authuser=0&hl=zh-TW&rclk=1
Chennel 1 bar,4.9 ,41,220新北市板橋區板新路119號,https://www.google.com/maps/place/Chennel+1+bar/data=!4m7!3m6!1s0x3442a9a6091b91a3:0x845510f73e9ecfe2!8m2!3d25.0149377!4d121.471365!16s%2Fg%2F11lt9kb4b8!19sChIJo5EbCaapQjQR4s-ePvcQVYQ?authuser=0&hl=zh-TW&rclk=1
1988餐館,5.0 ,61,220新北市板橋區中山路一段29號縣民大道 (捷運府中站2號出口左斜對面大門在後方1樓,https://www.google.com/maps/place/1988%E9%A4%90%E9%A4%A8/data=!4m7!3m6!1s0x3442a9ed7525cbdb:0x33a3ebd0d80c4d04!8m2!3d25.008869!4d121.4604822!16s%2Fg%2F11v0g_y_1v!19sChIJ28slde2pQjQRBE0M2NDrozM?authuser=0&hl=zh-TW&rclk=1
彼岸Equinox Bar,4.8 ,226,220新北市板橋區中山路一段50之2號2樓,https://www.google.com/maps/place/%E5%BD%BC%E5%B2%B8Equinox+Bar/data=!4m7!3m6!1s0x3442a997cff8d07d:0x2fa1a2f9f64bb8e5!8m2!3d25.0094347!4d121.4612603!16s%2Fg%2F11l5gbtyy0!19sChIJfdD4z5epQjQR5bhL9vmioS8?authuser=0&hl=zh-TW&rclk=1
避楓棠 私藏酒食,4.7 ,167,220新北市板橋區四川路二段93號,https://www.google.com/maps/place/%E9%81%BF%E6%A5%93%E6%A3%A0+%E7%A7%81%E8%97%8F%E9%85%92%E9%A3%9F/data=!4m7!3m6!1s0x346802b137e9637f:0x947d0055f763c0e2!8m2!3d24.9947579!4d121.4528315!16s%2Fg%2F11cs6kq3f6!19sChIJf2PpN7ECaDQR4sBj91UAfZQ?authuser=0&hl=zh-TW&rclk=1
Offy cafe bistro,4.6 ,196,220新北市板橋區文聖街61號,https://www.google.com/maps/place/Offy+cafe+bistro/data=!4m7!3m6!1s0x3442a8442a89eee9:0x312518ddd841d23f!8m2!3d25.0310665!4d121.4768522!16s%2Fg%2F11b5yt4v1w!19sChIJ6e6JKkSoQjQRP9JB2N0YJTE?authuser=0&hl=zh-TW&rclk=1
壹玖玖貳 深夜食堂(板橋店),4.8 ,"1,045",220新北市板橋區板新路119之1號,https://www.google.com/maps/place/%E5%A3%B9%E7%8E%96%E7%8E%96%E8%B2%B3+%E6%B7%B1%E5%A4%9C%E9%A3%9F%E5%A0%82%28%E6%9D%BF%E6%A9%8B%E5%BA%97%29/data=!4m7!3m6!1s0x3442a9c6a0d0ae35:0xbd163f802cf72ea0!8m2!3d25.0149377!4d121.471365!16s%2Fg%2F11fvl1nmrc!19sChIJNa7QoMapQjQRoC73LIA_Fr0?authuser=0&hl=zh-TW&rclk=1
CP.BAR 暢飲酒吧,4.5 ,113,220新北市板橋區篤行路三段玉平巷43號,https://www.google.com/maps/place/CP.BAR+%E6%9A%A2%E9%A3%B2%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x34681dab46432b3b:0x787ffe04bcf1911c!8m2!3d24.986761!4d121.4287138!16s%2Fg%2F11h6yr8rtp!19sChIJOytDRqsdaDQRHJHxvAT-f3g?authuser=0&hl=zh-TW&rclk=1
安靜小酒館,5.0 ,301,220新北市板橋區民權路202巷7弄2-3號號,https://www.google.com/maps/place/%E5%AE%89%E9%9D%9C%E5%B0%8F%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a9e8bd0c0aff:0x6c76698beedbb78a!8m2!3d25.0149131!4d121.4601408!16s%2Fg%2F11s5h66lcm!19sChIJ_woMveipQjQRirfb7otpdmw?authuser=0&hl=zh-TW&rclk=1
26餐酒Mystery,4.7 ,42,220新北市板橋區館前東路26號3號樓之5,https://www.google.com/maps/place/26%E9%A4%90%E9%85%92Mystery/data=!4m7!3m6!1s0x34680311348f8e51:0xbb017f312cbea17f!8m2!3d25.0071235!4d121.4606386!16s%2Fg%2F11sytjz49s!19sChIJUY6PNBEDaDQRf6G-LDF_Abs?authuser=0&hl=zh-TW&rclk=1
失戀輔導室-板橋店,4.9 ,227,220新北市板橋區四川路一段33號1樓,https://www.google.com/maps/place/%E5%A4%B1%E6%88%80%E8%BC%94%E5%B0%8E%E5%AE%A4-%E6%9D%BF%E6%A9%8B%E5%BA%97/data=!4m7!3m6!1s0x34680367d0143e49:0xad7e6f5302aba2b!8m2!3d25.0066683!4d121.4596269!16s%2Fg%2F11v6g1pdh4!19sChIJST4U0GcDaDQRK7oqMPXm1wo?authuser=0&hl=zh-TW&rclk=1
葵Aoi Bistro餐酒館,5.0 ,278,220新北市板橋區中山路一段88號,https://www.google.com/maps/place/%E8%91%B5Aoi+Bistro%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a900565e49e7:0x82f45f98bd9729bd!8m2!3d25.0100771!4d121.4620265!16s%2Fg%2F11vmbkn6m3!19sChIJ50leVgCpQjQRvSmXvZhf9II?authuser=0&hl=zh-TW&rclk=1
星角落Star Corner Bistro,5.0 ,40,220新北市板橋區漢生東路135號,https://www.google.com/maps/place/%E6%98%9F%E8%A7%92%E8%90%BDStar+Corner+Bistro/data=!4m7!3m6!1s0x3442a90012cf0bb9:0xe0a574deda91f646!8m2!3d25.0142403!4d121.4680316!16s%2Fg%2F11ln_0cz1_!19sChIJuQvPEgCpQjQRRvaR2t50peA?authuser=0&hl=zh-TW&rclk=1
Aviation 放空吧,5.0 ,111,220新北市板橋區重慶路13巷1號2樓,https://www.google.com/maps/place/Aviation+%E6%94%BE%E7%A9%BA%E5%90%A7/data=!4m7!3m6!1s0x3442a9a1f3aa3031:0x4d98756582af84fc!8m2!3d25.0081104!4d121.4608595!16s%2Fg%2F11svc0pbz_!19sChIJMTCq86GpQjQR_ISvgmV1mE0?authuser=0&hl=zh-TW&rclk=1
迷霧小刺蝟,5.0 ,142,220新北市板橋區中山路一段50巷28號,https://www.google.com/maps/place/%E8%BF%B7%E9%9C%A7%E5%B0%8F%E5%88%BA%E8%9D%9F/data=!4m7!3m6!1s0x3442a98a9f01cea7:0x34e636d970c65a22!8m2!3d25.0092016!4d121.461813!16s%2Fg%2F11ss7ffd1_!19sChIJp84Bn4qpQjQRIlrGcNk25jQ?authuser=0&hl=zh-TW&rclk=1
HAO'S深夜餐酒,4.8 ,17,220新北市板橋區板新路42號,https://www.google.com/maps/place/HAO%27S%E6%B7%B1%E5%A4%9C%E9%A4%90%E9%85%92/data=!4m7!3m6!1s0x3442a99e3557eab9:0xc234f86eb9802b07!8m2!3d25.013807!4d121.4738733!16s%2Fg%2F11w9qmy6n6!19sChIJuepXNZ6pQjQRByuAuW74NMI?authuser=0&hl=zh-TW&rclk=1
CrossOver運動·飛鏢,4.8 ,437,220新北市板橋區民生路三段131號,https://www.google.com/maps/place/CrossOver%E9%81%8B%E5%8B%95%C2%B7%E9%A3%9B%E9%8F%A2/data=!4m7!3m6!1s0x3442a8150403fde9:0xdd3bc271b9f05c78!8m2!3d25.0259429!4d121.4659805!16s%2Fg%2F11g88g6n8b!19sChIJ6f0DBBWoQjQReFzwuXHCO90?authuser=0&hl=zh-TW&rclk=1
Run Round Bistro 奔跑小酒館 / 餐酒館,4.9 ,139,220新北市板橋區館前西路44號,https://www.google.com/maps/place/Run+Round+Bistro+%E5%A5%94%E8%B7%91%E5%B0%8F%E9%85%92%E9%A4%A8+%2F+%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x346803001b542159:0xa99e6a9e478c2ca7!8m2!3d25.007035!4d121.4585578!16s%2Fg%2F11vxcccrmv!19sChIJWSFUGwADaDQRpyyMR55qnqk?authuser=0&hl=zh-TW&rclk=1
傘酒 SanJiu Bar,4.9 ,13,220新北市板橋區合宜路13號1樓,https://www.google.com/maps/place/%E5%82%98%E9%85%92+SanJiu+Bar/data=!4m7!3m6!1s0x34680318d0e6285b:0x587c56292ae77c17!8m2!3d24.9957717!4d121.4458296!16s%2Fg%2F11l5v83pkl!19sChIJWyjm0BgDaDQRF3znKilWfFg?authuser=0&hl=zh-TW&rclk=1
聚匯複合式卡拉酒吧,5.0 ,27,220新北市板橋區中山路一段二號2,https://www.google.com/maps/place/%E8%81%9A%E5%8C%AF%E8%A4%87%E5%90%88%E5%BC%8F%E5%8D%A1%E6%8B%89%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x34680380bc3cf161:0x1efb70a2717a4113!8m2!3d25.0074079!4d121.4596884!16s%2Fg%2F11w1jzh62s!19sChIJYfE8vIADaDQRE0F6caJw-x4?authuser=0&hl=zh-TW&rclk=1
Le Puzzle Creperie & Bar 法式薄餅小酒館,4.6 ,746,220新北市板橋區文化路一段285巷2弄11號,https://www.google.com/maps/place/Le+Puzzle+Creperie+%26+Bar+%E6%B3%95%E5%BC%8F%E8%96%84%E9%A4%85%E5%B0%8F%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a8173e9456f3:0xd0c6f59dd59a8dc9!8m2!3d25.0193394!4d121.4643901!16s%2Fg%2F11b6tbcnbn!19sChIJ81aUPheoQjQRyY2a1Z31xtA?authuser=0&hl=zh-TW&rclk=1
YELO Seoul Bistro 首爾餐酒館,4.3 ,"1,866",220新北市板橋區縣民大道一段308號,https://www.google.com/maps/place/YELO+Seoul+Bistro+%E9%A6%96%E7%88%BE%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a97261de9987:0x73ff0a9065a1c6dd!8m2!3d25.0106869!4d121.4615892!16s%2Fg%2F11g1gp61bs!19sChIJh5neYXKpQjQR3cahZZAK_3M?authuser=0&hl=zh-TW&rclk=1
布娜飛比利時餐酒館板橋新埔店Bravo Beer,4.2 ,"2,493",220新北市板橋區縣民大道二段273號,https://www.google.com/maps/place/%E5%B8%83%E5%A8%9C%E9%A3%9B%E6%AF%94%E5%88%A9%E6%99%82%E9%A4%90%E9%85%92%E9%A4%A8%E6%9D%BF%E6%A9%8B%E6%96%B0%E5%9F%94%E5%BA%97Bravo+Beer/data=!4m7!3m6!1s0x3442a81940ee6551:0xbdbed307e5471d10!8m2!3d25.0175921!4d121.4692916!16s%2Fg%2F1w8w7q4k!19sChIJUWXuQBmoQjQREB1H5QfTvr0?authuser=0&hl=zh-TW&rclk=1
過三關,5.0 ,36,220新北市板橋區中山路一段130號,https://www.google.com/maps/place/%E9%81%8E%E4%B8%89%E9%97%9C/data=!4m7!3m6!1s0x3442a90076210361:0xecc8394e199c0756!8m2!3d25.0107346!4d121.4634422!16s%2Fg%2F11wfx502pn!19sChIJYQMhdgCpQjQRVgecGU45yOw?authuser=0&hl=zh-TW&rclk=1
Português Piano Café 葡萄牙小酒館,4.9 ,144,220新北市板橋區縣民大道二段200巷25號1 樓,https://www.google.com/maps/place/Portugu%C3%AAs+Piano+Caf%C3%A9+%E8%91%A1%E8%90%84%E7%89%99%E5%B0%8F%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a938ca889833:0xb45aef4ee7988e59!8m2!3d25.0178941!4d121.4704057!16s%2Fg%2F11s3wjpctf!19sChIJM5iIyjipQjQRWY6Y507vWrQ?authuser=0&hl=zh-TW&rclk=1
裏通路 板橋|浮洲|餐酒館,5.0 ,262,220新北市板橋區大觀路二段95號,https://www.google.com/maps/place/%E8%A3%8F%E9%80%9A%E8%B7%AF+%E6%9D%BF%E6%A9%8B%7C%E6%B5%AE%E6%B4%B2%7C%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x34680347d4025db5:0x48d0e434cc8457f2!8m2!3d25.0018039!4d121.4463223!16s%2Fg%2F11vjk1f2f3!19sChIJtV0C1EcDaDQR8leEzDTk0Eg?authuser=0&hl=zh-TW&rclk=1
Urban Canyon by Brown Study 城市峽谷／酒吧／咖啡／咖啡調酒,4.7 ,238,22043新北市板橋區雙十路二段157號1樓,https://www.google.com/maps/place/Urban+Canyon+by+Brown+Study+%E5%9F%8E%E5%B8%82%E5%B3%BD%E8%B0%B7%EF%BC%8F%E9%85%92%E5%90%A7%EF%BC%8F%E5%92%96%E5%95%A1%EF%BC%8F%E5%92%96%E5%95%A1%E8%AA%BF%E9%85%92/data=!4m7!3m6!1s0x3442a9da5720bda7:0x113f56f23b1422f3!8m2!3d25.0282491!4d121.4743284!16s%2Fg%2F11p0wwdlts!19sChIJp70gV9qpQjQR8yIUO_JWPxE?authuser=0&hl=zh-TW&rclk=1
老味噌居酒屋 板橋-新埔店,4.8 ,"4,206",220新北市板橋區萬板路11號,https://www.google.com/maps/place/%E8%80%81%E5%91%B3%E5%99%8C%E5%B1%85%E9%85%92%E5%B1%8B+%E6%9D%BF%E6%A9%8B-%E6%96%B0%E5%9F%94%E5%BA%97/data=!4m7!3m6!1s0x3442a83dc42f89ab:0x9535174afbba3269!8m2!3d25.0210702!4d121.470417!16s%2Fg%2F1pp2tzzjr!19sChIJq4kvxD2oQjQRaTK6-0oXNZU?authuser=0&hl=zh-TW&rclk=1
