Original,EN,Positive,Negative,Neutral,Compound
"只開下午的無酒精調酒酒吧
非常酷
只有六個位置
不接受預約
無酒單
平常喜歡什麼口感的調酒
老闆都有對應的無酒精調酒可以對應
非常厲害
現金或是line pay
下午氣氛很好
適合喜歡稍稍安靜的環境的人
價格約300-400/杯","Only the afternoon no wine refined wine bar
Very cool
Only six positions
No appointment
No liquor
What does it like to taste bartender usually
The boss has the corresponding alcohol -free refined alcohol that can be corresponding
Very powerful
Cash or LINE PAY
The atmosphere in the afternoon is very good
Suitable for people who like a slightly quieter environment
The price is about 300-400/cup",0.234,0.08,0.686,0.9106
"跟朋友來到台北想要進行一個浪漫小旅行，
趁機去找找自己心目中理想的店家，
朋友剛好找到一間無酒精酒吧，
稍微查一下資料後覺得很不錯，
而且又是在白天就有營業，
（在台北每天都想去各種酒吧哈哈）
於是和朋友一起去看看，
位置有點難找，我們繞了附近一回才確定要轉進去，
不過雖然隱密，附近也有很多很有質感的店家，感覺在這裡可以好好的逛街放鬆，
一時無酉的旁邊就是一事製菓，
一時無酉裡面販售的甜點就是一事製菓製作的，
聽老闆說一事製菓的甜點通常都是預訂取貨的，
所以除了點杯酒外，當然要來個甜點啦！
店裡面的位置滿少的，
不過我滿喜歡這樣的空間的，
裡面的擺設及器皿也很有質感，
在這樣昏暗又帶著溫馨的燈光中，
更加襯托出了這間酒吧的不同。
老闆會細心詢問客人的喜好來調製調酒，
點了一杯無酒精的碧螺春飲品，
碧螺春的味道很順口，
無酒精也讓需要駕駛的人可以放心飲用，
老闆很健談，也大方推薦附近的店家，
可以感受到老闆的熱情及與街道店家的好感情，
也讓我們搭配著美味的甜點度過了一個完美的下午，
（能在大白天就待在酒吧真的是太開心了哈哈）
我認為酒吧是讓人放鬆自在的一個地方，
這裡的環境及氛圍就滿符合我喜愛的酒吧形象的，
日後還有機會一定還會再來的，
真的是一個很美好的體驗！","When you come to Taipei with friends, you want a romantic trip,
Take the opportunity to find the ideal store in your mind,
My friend just found a wineless bars,
After checking the information a little, I feel very good,
And there is business in the daytime,
(I want to go to various bars every day in Taipei haha)
So go with friends to see,
The location is a bit difficult to find.
However, although there are hidden secrets, there are many very textured shops nearby. I feel that you can relax and relax here.
There is no one for a while there is a fruit to make fruit,
The dessert sold in the first time is the production of fruits,
Listening to the boss said that the desserts that make fruit are usually reservations and pickups.
So in addition to ordering a glass of wine, of course, there is a dessert!
The location in the store is full,
But I like this kind of space,
The furnishings and utensils are also very textured,
In such a dim and warm light,
The difference between this bar is even more set off.
The boss will carefully ask the guests' preferences to prepare bartending.
Ordered a glass of Bioluochun drink without alcohol,
The taste of Biluochun is very smooth,
No alcohol also allows people who need driving to drink with confidence.
The boss is very talkative, and also recommends nearby stores,
You can feel the enthusiasm of the boss and the good feelings with the street store,
Let us spend a perfect afternoon with delicious desserts,
(It's really happy to stay in the bar during the day, haha) Haha)
I think the bar is a place that makes people relax,
The environment and atmosphere here are full of the image of my favorite bar.
There will be a chance to come again in the future,
It's really a beautiful experience!",0.22,0.017,0.763,0.9972
"<一時無酉 abvless>
🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃
推薦一下這家位在中山捷運站附近巷弄之中的酒吧，隱身在日式老宅建築改造而成的房子裡，如果沒有地圖，真的會不知道在哪！

🔸無酒單

這裡的老闆真的還蠻厲害的，調的都是無酒精的調酒，只要你說的出味道～口感或是想法，老闆就會將你想要的條件，變化出來！

這家開的還蠻早的，如果下午想要喝一杯，又不想醉，很推薦來這裡，而且老闆說話還蠻好意思的，搭配上這裡的環境，真的差點睡著！","<Stimeless Abvless>
Bleak
Recommend this bar in the alley near Zhongshan MRT Station, and hidden in a house renovated in the old Japanese -style house building. If there is no map, I really don't know where!

🔸 🔸 🔸 🔸

The boss here is really amazing, and the bartender without alcohol is adjusted. As long as you say the taste ~ taste or thought, the boss will change the conditions you want!

This one was quite early. If you want to drink a drink in the afternoon and don't want to get drunk, I recommend it here, and the boss speaks quite embarrassed. With the environment here, I almost fell asleep!",0.162,0.063,0.775,0.911
"位於捷運中山站旁的巷弄裡。
中山十八，傳統日式建築，古色古香，規模偏小，但卻是複合式，有檸檬蛋糕專賣店，髮廊以及這家超特別的白天酒吧。
無酒精又無菜單的酒吧，讓有飲食上限制的人、需要開車或還有後續活動的人等，也能體驗不同風味的好去處🍸
老闆很健談，也很謝謝他一直分享各種酒品。 …","Located in the alley next to the MRT Zhongshan Station.
Zhongshan Eighteen, traditional Japanese architecture, antique, small scale, but it is a composite type, including lemon cake stores, hair salons, and this super special daytime bar.
Bar without alcohol or menu, allowing people with restrictions on diet, people who need to drive or have follow -up activities, etc., can also experience different flavors.
The boss is very talkative, and thank you for sharing various wines.Mowing",0.196,0.0,0.804,0.9603
"台灣難得見到的0%無酒精調酒bar, 想要喝酒的fu? 可是酒量實在差， 可是懷孕了， 可是等等要開車， 這裡是台灣唯一推薦。
店長兼bartebder小白 很大膽在台灣開出歐洲很潮的無酒精調酒吧， 很驚訝該有都有， 啤酒葡萄酒琴酒烈酒當base的cocktail都可以做。

很推薦琴通寧Gin Tonic， Tonic是買市售通寧水， 自己infuce增添風味， 然後現點現打氣， 連起泡都是新鮮的。第二杯可以口味重一點， 巧克力櫻桃調酒非常推， 感覺喝下去自己都高級起來。

店內裝潢很有日式荒禪風格， 杯具也很有特色， 加上店長小白的熱情與聊天， 誰說下午不能開始喝調酒？","The rare 0%wine -free alcohol bartender that is rare to see in Taiwan, FU who wants to drink? But the amount of alcohol is really poor, but I am pregnant, but I want to drive. This is the only recommendation of Taiwan.
The manager and Bartebder Xiaobai boldly opened the European tide -free alcoholic bar in Taiwan. I was surprised that there should be everything. Beer wine piano wine can be made as Base's Cocktail.

It is recommended that Qintongnin Gin Tonic. Tonic is buying a commercially available Tong Ningshui. It adds the flavor of the Infucee.The second cup can taste a little heavy, chocolate cherry bartender is very pushing, and it feels high -level to drink.

The interior decoration of the store is very Japanese -style deserted Zen style, and the cup is also very distinctive. In addition, the enthusiasm and chat of the store manager Xiaobai, who said that he could not start drinking alcohol in the afternoon?",0.112,0.044,0.844,0.8821
"台北  一時無酉 abvless + 一事製菓

💰250-350/杯

只在白天開的無酒精酒吧，無預約，無菜單，內有6席，坐下後和調酒師說說自己想喝什麼口味、口感就可以。

因為沒吃午餐，還加點了一塊一事製菓的莓果乳酪塔搭配無酒精調酒，整體的吃喝體驗可以用「療癒」和「滿足」來總結吧！

評論中很多提到「性價比」低的問題，但是親自拜訪後覺得這家店每杯酒的內涵更多在這些原料酒的選擇和調配/準備，所以價格若稍高於業界酒吧，也是因店家對酒、酒杯、整體質感的堅持和低abv飲品的獨特性。

IG：foodie.sakura
FB：櫻花食記","Taipei has no ABVLESS + fruit to make fruit

0250-350/cup

There is no bartender bar that is opened during the day, no appointment, no menu, there are 6 seats inside, and after sitting down, tell the bartender to tell the bartender what the taste and taste you want to drink.

Because I did n’t have lunch, I also added a fruit -making berry cheese tower with a fruitless alcohol. The overall eating and drinking experience can be summarized with “healing” and “satisfaction”!

Many of the comments mentioned the problem of ""cost -effectiveness"", but after visiting it in person, I feel that the connotation of each glass of wine in this shop is more selected and prepared/prepared in these raw wine. Therefore, if the price is slightly higher than the industry bar Perseverance of wine, wine glass, overall texture and the uniqueness of low ABV drinks.

IG: FOODIE.SAKURA
FB: Sakura Food Notes",0.017,0.061,0.922,-0.7182
"氛圍不錯 也能感受到老闆的專業
但價位跟真的喝起來的感覺 沒有那麼成正比
一開始以為是都用茶做的特色無酒精調酒
但其實茶只有兩三種
其他都是特色調酒（飲料？！）
另其實有賣有酒精的 應該是特別要跟老闆說","You can also feel the professionalism of the boss if you have a good atmosphere
But the price is not as good as the feeling of really drinking
At the beginning, I thought it was a special wine made of tea.
But there are only two or three types of tea
Others are specialized bartending (drink?!)
In fact, those who sell alcohol should be specially told to the boss",0.1,0.041,0.859,0.5319
"想要享受調飲又希望無酒精的好選擇
中午就開門啦，很適合下午來喝一杯
氛圍很棒的店

內用座位六個，很容易就滿囉
沒有菜單~請跟小白說喜歡的口味
價格約300-400一杯
也有搭配甜點的set(每天不同)
冬天有提供熱紅酒喔喔喔","Want to enjoy tuning and hopeless choice without alcohol
Open the door at noon, it is suitable for a drink in the afternoon
The atmosphere is great

Six seats are used, it is easy to be full
No menu ~ Please talk to Xiaobai's favorite taste
The price is about 300-400 cups
There are also sets with desserts (different daily)
There are hot red wine in winter",0.207,0.064,0.728,0.891
"很美的地方！飲品也很細緻整體是舒服的
金牛座先生很幽默可愛
推薦了超多附近的美食💛👍
兩杯加一顆馬卡龍大概1000ʕ •ᴥ•ʔ","A beautiful place!Drinks are also very detailed and overall are comfortable
Mr. Taurus is very humorous and cute
Recommended a lot of nearby gourmet 附
Two cups plus a macaron about 1000ʕ • ᴥ • ʔ",0.333,0.0,0.667,0.9377
"在老屋內、下午營業的無酒精酒吧
店內只有六個座位
可以感受到店主對於無酒精調飲細節的注重","A wine -free refined bar opened in the old house and afternoon
There are only six seats in the store
You can feel that the owner's attention to the details of drinking without wine",0.091,0.0,0.909,0.5106
"都是無酒精的調酒！！需要酒精的朋友不適合😂
沒有菜單，店長會直接詢問喜歡的口味，價格大概一杯350、400左右～","It's all alcoholic bartending!IntersectionFriends who need alcohol are not suitable for 朋友
There is no menu, the manager will directly ask your favorite taste, the price is about 350, 400, 400 ~",0.093,0.062,0.845,0.2714
"日式老宅共享空間中的完美運用，一開幕就引起討論的無酒精酒吧。

提供無酒精調酒，無酒單，自由選擇基底口味，想得到的紅、白、氣泡、琴酒等無酒精蒸餾飲都令人驚奇，能感受到一絲氣氛上的微醺。

可以跟老闆兼調酒師聊聊，絕對能享受一個清涼的午後時光。

價格$280-$400，現金only，只有6個座位。
營業時間：11:30-19:30","The perfect use in the sharing space in the Japanese -style house, the bartender bar that discusses the discussion as soon as possible.

Provide no alcohol -free wine, no wine list, free choice of base flavors, and the red, white, bubbles, piano wine and other wine -free distilled drinks are amazing, and you can feel a slight stun in the atmosphere.

You can talk to the boss and the winemaker, and you can definitely enjoy a cool afternoon time.

The price is $ 280-$ 400, cash only, only 6 seats.
Business hours: 11: 30-19: 30",0.216,0.061,0.723,0.9584
"人生偶爾會有想喝但是無法攝取酒精，又想來杯跟調酒一樣複雜的飲料時，就應該來一時無酉，這裡供應無酒精調飲、無酒精啤酒，也有甜點。

老闆小白很認真，跟大家分享每瓶無酒精飲料的故事，雖然只有六個座位，也只能現場候位，但走過路過不妨進來碰碰運氣，說不定有空位就可以坐下來喝一杯，試試有趣的無酒精調飲。","Occasionally, when you want to drink but you ca n’t take alcohol, and you want to have a complex drink as a cup, you should have no time to come. Here, there are no alcohol -free drinking, no alcohol beer, and desserts.

The boss Xiaobai is very serious. I will share with you the story of each bottle without wine. Although there are only six seats, they can only be waiting on the spot. , Try interesting wine -free refined drinks.",0.135,0.141,0.724,-0.1467
"稀有的無酒精調酒
老闆也很健談 也會幫我們介紹
飲品香水都很特別
草莓乳酪蛋糕也很好吃
下次想喝的時候還會再光顧~","Rare alcoholic alcoholic
The boss is also very talkative and will help us introduce
Drinks and perfumes are very special
Strawberry cheesecake is also delicious
I will visit again next time I want to drink ~",0.25,0.0,0.75,0.8655
"位子只有六個 環境小而舒適
採光好 聊天看書很Chill
少見的無酒精bar
真的要喝有酒精的老闆小白也有提供
這裡主要以無菜單形式供應飲品
也有提供一事製菓的檸檬塔
會根據你提出的喜好來調和
會想再訪的好店
有種來跟老闆交朋友看老朋友放鬆的感覺","There are only six environments in the seats that are small and comfortable
Lighting and chatting is very chill
Rare alcohol bar
I really want to drink alcohol boss Xiaobai also provided
Here is the main form of drinks in the form of a menu
There are also lemon towers that provide fruit to make fruit
Will reconcile according to your preferences
A good shop you want to visit again
There is a feeling of relaxing when I make friends with my boss to see my old friends",0.2,0.0,0.8,0.9516
"一個隱身在美髮院後面的無酒精吧！ 很特別的白天吧！

沒有菜單，老闆會依照客人喜好調制，也有甜點可以搭配飲料。","A non -alcoholic essence behind the hairdressing house!Very special daytime!

Without a menu, the boss will be prepared according to the preferences of the guests, and there are desserts to match drinks.",0.147,0.0,0.853,0.6351
"無酒單的無酒精酒吧
每一杯Mocktail都可以和老闆說喜歡的口味
平常常喝的經典調酒也能做成無酒精版本
沒有想到無酒精版本的熱紅酒味道也能如此豐富
非常棒的體驗","Wine -free wine -free bars
Each cup of mocktail can tell the taste of the taste that I like to the boss
The classic bartending that I usually drink can also be made into a alcohol -free version
I did not expect that the hot red wine without wine can be so rich
Great experience",0.304,0.0,0.696,0.9698
非常特別的無酒精調酒bar，不管是偏酸的葡萄茶酒，還是木質味威士忌氣泡水都非常有層次。店主與環境更是令人舒服，能好好待上一陣子。,"Very special wine -free essence bartender BAR, whether it is sour grape tea or woody whiskey, is very layered.The owner and the environment are even more comfortable and can wait for a while.",0.253,0.0,0.747,0.8793
"太喜歡這裡的氛圍了～
每一個細節都很細膩

第一次很無酒精的酒非常驚艷
沒有酒精也能解壓的好地方👍🏻","I like the atmosphere here so much ~
Every detail is very delicate

For the first time, there is no alcoholic wine very amazing
A good place that can be decompressed without alcohol 没有",0.265,0.052,0.683,0.8422
感謝善心人安排，遇上今年最喜歡的道明寺櫻餅，頓時消解因酷暑難耐的不悅。這兩位職人聯手搭配出色，期待下次能再跟上活動🙏～ …,"Thanks to the arrangement of good -hearted people, and encountered the favorite Daoming Temple cherry cake this year, it immediately disappeared because of the unbearable heat.These two employees are together with good match, and look forward to keeping up with the event next time ~ ...",0.214,0.035,0.751,0.8689
"地方不大，只有六個座位，但非常舒服，採光透亮，拍照也很美
無菜單的點餐方式，老闆很貼心的詢問口味調製出相應的飲品，並給予介紹
抹茶塔超好吃，剛開始從冷凍庫出來有點難咬，融化後的抹茶味道很濃很濃，帶點微苦，很喜歡抹茶的部分，不過友人表示他比較喜歡皮
有機會路過還會想再去，大推推❤️","The place is not large, there are only six seats, but it is very comfortable, the lighting is translucent, and the photos are beautiful.
For the meal without menu, the boss asked the taste to prepare the corresponding drink and introduce it
The matcha tower is super delicious. It was a bit difficult to bite from the freezing library. The melted matcha tea tastes very strong and strong, with a little bit bitterness, and I like the part of the matcha.
If you have the opportunity to pass by, you will want to go again, push a big push ❤️",0.286,0.059,0.656,0.988
在白天裡想要喝一杯，但是不想喝醉的好地方，這裡完全是用酒吧的型態方式經營，卻適合午後，不管是愜意、鬱悶、或者業務上的推展遇到不如意，都可以在這裡找到動力,"I want to have a drink in the daytime, but I do n’t want to be drunk. It is completely operated in the form of the bar, but it is suitable for the afternoon. Whether it is comfortable, depressed, or business promotion Find motivation",0.182,0.136,0.682,0.1531
"𝘛𝘩𝘦 𝘸𝘢𝘣𝘪𝘴𝘢𝘣𝘪 𝘴𝘵𝘺𝘭𝘦 𝘴𝘰𝘣𝘦𝘳 𝘣𝘢𝘳 𝘰𝘱𝘦𝘯𝘴 𝘥𝘶𝘳𝘪𝘯𝘨 𝘥𝘢𝘺-𝘵𝘪𝘮𝘦 𝘰𝘯𝘭𝘺. 𝘗𝘳𝘰𝘷𝘪𝘥𝘦 𝘵𝘩𝘦 𝘣𝘢𝘳 𝘧𝘦𝘦𝘭𝘪𝘯𝘨 & 𝘭𝘰𝘰𝘬𝘪𝘯𝘨 𝘵𝘰 𝘱𝘦𝘰𝘱𝘭𝘦 𝘸𝘩𝘰 𝘤𝘢𝘯'𝘵 𝘰𝘳 𝘥𝘰𝘯'𝘵 𝘥𝘳𝘪𝘯𝘬 𝘢𝘭𝘤𝘰𝘩𝘰𝘭.

藏身日式老屋內的酒吧
呼應侘寂風格的不完整...調酒少了酒精!
想喝酒卻不能醺的人，得到救贖
來訪要趁早，天黑就打烊！

記的留點胃給他們的甜點!","𝘴𝘰𝘣𝘦𝘳 𝘴𝘰𝘣𝘦𝘳 𝘴𝘵𝘺𝘭𝘦 𝘣𝘢𝘳 𝘰𝘱𝘦𝘯𝘴 𝘰𝘱𝘦𝘯𝘴 𝘥𝘶𝘳𝘪𝘯𝘨 𝘥𝘢𝘺 𝘰𝘯𝘭𝘺 𝘰𝘯𝘭𝘺.

Hidden in the bar in the old -fashioned Japanese -style house
Echo the incomplete style of the silent style ... Mix less alcohol!
Those who want to drink but can't be stunned, get redemption
The visit should be early, and it will be closed!

Remember the desserts that stomach stomach!",0.056,0.0,0.944,0.3549
一訪、二訪、三訪到n訪。。。。去的次數越來越多 也越來越喜歡這裡 酒都很好喝 氣氛也很棒 店主也很專業和熱心 會向客人講解所使用的酒和調製相關的內容 總之就是很棒,"One visit, two visits, and three visits.EssenceEssenceEssenceThe number of times to go is more and more like that the wine here is very delicious and the atmosphere is great.",0.332,0.0,0.668,0.9091
"很特別，真的像是在喝酒
實現了我怎麼都喝不醉的感覺
捨不得一口乾了
無酒單 無訂位 無酒精","Very special, really like drinking
I realize that I don't get drunk, I don't get drunk
I'm reluctant to do it
No wine list, no order, no alcohol, no alcohol",0.337,0.155,0.509,0.7578
