Original,EN,Positive,Negative,Neutral,Compound
"每次來字母系列酒吧必點#炸魚薯條
炸魚超～大隻的
跟朋友才兩個人吃有夠過癮

招牌的義大利麵份量很大
像是台式炒麵、麵體偏硬
松阪豬淋上美乃滋，味道很不錯🔥

店面在八方雲集樓上
入口有點容易錯過要注意一下🫡","Every time you come to the letter series bar, you must order#每 每 每 每
Fried fish super ~ big
It's enjoyable to eat two people with friends

The signboard's pasta is large
Like desktop fried noodles and faces hard
Matsusaka Pig is on Mikaizi, the taste is very good 🔥

The store is on the building in Basuki
It's a bit easy to miss the entrance, pay attention to it 🫡",0.211,0.081,0.708,0.9248
"「幽微舒適的燈光和音樂交織，與好友來一場香甜酒精的微醺饗宴」。

靠近忠孝新生站的字母系列餐酒館，整體的環境稍微昏暗、音樂舒適，帶出慵懶的心情，不自覺想要多點一杯犒賞自己。調酒口感與風味平衡，中規中矩。餐點也有巧思，部分品項的美味程度比起調酒更令人驚艷。

🍜： 茶系鐵觀音鮭魚燉飯/ 400元
鮭魚外酥內軟，調味適中。燉飯奶香味道濃郁，與鮭魚相搭卻不會過於搶戲，搭配很好。可惜鐵觀音的烘焙香氣被奶味蓋過，並為凸顯出來。

🍜：酥炸中卷佐塔塔醬/ 340元
中卷炸得香酥內軟，口感不軟爛、沒有任何腥味。搭配附上的生菜與酸甜溫和的塔塔醬，脆鮮酸甜風味值得一試。

🍜：煎烤醉香蘑菇雞卷佐酪梨醬/ 340 元
雞肉捲包上鹹香的火腿，多了些肉汁，吃來不會乾柴色口，味道也相對厚重，搭酒解去調酒精感、但不會搶走酒香，是搭餐好夥伴。然而不論是蘑菇亦或是酪梨，醬汁的風味層次並不明顯。

🍷Viva La Vida/ 370元
荔枝的甜味明顯，帶出些許玫瑰的香氣，以及烏龍特別的茶香會在入喉後與玫瑰香氣相擁而出，甜感與香氣表現皆突出。酒感像帶有心機般若隱若現，但可感受屬於相對厚重的類型，要小心別囫圇下肚。

🍷Sigh of the Time/ 360元
鳳梨的酸甜味適中、香氣事宜，但並沒有特別突出，倒是襯出琴酒草本與烏龍茶清雅的香氣，因此偏向清香酸爽的口感，建議能夠當作初杯選項，開啟用餐的心情。

📌地點：台北市中山區松江路23-5號2 樓。
⏰營業時間：下午 7 時至凌晨 2 時。
🛋️座位：吧台約 5 位、獨立桌約20 位。用餐 3 小時、有 WiFi 、部分座位有插座。
💰低消：600元 + 10% 服務費。提供線上支付
🎵音樂：歐美舒緩、Acoustic風格
🙋推薦：多位好友聚會閒聊、談心，不想要太過吵鬧，專心享用餐點配上甜酒微醺。
❗️備註：對於調酒比較無法下決定，可請服務生協助介紹，會獲得很好回應。

#台北中山 #字母系列餐酒  #有WiFi #有插座 #調酒 #茶酒 #餐酒館","""Young and comfortable lighting and music are intertwined, and a sweet alcohol feast with friends.""

The alphabet series of the alphabetic restaurant close to Zhongxiao Xinsheng Station, the overall environment is slightly dim, the music is comfortable, bringing out a lazy mood, and unknowingly wanting to reward himself.The bartending taste and flavor are balanced, which is satisfactory.The meal is also ingenious, and the taste of some items is more amazing than bartending.

音: Tea is Tieguanyin Salmon Stew rice/ 400 yuan
The salmon is crispy and soft inside, and the flavor is moderate.Stewed milk has a strong flavor, and it will not be too grabbing with salmon, and it is very good.Unfortunately, Tieguanyin's baking aroma was covered by milk and highlighted.

佐: Crispy fried mid -roll Sata sauce/ 340 yuan
The middle roll is crispy and soft, the taste is not soft, and there is no fishy smell.With the attached lettuce and sweet and sour tower sauce, the crispy and sweet flavor is worth trying.

蘑: fried drunk drunken mushroom chicken roll occo sauce/ 340 yuan
The chicken rolls are covered with salty ham. There are more gravy, and they will not dry the color of the wood. The taste is relatively heavy. Take the alcohol to mix alcohol, but it will not snatch the wine. It is a good partner for meals.However, whether it is mushroom or avocado, the flavor level of the sauce is not obvious.

Vviva la vida/ 370 yuan
The sweetness of lychee is obvious, bringing out the aroma of a little rose, and the special tea aroma of Oolong will embrace the aroma of the rose after entering the throat. The sweetness and aroma performance are prominent.The wine feels like a mind, but you can feel a relatively heavy type. Be careful not to put your belly.

TSight of the time/ 360 yuan
The sweet and sour taste of pineapples and aroma, but it is not particularly prominent, but it is lined with the elegant aroma of the alcohol and oolong tea. Therefore, it is biased to the sour sour taste. It is recommended to be used as the first cup option to open the mood of dining.

Location: No. 23-5, Songjiang Road, Zhongshan District, Taipei City.
7 Business hours: 7 pm to 2 am.
台 ️ seat: about 5 seats and about 20 independent tables.For 3 hours, there are wifi, some seats with sockets.
Low consumption: 600 yuan + 10% service fee.Provide online payment
舒 Music: European and American soothing, Acoustic style
Recommended: Many friends meet and talk, talk, do not want to be too noisy, and concentrate on enjoying the meal with sweet wine.
调 ️ Remarks: For sake of bartending, you cannot make a decision. You can ask the waiter to assist in the introduction, and you will get a good response.

#Taipei Zhongshan # # # # # #",0.144,0.029,0.827,0.996
週六晚上沒訂位幸運剛好有人noshow，餐點好吃酒感也還不錯！,"Saturday night, there is no reservation. Lucky is just Noshow, and the meal is delicious!",0.18,0.235,0.585,0.1179
"茶酒淡 酒感淡 果精重….
超適合妹子的妹酒館🖤
但對我來說就是飲料級 …","Tea wine light wine feels light and fruitful ...
The sister of the girl who is super suitable for girls 🖤
But for me is a drink -level ...",0.153,0.0,0.847,0.6187
"手作洋芋片 真的是爆幹好吃欸

調酒類味道也完全不差","Hand -made potato chips are really delicious and delicious

The taste of bartender is not bad at all",0.5,0.0,0.5,0.9326
"之前吃過b line，覺得食物酒類都不會踩雷，於是和朋友約晶華旁邊新開的c park。
點了公園招牌義大利麵、干貝炒青蔬、節瓜烘蛋、炒蘑菇。
我對干貝的表現非常失望，一盤350元這個價位竟然是用魚漿味濃郁的干貝，口感也很怪，太Q了，很不天然。非常非常失望和傻眼。因為之前在b line吃過好吃的干貝，所以有所期待。但食物的部分我是失去信心了。
調酒的部分，就還是蠻好喝的。","I have eaten B LINE before and think that food and alcohol will not step on the mine, so I have a new C PARK next to my friend Jue Jinghua.
Ordered the park signature pasta, scallops fried green vegetables, melon and eggs, and mushrooms.
I was very disappointed with the performance of scallops. The price of 350 yuan in a plate turned out to be a strong shellfish with fish paste. The taste was very strange.Very very disappointed and dumbfounded.Because I have eaten delicious scallops in B Line, I look forward to it.But I lost confidence in the food part.
The bartending part is quite delicious.",0.139,0.074,0.787,0.8459
"調酒🍸很好喝～
我不太會喝酒，點了芭樂琴酒調酒，酒味不濃喝起來像果汁，適合平常不常喝酒的人，很好喝～（雖然像果汁但喝太多應該還是會暈喔😆）
調酒好喝到，朋友一人就點了2杯酒～
如果不會點酒的話，也可以請店員或調酒師推薦

餐點也好好吃喔🤤
點了豬腳和中卷燉飯，豬腳有部分考的脆脆的～
中卷的頭炸的酥酥、身體則是用川燙吃原味裹塔塔醬、燉飯很入味有著濃濃的奶味超好吃😋

第一次到酒吧餐廳用餐，很喜歡這裡的氛圍，播放著音樂，大家吃飯喝酒聊著天（但不會很大聲吵雜）～調酒師人也超好的～看到我們慶生還請我們喝酒🥂

座位的部分則是有劃分吸煙區（3F)和非吸煙區（2F)。

已加入口袋名單👍👍👍","Mixing is delicious ~
I do n’t know much about drinking. I ordered Baleqin wine. The wine does not taste like fruit juice. It is suitable for people who do n’t drink often. It ’s delicious ~ (Although it is like fruit juice, it should still be dizzy. .
When the bartending is so delicious, the friend will order 2 glasses of wine ~
If you don't know how to drink, you can also ask the clerk or bartender to recommend

The meal is also delicious 好
Ordered the pig's feet and the middle roll stew, the pig's feet are crispy with part of the test ~
The crispy head of the middle rolling head, the body is used to eat the original flavor wrapped tower sauce, the stewed rice is very delicious, the milk flavor is super delicious

For the first time to dine in the bar restaurant, I like the atmosphere here very much. Playing music, everyone eats, drink, talks (but it will not be very noisy) ~ The bartender is also super good ~ I also invite us to see us in celebration. Drink 酒 🥂 🥂 🥂

The part of the seat is divided into smoking areas (3F) and non -smoke -absorbing areas (2F).

Added a pocket list 袋",0.17,0.012,0.817,0.9862
"（純評食物）
1. 鐵觀音燉飯：吃起來苦味比我想像中的還要重，雖然帶有茶香但還是不愛
2. 麻油雞（？）燉飯：這道我覺得是最好吃的，中西合璧的感覺很不錯，不過上面的雞肉似乎炸得太乾了
3. 麻辣滷味：是真的很辣，怕辣的人吃之前三思，但個人覺得整道滷味沒什麼香氣，吃起來就是純粹的辣
4. 起司通心粉：純粹增加飽足感的一道料理，吃太多會很膩

結論；整體餐點覺得有點令人失望，也許下次喝點酒能有更好的體驗","(Pure comment)
1. Tieguanyin stewed rice: The bitter taste is heavier than I imagined. Although it has a tea fragrance, I still don’t love
2. See oil chicken (?) Stewed rice: I think this is the best, and the combination of Chinese and Western feel is very good, but the chicken above seems to be fried too dry
3. Spicy Lochi: It is really spicy. People who are afraid of spicy thought before eating, but I personally feel that the whole deed has no aroma, and it tastes pure spicy.
4. Cheese pass: a dish that is purely increased, and it will be greasy to eat too much

Conclusion; the overall meal is a bit disappointing, maybe there is a better experience for drinking some wine next time",0.099,0.063,0.838,0.6412
"剛搬遷至晶華酒店旁邊，酒款略有調整，品質維持一貫高水準，清爽調及茶系列都讓人想再來一杯，唯一一款以煙燻泥煤威士忌為基底的調酒我真心不行🤣🤣🤣
餐點無雷，可隨便點。❤️","Just moved to the Jinghua Hotel, the wine was slightly adjusted, and the quality maintained a high level. The refreshing and the tea series made people want to have another cup. Bleak
Meal without lightning, you can just order it.❤️",0.031,0.0,0.969,0.0772
"餐點依舊好吃，不過跟其他系列相比，這間比較少，桌子間距間隔很窄，其實聽得到旁邊聊天的內容，坐在中間那排的燈有一點刺眼
桌面偏小，四人坐可能只能同時放2道菜，不過前幾道出菜速度很剛好，等到人多的時候就會隔比較久才上完菜
燉飯是吃得到米芯的口感，味道很濃郁；炸魚薯條和雞翅都很適合下酒","The meal is still delicious, but compared with other series, this is relatively small. The distance between the table is very narrow. In fact, I can hear the content of the chat next to the side.
The desktop is small, and the four people may only put 2 dishes at the same time, but the speed of the first few dishes is just right. When there are many people, they will be more long -after.
Stewed rice is the taste of the rice core, and the taste is very strong; fried fish and potato strips and chicken wings are very suitable for wine",0.067,0.0,0.933,0.8042
點了滿滿一桌，麻辣滷味跟大腸皮蛋這兩道辣的過癮，其他餐點也都好吃。調酒也很不錯，而且整個空間完全沒有煙味，非常舒適。,"I ordered a full table, the spicy spicy and large intestine preserved eggs were enjoyable, and the other meals were delicious.The bartender is also very good, and there is no smoke smell at all in the entire space, which is very comfortable.",0.194,0.044,0.762,0.8169
"昏暗的氣氛，位置沒有很多，但整體不會太吵雜
字母系列中 覺得食物比酒更優秀
特別喜歡水餃 不沾醬就很夠味 餃子皮很有彈性 肉餡的調味的剛好
也推薦麻油雞燉飯 很香
還有炸魚薯條 總共三大個炸魚 搭配塔塔醬很搭 一口接一口 份量夠大吃完非常有飽足感

調酒部分一樣可以請店員推薦
每杯都有很多水果點綴
但整體風味中規中矩沒有太多層次
反而冰塊都太多 越喝越淡
但下次會跟店員說少一點冰塊

整體因為食物好吃
會在回購
酒的話就持續請店員推薦喜歡的口味囉","The dim atmosphere, there are not many positions, but the overall will not be too noisy
I feel that food is better than wine in the letter series
I especially like dumplings without sauce.
It is also recommended that sesame oil chicken stewed rice is very fragrant
There are also three major fried fish and fried fried fish and fries with tower sauce.

You can also ask the shop clerk to recommend
There are many fruits embellishment in each cup
But the overall flavor is not too many levels
Instead, the ice cubes are too much more and more lighter
But next time I will tell the clerk a little less ice cubes

Overall because the food is delicious
Will buy
If you wine, you will continue to ask the shop assistant to recommend your favorite taste 啰",0.171,0.012,0.817,0.9781
"薯條非常好吃 冷掉了依舊外酥內軟
餐點（招牌義大利麵、鐵觀音燉飯）都很有特色且美味
調酒酒感充足且獨特
氛圍感十足 服務人員友善且服務周到 大推👍🏻","French fries are very delicious and cold, but still crispy and soft outside
Meals (signature pasta, Tieguanyin stewed rice) are very distinctive and delicious
Tequath and wine feel sufficient and unique
The atmosphere is full of service staff friendly and thoughtful push",0.292,0.0,0.708,0.9489
"A Train系列中我第1間造訪的店，記得是因為當時剛升職、工作壓力很大，煩到拜託朋友找間店揪我去喝酒紓壓一下，也因此開啟了A Train系列的各店巡禮（笑）。這裡的料理是A Train各店中我最喜歡的，菜單比較獨特，而且酒也很棒，很不錯的小店。

----------
【勁辣皮蛋炒大腸】
超喜歡這個！有點台式熱炒的風味，而且皮蛋、大腸和辣椒都是我喜歡且搭起來很合的食物，吃得很開心。

【C Park 公園招牌義大利麵 - 松露松阪豬】
美乃滋、松露和松阪豬意外地很搭，味道溫潤偏甜，份量也頗具誠意，很好吃。

【塔香辣味蘑菇】
超有誠意的啊～看到這麼多炒蘑菇好幸福！很不錯吃。

【日式和風炸雞】
選用的是雞腿肉，而且都頗大塊，剛上菜時一口咬下可是很燙的，味道頗特別，還不錯吃。

【Mojito】
酸甜適中，酒感中等。

【Mojito】A Train Style
帶點莓果風味的Mojito微偏甜，酒感中等；帶有百香果風味的Mojito酒感中等，上面的百香果讓我們苦手了一下，而且好酸。

【特調】鳳梨
超愛這一大片的焦糖鳳梨的啦！請Bartender調了鳳梨風味的特調，使用完整的新鮮水果當裝飾，酒感中等。

【特調】草莓
莓果風味的特調，用上了整顆的新鮮當季草莓，酒感中等。","In the A Train series, my first visit to the store, remembering that it was because I was just promoted and the work pressure at that time was great. I was so annoyed that I asked my friends to find a shop to drink me to drink and relieve the pressure. (laugh).The dishes here are my favorite in each shop of A Train. The menu is relatively unique, and the wine is also very good.

-----------
【Somo Preserved Egg Frying Large -intestine】
I like this!A bit of desktop hot flavor, and preserved eggs, large intestines and peppers are all food that I like and coincides with it, and eat very happy.

[C PARK Park Signature Significant Past
Mineris, Truel and Matsusaka pigs were unexpectedly matched, the taste was warm and sweet, and the amount was quite sincere and delicious.

【Tower Fragrance Mushroom】
I am so sincere ~ It's so happy to see so many frying mushrooms!Very good.

【Japanese -style and fried chicken】
The chicken leg meat is selected, and it is quite large. When I just served, I bite it and it was very hot. The taste was quite special and good.

【Mojito】
Sweet and sour is moderate, and the wine feels medium.

【Mojito】 A Train Style
Mojito with a little berry flavor is slightly sweet and medium in wine; Mojito with passion fruit flavor is medium. The passion fruit above makes us bitter, and it is sour.

【Special Tune】 Pineapple
I love this large caramel pineapple!Please adjust the special tone of pineapple flavor, use complete fresh fruits as decoration, and medium wine feel.

【Special Tune】 Strawberry
The special tone of the berry flavor uses the entire fresh season strawberry with medium wine.",0.246,0.03,0.723,0.9971
"IG:vans_foodie

C Park by A Train

字母系列酒吧

彷彿來到了紐約的中央公園
內部裝潢有紅綠燈、路燈、綠色元素

-辣雞翅 12支 360元
很美式的辣雞味
外皮炸得酥、深褐色的醃料非常入味
鎖住雞汁
微辣口感
口味夠重
適合下酒

-粉紅醬蝦義大利麵
炸蝦約莫6 隻
粉紅醬配義大利麵
也是微辣的重口味料理

-嫩煎干貝食蔬
多樣食蔬
清爽搭配
干貝約莫6顆
四季豆、蘑菇、洋蔥、青椒等
差一個節瓜就滿分

特色調酒
-茶酒濃烈
烏龍梅酒
酒精濃度稍厚
搭配葡萄柚乾
及小洋橘花香

-芭樂酒清爽
紅心芭樂
氣泡感十足

人均1000人/元

回訪🌟🌟🌟🌟🌟

IG:vans_foodie

#cparkbyatrain
#字母系列
#中山區餐酒館
#松江南京美食
#松江南京餐酒館
#忠孝新生美食
#忠孝新生餐酒
#台北餐酒館
#台北酒吧","IG: vans_foodie

C Park by a Train

Letter series bar

As if I came to the Central Park in New York
The interior decoration includes traffic lights, street lights, and green elements

-The hot chicken wings 12 360 yuan
Very American -style spicy chicken flavor
The outer skin is crispy and dark brown marinade is very delicious
Lock chicken juice
Slightly spicy taste
Sufficient taste
Suitable for wine

-Mink sauce shrimp pasta
About 6 fried shrimp
Pink sauce with Italian noodles
It is also slightly spicy heavy taste dishes

-Noise fried scallops and vegetables
Plenty of food
Refreshing match
Sepaimo 6
Four seasons beans, mushrooms, onions, green peppers, etc.
One festival is full of melon

Bartender
-The tea wine is strong
Oolong plum
Alcohol concentration is slightly thick
Dry with grapefruit
And Xiaoyang Orange Fragrance

-Bayette wine is refreshing
Red -hearted guava
Bubble feel

1,000 people per capita/yuan

Back to visit 🌟🌟🌟🌟🌟

IG: vans_foodie

#cparkbyatrain
#字 series
#
#Songjiang Nanjing Food
#
#生 新
#生 新
#Taipei Restaurant
#Taipei Bar",0.056,0.0,0.944,0.8883
"食物很好吃，比酒還讓人有記憶點，
環境坐三樓沙發還不錯，室內也沒什麼煙味，
但有時會找不到店員有點可惜。","The food is delicious, and there is a memory point than wine.
The sofa on the third floor is not bad, and there is no smell of smoke in the room.
But sometimes it is a pity that the clerk is not found.",0.09,0.092,0.818,-0.0323
"招牌義大利麵好吃、鐵觀音鮭魚燉飯雖然沒吃出茶味但也好吃、起司焗蛋好吃

Soulmate跟bala boy好喝","The signature pasta is delicious, Tieguanyin salmon stew, although it has not eaten tea, it is delicious, and the cheese baked eggs are delicious

Soulmate and Bala Boy delicious",0.438,0.0,0.562,0.9623
"意外的調酒好喝👍🏻
下回再來試試餐點😉
店員都很親切，環境很特別💯","Unexpected bartending is delicious 酒
Let's try meals next time 试
The clerk is very kind and the environment is very special",0.353,0.0,0.647,0.8856
食物好吃 空間不會擁擠 有1664的生啤,Food delicious space will not be crowded with 1664 raw beer,0.27,0.0,0.73,0.5719
裝潢特別，氣氛舒適，長島冰茶加濃很有酒感👍,"The decoration is special, the atmosphere is comfortable, and the long island ice tea is strong.",0.417,0.0,0.583,0.8519
"看奧運轉播必去！
Sangria 葡萄味好棒
服務很好，水都會即時補滿
環境寬敞，氣氛超喜歡","You must go to see the Olympic transfers!
SANGRIA grapes are great
The service is very good, and the water will fill up immediately
The environment is spacious and the atmosphere is very like",0.251,0.0,0.749,0.8854
"☛ #尼克到處吃美食 ღ
☛ #CParkbyATrain
☛ 隱身二樓的公園酒吧

C Park位於忠孝新生捷運站附近，
有多間英文字系列的分店，也好喜歡#BLine，
打造成公園的酒吧很有氣氛，不管是餐點還是調酒都好優秀🫶 共有2層樓，2樓的空間環境較暗，三樓空間較明亮，
各式的路標、路燈、紅綠燈，綠色植物打造而成，
彷彿在公園ㄧ樣輕鬆自在。
下班來喝ㄧ杯在適合不過了❤️推薦給大家👍

☛ 粉紅炸蝦義大利麵 $380
麵條很Q彈粉紅醬不膩口，搭配酥脆的炸蝦，
非常好吃😋 帶有辣度的義大利麵，好開胃。

☛ 茶系鐵觀音鮭魚燉飯 $400
☛ 公園大媽麻油春雞燉飯 $400
用料超大方，燉飯帶有米心粒粒分明。
☛ 酥炸中卷佐塔塔醬 $320

☛ JoyceQQ （葡萄柚、紅茶）$350
☛ Cop Cot （鐵觀音） $360
☛ Serendipity $320
酒感都不重，也能做調整，順口好喝👌
推薦JoyceQQ","处 #Nick eats food everywhere ღ
B #cparkbyatrain
园 The park bar on the second floor

C Park is located near the Zhongxiao Newborn MRT Station,
There are many English -character series branches, I also like #bline,
The bar built into a park is very atmospheric. Whether it is meals or bartending, it is excellent. There are 2 floors. The space environment on the second floor is darker and the space on the third floor is brighter.
Various road signs, street lights, traffic lights, green plants,
As if it was as easy as the park.
Come from get off work to drink a cup is suitable ❤️ recommend to everyone 👍

Pink fried shrimp pasta $ 380
The noodles are very q, pink sauce, not greasy, with crispy fried shrimp,
Very delicious and spicy pasta, which is so appetizing.

Tea is Tieguanyin Salmon Stewed Rice $ 400
Park aunt sesame oil spring chicken stewed rice stewed rice $ 400
The ingredients are very generous, and the stewed rice is clearly divided.
塔 塔 ☛ ☛ ☛ ☛ ☛ ☛ ☛ $ 320

Q Joyceqq (grapefruit, black tea) $ 350
（COP COT (Tieguanyin) $ 360
I Serendipity $ 320
The wine is not heavy, you can also adjust it, and it is delicious.
Recommend Joyceqq",0.13,0.0,0.87,0.9829
