Original,EN,Positive,Negative,Neutral,Compound
"第二次來了 會再回訪
喝酒放鬆的好地方
調酒好喝 店員親切 都是正妹😍 有辣的也有可愛的🥰
上次喝阿荀的經典調酒
今天喝Benny 的特調 推推👍👍
都超讚","I will return to visit again for the second time
Good place to drink and relax
The bartending and delicious shop clerk is kind, the girl is hot, spicy, and cute
Last time I drank Ah's classic bartender
Drink Benny's special push today 👍👍
All amazing",0.348,0.0,0.652,0.9698
本來以為進來會看到光跟電視上一樣的環境結果只剩下招牌了有點可惜,"I thought it would be a pity that when I came in to see the same environment as the environment on TV, there was only the signboard.",0.0,0.078,0.922,-0.296
"華燈初上門口的場景，內部場景取景別處～
調酒還行，生意挺好要先訂位，內部桌距偏近，若隔壁聊天太大聲可能會很熱絡～","At the beginning of the lantern at the door, take the scene in the internal scene ~
The bartending is okay. The business is pretty good first, and the internal table distance is close. If the chat next door is too loud, it may be very warm ~",0.188,0.0,0.812,0.8479
我們第一個來的客人 沒有人來跟我們喝 後面來的客人都兩個人陪喝 感覺就是看不起客人一樣 建議來的客人最好考慮看看,None of our first guests came to drink with us who came behind.,0.0,0.0,1.0,0.0
第一次來日式酒吧，環境很好,"The first time I came to a Japanese -style bar, the environment is very good",0.186,0.0,0.814,0.4927
氣氛不錯，座位舒服，酒也順口,"The atmosphere is good, the seat is comfortable, the wine is smooth",0.383,0.0,0.617,0.7351
"在台灣各地區要享受到美味又到地的純""日式""口味料理 可能在各縣市靠海的地方 均能享受到海鮮的美味 而能在同市區內有二家不同消費性質口味的日式料理店 反而更能讓每位消費者有選擇(持久性的)良性競爭 所以在本地(台灣地區)消費滿意度 若是喜歡不同口味性質的店面 均可由消費者來比較(打分數)!","To enjoy the delicious ""Japanese -style"" taste dishes that are delicious and to the ground in various regions of Taiwan may enjoy the deliciousness of seafood in the places where counties and cities rely on the sea, and can have two days in the same urban area with different consumer flavors. Instead, the style restaurant can make each consumer choose (durable) benign competition, so consumption satisfaction in local (Taiwan) can be compared by consumers (scores) if you like different taste properties!",0.254,0.0,0.746,0.9746
"喝酒聚會好去處，服務很好！調酒也不錯！氣氛很熱鬧！店長非常熱情 副店長漂亮 Great spot for your weekend relaxing, nice beer so as cocktail shots, bar manager is great n pretty, $800-1000 average for a good deal hanging around.","Drinking party is good, the service is very good!Alcohol is also good!The atmosphere is very lively!The manager is very enthusiastic, the deputy store manager is beautiful Great spot for your weekend relaxing, nice beer so as cocktail shots, bar manager is great n pretty, $ 800-1000 Average for a good dead design.",0.43,0.054,0.516,0.9832
"知名台劇的拍攝場景～
氛圍不錯、雞尾酒也好喝，每人低消600元。","The shooting scene of well -known Taiwanese dramas ~
The atmosphere is good, and the cocktails are also good. Each person eliminates 600 yuan.",0.273,0.0,0.727,0.7845
"看完華燈初上特別過來朝聖,店面很漂亮~","After watching the lantern at the beginning, the pilgrimage came over, and the storefront was very beautiful ~",0.198,0.0,0.802,0.6361
服務態度很好 酒很好喝,The service attitude is very good wine and delicious,0.496,0.0,0.504,0.7841
現在下午有小樽咖啡可以喝，麻糬鬆餅好吃,Now there is Otaru coffee to drink in the afternoon.,0.0,0.0,1.0,0.0
"華燈初上的參考原型
來條通必定要造訪的店
店長、老闆、調酒師都很親切!
像回家一樣的人情味跟溫暖
酒好喝、氣氛好!!","The reference prototype of the lantern at the beginning
The shop must be visited
The manager, boss, and bartender are very kind!
Human taste and warmth like home
The wine is delicious and the atmosphere is good !!",0.336,0.0,0.664,0.9491
氣氛佳，很適合朋友聚會小酌,"Good atmosphere, very suitable for friends to drink",0.511,0.0,0.489,0.7402
"踩點華燈初上場景（光酒店）
可惜太早來了 還沒營業😂😂 …","Step on the scene of the lantern at the beginning of the scene (Light Hotel)
It's a pity that it's too early to do it. I haven't been in business ...",0.0,0.068,0.932,-0.296
"華燈初上🏮來的
意想不到這個薯片超強超好吃🤩 …","The lantern came to the first time
I don't think this potato chips are super strong and delicious ...",0.405,0.0,0.595,0.8979
"因為電視劇的關係特地幾個好朋友來景點拍照，沒想到這家給我們的感覺想日式酒館。
氣氛好，餐點也好吃，酒類都有挑選過品管很好喝起來很順口，服務人員沒話說有求必應。我們有機會一定會再來放鬆喝一杯😊
大推👍 …","Because the relationship between the TV series specially came to take a picture of the attractions, I did not expect that this family felt like a Japanese tavern.
The atmosphere is good, the meals are delicious, and the wine has been selected by the wine.We will have a chance to relax and drink a cup again.
Big push ...",0.241,0.0,0.759,0.9413
"店長跟其他小姐不知道在裝什麼🤣
陪熟客就好新人給兼職的顧就好
可能沒有開貴的酒被看不起吧🤣
還是一直抓不到鰻魚所以沒有空🤔

知道知道主廚很忙忙著捕魚
小姐忙著招呼老客人 老客人多金
🤣🤣🤣","The store manager and other ladies don’t know what to pretend 🤣
Just accompany mature guests, just give a newcomer to the part -time job
Maybe no expensive wine is looked down on it 🤣
I still can't catch the eel, so there is no empty 🤔

Knowing that the chef is busy fishing
Miss is busy greeting old guests and old guests
Bleak",0.175,0.062,0.763,0.8575
台劇花燈初上，日式酒店“ヒカリ”的原場景，風格與劇中差很多。現場內裝是現代酒吧，店家感覺蠻親切，大門敞開讓劇迷可以一睹裡面風采。,"At the beginning of the Taiwanese drama lantern, the original scene of Japanese hotel ""ヒカ リ"" is much worse than the play.The on -site interior is a modern bar. The shop feels quite kind. The door is open to let the fans see the style inside.",0.115,0.06,0.825,0.4391
親戚胖鼓！愉悅場所,Relatives fat drums!Pleasant place,0.0,0.0,1.0,0.0
"一開始是為了華燈來的～
但進來小喝之後覺得不錯😊

老闆跟服務人員的服務都很好👍👍","At first, it was for the lantern ~
But after getting in a small drink, I feel good 喝

The service of the boss and the service staff is very good 老",0.213,0.0,0.787,0.8458
很有氣氛的酒吧,Very atmospheric bar,0.0,0.0,1.0,0.0
"店內的人員都很可愛親切
酒類會根據客人的喜好調整
會再造訪的地方","The staff in the store are very cute and kind
The wine will be adjusted according to the guest's preferences
Where to visit",0.249,0.0,0.751,0.788
裡面暫時沒有餐點的服務，店裡寬闊、舒適，服務親切。,"There is no meal service for the time being. The store is wide, comfortable, and kind.",0.306,0.1,0.594,0.6705
入內整體氣氛很棒 服務跟餐點非常到位，值得推薦的店家👍🏻 …,The overall atmosphere in the internal is great. The service and the meal are very in place. It is worth recommending a store ...,0.214,0.0,0.786,0.7184
很棒的地方，是華燈初上的拍攝地點，來打卡很好玩,A great place is the shooting location of the first time of Hua Lan. It's fun to come and check in,0.28,0.0,0.72,0.8126
就有華燈初上的感覺，要來走走,"There is a feeling of the lantern at the beginning, so come to walk around",0.097,0.0,0.903,0.128
"華燈初上 光酒店場景。
今天太匆忙.改天再來光顧","Huayan Chukuang Hotel Scene.
Too rushing today. Come to patronize again after changing",0.0,0.0,1.0,0.0
服務很好,The service was excellent,0.552,0.0,0.448,0.5719
"老闆很Nice~
雞腿跟松阪豬意外的好吃好下酒👍 …","The boss is very nice ~
The chicken legs and Matsusaka pigs are unexpectedly delicious and good.",0.409,0.0,0.591,0.8655
普普通通 來體驗一次就可以了,Just come to experience it once,0.0,0.0,1.0,0.0
環境好，內部實景高貴典雅,"Good environment, noble and elegant internal real scenes",0.643,0.0,0.357,0.8402
白天有配合小樽咖啡，店員很親切呢,There is a coffee in Otaru during the day. The clerk is very kind,0.221,0.0,0.779,0.5709
"品質不錯，價格合理
棒棒唷","Good quality and reasonable price
Stick 唷",0.326,0.0,0.674,0.4404
非常喜歡蘇媽媽，舉手投足皆是戲,"I really like Su Mom, and I am a play with my hands.",0.321,0.0,0.679,0.6361
季媽媽還在那邊嗎？她服務蠻好的,Is Mom Ji still there?She has a good service,0.266,0.0,0.734,0.4404
調酒還不錯,Blooming is not bad,0.487,0.0,0.513,0.431
幫我開最貴的酒給在座的各位   算我的😏 …,"Help me to open the most expensive wine to everyone here, count me ...",0.172,0.0,0.828,0.4019
蠻舒服的一家店,A comfortable shop,0.623,0.0,0.377,0.5106
Cici 、香香、鯉魚 非常Nice 酒也好喝,Cici 、香香、鯉魚 非常Nice 酒也好喝,0.0,0.0,1.0,0.0
燈光好，氣氛佳😃 …,"Good lights, good atmosphere ...",0.659,0.0,0.341,0.7003
週日沒有開喔   別白跑,"Don't run on Sunday, don't run in vain",0.25,0.0,0.75,0.3252
老闆人超Nice 非常親切,The boss super nice is very kind,0.722,0.0,0.278,0.8858
ROSE媽媽在嗎？(華燈朝聖一下),Rose mother?(Huayan pilgrimage),0.0,0.0,1.0,0.0
好喝，服務態度很好,"It's delicious, the service attitude is very good",0.535,0.0,0.465,0.7841
態度親切，服務態度非常棒。,I have a kind attitude and the service attitude is great.,0.455,0.0,0.545,0.8176
小喝的地方-不用太認真😁😁😁 …,Drink place-don't have to be too serious ...,0.0,0.157,0.843,-0.0772
華燈初上借的場地喔！,The venue borrowed at the beginning of Huadan!,0.0,0.0,1.0,0.0
沒有靈魂的場所,There are no souls,0.0,0.423,0.577,-0.296
單純因為華燈來朝聖的,I just came to pilgrimage because of Huadan,0.0,0.0,1.0,0.0
消費合理 地方舒適,Consumption reasonable place comfortable,0.524,0.0,0.476,0.5106
等等，愛子現在到底在哪間？,"Wait, where is Aiko now?",0.0,0.0,1.0,0.0
蘇媽媽服務很好,Mother Su's service is very good,0.39,0.0,0.61,0.4927
請問baby媽媽在嗎？,Is Baby's mother?,0.0,0.0,1.0,0.0
釋壓好去處,Show a good place,0.492,0.0,0.508,0.4404
服務態度差,Poor service attitude,0.0,0.608,0.392,-0.4767
清淨，親切。,Pure and kind.,0.63,0.0,0.37,0.5267
朝聖,pilgrimage,0.0,0.0,1.0,0.0
讚😍😍😍😍😍😍,Praise,1.0,0.0,0.0,0.5574
指名愛子,Aiko nominated,0.0,0.0,1.0,0.0
服務親切,Intimate service,0.0,0.0,1.0,0.0
"店裡很寬敞，即使一大群人也可以放鬆🎵✨
飛鏢很先進，有卡拉OK，店內很乾淨。
不只吧台座位還有包廂座位真是太好了😃✌
在台北市中山區林森北路很難找到這麼乾淨、寬敞、設施如此齊全的包廂了！ (.>д<)
最重要的是，沒有最低消費要求，而且有多種類型的酒和雞尾酒，價格低廉。
請大家去看一次🎵✨➰","The store is very spacious, even a large group of people can relax 🎵✨
The darts are very advanced, there are karaoke, and the shop is very clean.
Not only the bar seat, but also the box seat is really great 😃✌
It is difficult to find such a clean, spacious, and full facility on Linsen North Road, Zhongshan District, Taipei City!(.>) <)
The most important thing is that there are no minimum consumption requirements, and there are many types of wine and cocktails, which are low in price.
Please go and see 一",0.239,0.068,0.693,0.9684
"五一假日，跟著華燈初上來到Sugar Bar, 非常棒的體驗！點了季媽媽紅茶，先生選了中村原味拿鐵哈哈，配上奶香十足可口的鬆餅，輕快的輕音樂，周到的服務，讓人身心愉悅放鬆！ 👍 …","On the May Day holiday, I came to Sugar Bar with the first time of Hua Lan, a great experience!After ordering Ji Mom Black Tea, Mr. chose Nakamura's original latte haha, accompanied by milk fragrance, full of mouthful of muffins, brisk light music, and thoughtful service, making people feel happy and relaxed!👍 👍 ...",0.327,0.0,0.673,0.9712
2023 年 9 月：去 Sugar Bar 只是為了看看外面，因為那是 Netflix 節目《Guang - Light the Night -》的拍攝地。他們在外面有標牌，以便人們可以識別這個地方。,"September 2023: Go to Sugar Bar just to see the outside, because it is the shooting place of the Netflix show ""Guang -Light The Night -"".They have signs outside so that people can recognize this place.",0.0,0.0,1.0,0.0
當我想到華登肖像時，我感到有點失望。由於中山巷之類的氣氛無法改變，所以劇情還是一樣，但店內只留下了兩個只有光的感覺的招牌。這是一個不錯的酒吧。,"When I thought of the portrait of Huaden, I felt a little disappointed.Because the atmosphere of Zhongshan Lane cannot be changed, the plot is still the same, but only two signboards with only light feelings in the store have left the store.This is a good bar.",0.079,0.0,0.921,0.5927
有點貴但是氛圍很可愛。我把錢包留在那裡，幾分鐘後又回來了，他們為我保管錢包，裡面的東西都還在。非常感謝,"It's a bit expensive but the atmosphere is very cute.I left the wallet there and returned a few minutes later. They kept my wallet for me, and everything inside was still there.Thank you so much",0.0,0.0,1.0,0.0
下班聚餐好地方，食物也很好吃,"Get a good place for dinner, and the food is also delicious",0.398,0.0,0.602,0.765
小心開店,Careful opening a shop,0.348,0.0,0.652,0.1531
光的招牌拆掉了😅 …,The signboard of light was removed ...,0.0,0.0,1.0,0.0
開朗的感覺，不用買也能享受,"A cheerful feeling, you can enjoy it without buying",0.577,0.0,0.423,0.802
好的,OK,1.0,0.0,0.0,0.296
流行的當地景點。,Popular local attractions.,0.848,0.0,0.152,0.6808
還不錯👍🏻 …,Not bad ...,0.588,0.0,0.412,0.431
光,Light,0.0,0.0,1.0,0.0
