Original,EN,Positive,Negative,Neutral,Compound
酒還行，但價格高到不值得，不是不好喝，只是不值一杯 $700 的價值，有些當季水果製成的調酒價位 $900。店內不大，很多日本客人，氛圍還可以。,"The wine is okay, but the price is not worth it. It is not bad, but it is not worth a cup of $ 700. Some seasonal fruits are $ 900.The store is not large, and many Japanese guests have an atmosphere.",0.111,0.085,0.805,0.302
在台灣沒喝過比bar忠chu好喝的水果調酒！從五年多前開始陸續也喝了十次有，見證了通貨膨脹⋯價格上漲了不少，也從最初的日籍老闆親自調酒到現在主要由老闆的徒弟（？）調酒，而老闆負責餐點部分。但即使如此，每隔幾個月還是會想再訪！而每次再訪都能喝到當季水果的新鮮特調！希望能再喝個十年二十年☺️,"I haven't drank in Taiwan that is more delicious than Bar Zhong Chu.I have been drinking ten times a few times before more than five years ago. I have witnessed inflation. The price has risen a lot. From the original Japanese boss personally, I am alcohol in person to the current apprentice of the boss (?) Responsible for the meal part.But even so, you still want to visit again every few months!And every time you visit, you can drink the fresh special adjustment of the season!Hope to drink another ten years and twenty years ☺️",0.172,0.0,0.828,0.9475
"【食在台北：BAR 忠 Chu 】

終於有空拜訪工作室對面聽說很厲害的 BAR 忠。

雖然近在咫尺，但只有晚餐時間營業，我總是在講課或諮詢。昨天晚上終於抽出兩小時，拜訪朋友口中的「超強日式下酒菜」bar。

大概是太多人想來吃飯了，BAR 忠的低消是一杯調酒。

水果調酒是他們家的特色，很水果，把整顆日本進口的哈密瓜、草莓、蜜柑…等不同水果打成泥加進調酒。

我們點了草莓VODKA和蜜柑伯爵茶調酒。

看著那些又大又甜的日本進口草莓被做成調酒，超級奢華！喝起來也很棒哦～

餐點嘗試了起司拼盤、芥末章魚冷盤、香菜檸檬炸雞、肉醬千層麵、起司蛋糕。

確實是蠻好吃的！

後來為了配炸雞，又加點一杯柚子梅酒，心滿意足的晚餐❤️","[Eat in Taipei: Bar Zhong Chu]

Finally, I visited the opposite side of the studio and heard that BAR loyal was very powerful.

Although it is close at hand, I am always talking or consulting with only dinner time.I finally took two hours last night and visited the ""super Japanese wine dish"" BAR in the mouth of my friends.

Probably too many people want to come to eat, Bar Zhong's low consumption is a glass of bartending.

Fruit alcohol is a characteristic of their family. It is very fruit. Different fruits such as cantaloupe, strawberry, mandarin, etc. imported from Japan are made into mud into mud and bartender.

We ordered the strawberry Vodka and Earl Mandarin Tea.

Looking at the big and sweet Japanese imported strawberries were made into bartender, super luxurious!It's great to drink ~

I tried the cheese platter, the bearded octopus cold dish, the coriander lemon fried chicken, the thousands of meat sauce, and the cheese cake.

It's really delicious!

Later, in order to match the fried chicken, add a glass of grapefruit plum wine, satisfied dinner ❤️",0.173,0.01,0.817,0.9872
"經朋友介紹才知道這家日式酒吧。老闆是日本人，酒吧不大，但格調很好，音樂也很有品味。每人低消800元+15%服務費，一定要點飲品，不歡迎開車或騎車的客人，強調酒後不駕駛。
酒的種類不少，也可以跟老闆討論喜好，請老闆介紹，甚至有無酒精飲品，還有餐食，選擇很多。點了調酒，驚為天人，超好喝的！聽說調酒都是使用100%的果汁調製，價格高也是理所當然。一杯還沒喝完就想著下次要再訪了。

接受刷卡，僅接受當天訂位。","I was introduced by a friend to know this Japanese -style bar.The boss is Japanese. The bar is not large, but the style is very good, and the music is also very tasteful.Each person eliminates 800 yuan+15%service fee. Be sure to order drinks. No guests driving or cycling are not welcome to emphasize not to drive after drinking.
There are many types of wine, you can also discuss your preferences with your boss. Please introduce the boss.I ordered bartending, shocked by heaven, super delicious!I heard that bartending is made of 100%juice, and the price is high for granted.Before I drank it, I thought about visiting the next time.

Accept the credit card, only accept the reservation on the day.",0.219,0.06,0.72,0.9767
新鮮日本水果調酒，搭配酒餐風味獨特，日本老闆風趣有禮，很喜歡每個週末到此小酌一番！非常有質感的酒吧！謝謝老闆招待喜歡的威士忌🥃 …,"Fresh Japanese fruit alcohol, with a unique flavor of the meal, the Japanese boss is funny and polite. I like to drink it here every weekend!Very textured bar!Thank you boss for entertaining your favorite whiskey ...",0.314,0.0,0.686,0.9214
"有點貴
尤其布丁250 真的有點驚人
營業到12點
焙茶的調酒好喝
但水果調酒實在太貴了","A little expensive
In particular, Pudding 250 is really a bit amazing
Open until 12 o'clock
The bartender of roasted tea is delicious
But fruit alcohol is too expensive",0.153,0.0,0.847,0.597
點了兩杯水果調酒都很好喝，喜歡百香果的酸、哈密瓜的甜，很放鬆的地方,"I ordered two glasses of fruits and alcohol. They are delicious. I like the sour fruit of passion fruit, the sweetness of cantaloupe, and a very relaxed place.",0.409,0.0,0.591,0.9422
"首先，辛苦chuさん了！！お疲れ様でし。

忠bar是我在台北喝過最棒的日式酒吧、也是最棒的水果調酒，第一次就非常喜歡，也很喜歡chuさん的職人精神、店內環境和下酒菜。每次到台北一定去的bar！！

希望chuさん可以相信遠在高雄的我，就如同我相信chuさん一直都能做出很棒的酒，我和一同前往的朋友都非常喜歡，有機會上去台北就會繼續支持。

請chuさん不要灰心，忠實顧客會繼續喜愛你的bar～お大事に、さあ！","First of all, hard chu 辛 ん!IntersectionFatter.

Zhong Bar is the best Japanese -style bar I have drank in Taipei, and the best fruit alcohol. For the first time, I like it very much. I also like Chu さ ん 's spiritual spirit, in -store environment and jam.Every time you go to Taipei, you must go!Intersection

I hope that Chu さ ん can believe that I am far away in Kaohsiung, just like I believe that Chu さ ん can always make great wine. Friends and friends who go together will like it very much. If you have the opportunity to go to Taipei, you will continue to support it.

Please Chu さ Don't be discouraged, loyal customers will continue to love your Bar ~ お お に に, さあ!",0.295,0.024,0.681,0.992
"玉荷包的水果調酒與草藥Negroni十足非常出彩！餐食部分，Taco rice 跟塔塔醬炸牡蠣好吃到與同行友人下巴都快掉下來了（香菜番茄花椒炸雞當然也同樣美味）

如此令人髮指的美味只能多來幾次了～","The fruits and herbal medicines of Yuhebao Negroni are very brilliant!For meals, TACO RICE and Tata Sauce Fried Oysters are delicious as they are with my friends and friends.

Such a meritable deliciousness can only be a few more times ~",0.26,0.0,0.74,0.9184
"我想給10顆星
真的有夠好喝 尤其水蜜桃smoothie 酒好順又有濃度
柚子 gin sour 酸甜清爽
紅茶梅酒 順口
食物也好吃 整體來說是定價比較高
但我認為值得的bar","I want to give 10 stars
It's really good enough, especially the peach peach Smoothie is smooth and concentrated
Grapefruit Gin Sour is sweet and sour and refreshing
Black tea plum wine smooth
Food is also delicious as a whole
But I think it is worth BAR",0.191,0.0,0.809,0.7874
"📍Taiwan Taipei🌼

🍸忠 Chu
🏠台北市中山區新生北路三段18號
💰$800+10%～
C/P★★★★☆
Atmosphere ★★★☆☆
Service★★★★☆

老闆很可愛！強調是酒吧而不是餐廳🍴但是食物卻好吃到一個爆炸！每一道都衝破味蕾欸不開玩笑！重點一道菜比酒還便宜很多～人生第一次喝一杯$750的調酒，量雖不多但卻很精緻，都是用上好的食材調味，還是日本進口呢～美食真的會想回顧❤️

#cuisine  #foodie #taiwanfood #taiepifood #foodlover #食べ物 #食べローグ #グルメ #음식 #대만 #음식 #요리 #미식가 #台灣 #美食分享 #美食 #幸福 #taiwan #台北美食","Ataiwan Taipei📍

🍸 🍸 chu
No. 18 Section 3, Xinsheng North Road, Zhongshan District, Taipei City
10 $ 800+10%~
C/P ★★★★ ☆
Atmosphere ★★★ ☆☆
Service ★★★★★ ☆

The boss is cute!It is emphasized that it is a bar instead of a restaurant but the food is delicious!Each way breaks the taste buds without joking!The focus of a dish is much cheaper than wine ~ For the first time in life, drink a cup of $ 750 for the first time. Although the amount is not large, it is exquisite.

#cuisine #Foodie #Taiwanfood #TaiPifood #FoodLover #べ べ #べロ べロ べロ べロ #グ グ #음식 #대만 #요리 #미식가 # #幸 #Taiwan #Taipei Food",0.0,0.0,1.0,0.0
"經營者扇野 忠和先生（又稱Chu桑、Kazy桑）具有深厚的餐飲資歷，既具料理天賦亦擅長調酒。味覺敏銳，擅長將水果融入調酒中，創造獨樹一格的水果特調。

早期總是一人獨挑大樑、忙進忙出，熟客們90%為日籍，每每去喝酒，耳邊此起彼落皆日語交談，大家彼此也都很有默契，愉悅地聊著天耐心等候老闆調酒或是烹調。現在比較多是台灣顧客，規矩也訂較多（不接受2人以上團體、不接受電話訂位、不接待僅用餐以及開車前來的客人）雖多了其他店員幫忙，但忙的時候還是需要等待一下。

Chu桑每天一早必定前往濱江市場採買當季時令的新鮮水果及海鮮。餐點部分以和風洋食為主，菜單不定期更換，如：蟹肉可樂餅、奶油鯷魚馬鈴薯塊、海膽料理、紅酒燉豚肉、漢堡排、章魚沙拉、蛋包飯、明太子義大利麵、莫札瑞拉起司酪梨龍蝦、生蠔⋯等等，道道份量與美味兼具！

但別忘了本質終究是以酒吧為主，並不提供食物外帶，且只想單純用餐的話建議前往別處，這裡是服務酒客的地方😊","Mr. Fano Toyo (also known as Chu Sang and Kazy Sang) has deep dining qualifications, which has both the talent and bartender.The taste is keen, and is good at incorporating the fruits into the bartender to create a unique fruit.

In the early days, I always picked up the beams alone, and I was busy. 90%of the mature guests were Japanese. Every time I went to drink, they talked in Japanese in their ears. Everyone also had a tacit understanding. Blooming or cooking.Now there are many customers in Taiwan, and there are more rules (do not accept groups of more than 2 people, do not accept telephone reservations, do not receive guests, but only dine, and drive from driving. Wait.

Chu Sang must go to the Binjiang market every morning to buy fresh fruits and seafood in seasonal season.The meal part is mainly harmonious and ocean food. The menu is changed from time to time, such as: crab meat cake, creamy catfish potato pieces, sea urchin dishes, red wine stewed dolphin meat, burger row, octopus salad, omelet rice, Prince Mingya pasta, Moza, Moza The Ruilagian avocado lobster, oyster, etc., the duke and the deliciousness are both delicious!

But don't forget that the essence is finally based on the bar, does not provide food takes, and if you just want to eat purely, it is recommended to go elsewhere. This is the place to serve the wine guests.",0.121,0.018,0.861,0.9761
終於造訪了 #bar忠chu，放在口袋名單好久好久了。餐點完全超乎期待，#海膽明太子義大利麵 滿滿的海味奔放（麵條硬度簡直完美）、#香菜檸檬山椒炸雞 的風味層次優雅清爽（炸粉到底是哪家的，超優），開胃先來一杯 #柚子Mojido，真的是畢生喝過最誠意十足的一杯，薄荷葉香氣濃郁又不發苦、搭配檸檬清爽酸味恰到好處。餐後當然要來杯必喝的招牌水果調酒，我選了 #日本晴王麝香葡萄 調酒，優雅淡爽的甜味搭配濃郁的果膠口感，很神奇的一杯調酒，我真的非常享受每一口淡淡拓漫在舌尖味蕾的葡萄甜味。,"Finally visited the #bar Zhong Chu, and put it on the pocket list for a long time.The meal is completely beyond expectations. First, a cup of#先 Mojido is really the most sincere cup of life. The mint leaves have a strong aroma without bitterness, and the lemon refreshing sour taste is just right.Of course, after the meal, I have to drink the sake of alcohol that must be drinking. I chose#, elegant and light sweetness with a strong pectin taste, a magical glass of bartending, I really enjoyed very much enjoyment Each bite of grapes with a faint flavor buds of the tongue.",0.214,0.0,0.786,0.9773
