Original,EN,Positive,Negative,Neutral,Compound
來喝兩杯吧!,Come and have two cups!,0.0,0.0,1.0,0.0
打標小酌好地方,Play a good place,0.726,0.0,0.274,0.6486
便宜，小濁的好地方,"A good place for cheap, small turbidity",0.326,0.0,0.674,0.4404
煙味太重 人少,The smoke is too heavy,0.0,0.0,1.0,0.0
同學聚會的地方,Place of classmates,0.0,0.0,1.0,0.0
喝酒的好去處,Drink a good place,0.492,0.0,0.508,0.4404
不錯的酒吧..食物來自外面，但食物很好。 3或4個顯示器觀看比賽,"Good bar .. Food is from outside, but the food is very good.3 or 4 monitors watch the game",0.098,0.0,0.902,0.2382
價格合理的飲料和良好的氛圍。,Price drinks and good atmosphere.,0.42,0.0,0.58,0.4404
威士忌 250,Whiskey 250,0.0,0.0,1.0,0.0
好喝,Delicious,1.0,0.0,0.0,0.5719
不錯的酒吧，美味的雞尾酒，還有美妙的音樂！,"Good bar, delicious cocktail, and wonderful music!",0.726,0.0,0.274,0.8908
喝酒的好地方...,Good place to drink ...,0.42,0.0,0.58,0.4404
和朋友喝酒聊天的好地方,A good place to drink and chat with friends,0.462,0.0,0.538,0.7184
熙熙好漂亮,Xixi is so beautiful,0.625,0.0,0.375,0.7177
有正妹,Having a positive girl,0.545,0.0,0.455,0.5574
聊天的好地方,Good place to chat,0.492,0.0,0.508,0.4404
很棒！,great!,1.0,0.0,0.0,0.6588
友善,friendly,1.0,0.0,0.0,0.4939
姐,sister,0.0,0.0,1.0,0.0
思思懂喝,Thinking about drinking,0.0,0.0,1.0,0.0
老式的 talking bar,Old -style Talking Bar,0.0,0.0,1.0,0.0
棒棒！,Betty!,0.0,0.0,1.0,0.0
喝酒，爽,"Drink, cool",0.697,0.0,0.303,0.3182
