Original,EN,Positive,Negative,Neutral,Compound
"下班回家前可以先去喝一杯的好地方，不只有精釀啤酒，店內還有供應其他酒類。
而且店裡的常客跟老闆們潮帥正辣賞心悅目，令人流連忘返，喝一喝竟捨不得回家
週末時氣氛很嗨，吧台舞台一念之間，很巴比Q","You can go to a good place to drink a cup before you go home from get off work. Not only are craft beer, but also other wines are supplied in the store.
And the frequent guests and bosses in the store are handsome and pleasing to the eye.
At the weekend, the atmosphere is very hilarious.",0.219,0.0,0.781,0.9417
"因為臨時需要找地方坐而來到這家店，店內滿小的但整體舒適，老闆人親切又熱情，還提供電源和投影機讓我們使用！
小麥芒果茶味道很爽口，很適合啤酒初心者去嘗試，精釀的喝多了真的嘴巴會越來越挑🤣
下次有機會一定會再來 …","Because I need to find a place to sit in this store temporarily, the store is full of small but comfortable as a whole. The boss is kind and enthusiastic, and also provides power and projectors for us to use it!
The taste of wheat mango tea is very refreshing. It is very suitable for the first heart of beer to try. Drinking too much in the crafts will really be more and more picky.
I will come again next time ...",0.2,0.0,0.8,0.97
想喝熱紅酒搜尋之後，意外發現的好地方，烤蘋果酒是白葡萄酒為基底的熱酒，第一次喝到很喜歡，其他的on tap wine也都不錯，推推🍺,"After searching for hot red wine, the good place to be discovered unexpectedly, roasting apple wine is a hot wine based on white wine. For the first time, I like it very much. Other On Tap Wine is also good.",0.183,0.0,0.817,0.8074
"一家不錯的小店 店裡的精釀都非常好喝
餐點非常的好吃😋
老闆非常友善還招待我們一盤shot …","The crafts in a good shop are very delicious
The meal is very delicious 的
The boss is very friendly and entertains us a set of shot ...",0.44,0.0,0.56,0.9586
本次發生訂位成功卻並未告知延後開門的情況。店家並沒有公開電話資訊，鐵門上的電話是空號無法聯繫。建議當日就算延後一小時開店也應再和客人確認通知。前一天有狀況隔天無法開店，客人和朋友在聖誕節的雨天，在鐵門拉下的店門口等二十多分鐘等訊息等鐵門卻無人回應的狀況。,"The success of the reservation this time has not been informed that the door opening is postponed.The store did not make public information, and the phone on the iron gate was empty.It is recommended to confirm with the guests even if the store is postponed on the same day.There was a situation that could not open the next day the next day. Guests and friends were waiting for more than 20 minutes at the door of the shop at the door of the iron gate.",0.094,0.02,0.886,0.7783
溫馨的小店，老闆&老闆娘很熱情，是個適合少少幾個人下班來聊天的酒吧,"The warm shop, the boss & boss is very enthusiastic. It is a bar suitable for fewer people to chat from get off work to chat",0.183,0.0,0.817,0.659
"很棒的一間酒吧精釀啤酒非常好喝
老闆跟店員人非常好還招待shot和食物","A great bar craft beer is very delicious
The boss and the clerk are very good to entertain Shot and food",0.449,0.0,0.551,0.9306
1號長島冰啤 所謂的妹酒 酸酸甜甜濃度高，老闆說適合點給妹子喝。果然 妹子喜歡。,"The so -called sour and sweet concentration of the so -called sister wine in the No. 1 Big Blade 1 is high. The boss said that it is suitable for the girl to drink.Sure enough, girls like it.",0.133,0.0,0.867,0.6705
啤酒好喝，塔可飯還不錯，下次會再試試其他口味啤酒。,"The beer is delicious, and the Tascan is pretty good. I will try other flavor beer next time.",0.395,0.0,0.605,0.8689
店員很輕切，食物很好吃，絕對是想找間小店並且約幾位朋友小酌的好去處。,The clerk is very light and the food is delicious. It is definitely looking for a small shop and a good place to drink.,0.307,0.0,0.693,0.8519
精釀啤酒口味很棒，老闆很會選啤酒，下酒小點也都很好吃，大推滷味！,"The taste of craft beer is great. The boss can choose beer, and the little wine is also delicious.",0.315,0.0,0.685,0.8316
老闆很親切也很耐心的介紹產品，空間舒適、簡單，適合朋友來這裡喝一杯聊聊天👍 …,The boss is very kind and patiently introduced to the product. The space is comfortable and simple. It is suitable for friends to come here to drink a cup of chat 👍 ...,0.246,0.0,0.754,0.8777
"這個拉格也太清爽好喝👍
這杯可以一直喝～","This Lag is too refreshing and delicious 这个
You can drink this cup all the time ~",0.175,0.114,0.711,0.3182
下班小酌一下的好去處,It's a good place to drink off work,0.293,0.0,0.707,0.4404
"精釀很讚，有關肉醬的食物都超好吃！
不知道喝什麼店家也會親切的介紹～支持","The crafts are very good, and the food of meat sauce is super delicious!
I don't know what shop will also introduce it kindly ~ Support",0.447,0.0,0.553,0.9515
精釀啤酒好喝，老闆也很親切！,"Cast beer is delicious, and the boss is very kind!",0.49,0.0,0.51,0.8264
不負責任的商家，在安靜的住宅區小巷子開酒吧開到凌晨4點就要特別注意 噪音了，客人在店外大聲喧嚷2個多小時不但沒任何勸導動作，還演變成客人酒醉吵架吵到需要警察來處理！不要只想賣酒然後說這是客人自己的行為，有責任的商家及bartender會視情況技巧性的委婉拒絕再賣給這些客人酒。店家酒賣了錢賺了，鬧事客人爽了走了，社區住戶被吵醒失眠了，然後呢？這是非常不公平的現象，調整你們的營業時間，做個有責任的店家,"The irresponsible merchants should pay special attention to the noise in the quiet residential alley to open the bar until 4 am. The guests loudly noisy outside the store not only did not have any persuasion, but also evolved into guests drunk quarrels. It is so noisy that the police need to deal with it!Don't just want to sell wine and then say that this is the guest's own behavior. The responsible merchant and Bartender will refuse to sell it to these guests.The shop saved the money and made money, the troubled guests left, and the community residents were awakened and insomnia. Then what?This is a very unfair phenomenon, adjust your business hours, and be a responsible shop",0.082,0.168,0.75,-0.8758
整體環境佳，精釀啤酒很好喝，老闆超帥！建議大家一定要來喝！,"The overall environment is good, the craft beer is delicious, the boss is super handsome!It is recommended that everyone must come to drink!",0.404,0.0,0.596,0.9167
"在公司附近開了一家酒吧！老闆是一對情侶可愛又親切，創業不容易～經營需要時間，我相信他們很快就會有累積固定熟客～

手工啤酒值得喝～有粉多口味
我最愛的是蜂蜜啤酒🍻非常清爽
起司條也粉厲害👍
會拉絲！我好愛
吃過一次就回不去","Open a bar near the company!The boss is a couple cute and kind, and it is not easy to start a business ~ It takes time to operate. I believe they will soon have accumulated fixed cooked customers ~

Handmade beer is worth drinking ~ there are fans and flavors
My favorite is honey beer 🍻 very refreshing
The cheese is also fascinating
Will draw!I love
I can't go back after eating",0.22,0.027,0.753,0.953
"氣氛舒服~  店內氛圍真的很適合下班跟朋友約, 快離開才想到與店名有相關.
店員可以給清楚地介紹, 讓我們選到想喝的精釀啤酒, 推個","The atmosphere is comfortable ~ The atmosphere in the store is really suitable for getting off work with friends, and I think it is related to the store name.
The clerk can clearly introduce, let us choose the craft beer we want to drink, push",0.202,0.0,0.798,0.8555
啤酒好喝、餐點美味😋 …,Beer is delicious and delicious meals ...,0.597,0.0,0.403,0.8126
"借著友人的生日，在星期六的雨夜匆匆一訪，原是一家主打精釀啤酒的店，卻忍不住先點上一杯熱紅酒，慰勞一下被濕冷城市所困的心（？）

熱紅酒：
偏甜，但並不是單純的甜味，甜膩的味道在熱氣中蔓延，令熱紅酒成為酒吧裡最招搖的風景，為免太引人注視，只好一口接一口地吸綴著。有點後勁，無論是『精神』上或是味蕾上，最後含著濃郁偏苦的巧古力，才漸漸心滿意足地達到微醺的狀態，聽著身旁友人的瘋言瘋語，頓時有種安心的感覺。
這是一家讓人卸下心防的店呢，低調而不失個性。","With a friend's birthday, I hurriedly visited on the rainy night on Saturday. It was originally a shop that focused on brewing beer, but I couldn't help ordering a glass of hot wine first to comfort the heart trapped by the wet and cold city (?)

Hot red wine:
It is sweet, but it is not a pure sweet taste. The sweet taste spreads in the heat, making the hot red wine the most swaying scenery in the bar.A little stamina, whether it is ""spirit"" or on the taste buds, and finally contains a strong and bitter power, and then gradually meets the slightly satisfied state, listening to the crazy words of the friends next to me, there is a kind of suddenly there are a kind of kind Feeling at ease.
This is a shop that makes people remove the heart, low -key without losing personality.",0.265,0.107,0.628,0.9867
"喝酒的體驗非常棒
炸物拼盤量超多超讚
店員與老闆很可愛會跟我們喝酒下次會想要再來怕太醉走不了😂😂😂","The experience of drinking is great
Fried picker is so much superb
The clerk and the boss are very cute and will drink with us next time I will be afraid that I can’t get too drunk.",0.25,0.051,0.7,0.8852
一家精釀小店，店面不大很適合情侶下班過來喝喝酒，這次點了蜂狂紳士蜂蜜味很濃但是不甜，玫瑰小麥有淡淡的洛神花的味道喝起來甜甜的很好喝，點了炸物拼盤490，內容物還蠻多的薯條也給很多2個人吃的剛剛好，後來在老闆的推薦下點了泡菜豆腐覺得非常好吃。一家很用心的小店。ps老闆娘很漂亮😂😂😂 …,"A small craft shop, the store is not very suitable for couples to come and drink after work. I ordered the fried frying platter 490, and the fries with a lot of contents were given to many two people. Later, I ordered kimchi tofu under the recommendation of the boss.A very careful shop.PS boss is very beautiful ...",0.098,0.0,0.902,0.7258
酒好喝 氣氛好 老闆店員還有客人都很可愛😍😍😍推推推,"The good atmosphere of the wine, the boss, the shop staff, the guests are very cute, push push",0.279,0.0,0.721,0.7346
"老闆很親民
重點是他們的熱紅酒
超～好～喝～
餐點也不隨便吃得出用心
推推好友們Friday night的好選擇💁🏼‍♂️","The boss is very close to the people
The point is their hot red wine
Super ~ Okay ~ Drink ~
You can't eat it casually if you have a meal
Push friends from Friday Night's good choice 💁🏼‍♂️",0.265,0.027,0.708,0.9258
"啤酒種類多，餐點也好吃
地理位置佳，開機後松江sogo錢櫃星聚點都很近
重點老闆又帥，常常會有特別招待😅
三五好友小酌酒空小聚的好地方！ …","There are many types of beer, and the meals are delicious
The geographical location is good.
The key bosses are handsome, often there are special hospitality 😅
Three or five friends to drink a good place to drink wine!Mowing",0.378,0.0,0.622,0.9652
氣氛輕鬆 老闆都很好 還可以幫忙帶遊戲炒熱氣氛 週末放空小酌的首選,"The atmosphere is easy, the boss is very good, and you can help bring the game to fry the atmosphere of the atmosphere of the weekend.",0.277,0.0,0.723,0.8313
每天過晚上12點甚至至1點多還在吵鬧，把住宅區人民吵的無法入睡，是社區毒瘤，為甚麼不搬去酒店區域,It is noisy at 12 o'clock or even at more than 1 o'clock every night. The people who make the people in the residential area cannot fall asleep. It is a community tumor. Why not move to the hotel area?,0.0,0.102,0.898,-0.5106
"老闆帥！啤酒多樣好喝！
可以告訴店員你喜歡什麼樣的口味幫你介紹唷！","The boss is handsome!Beer is diverse!
You can tell the clerk what kind of taste do you like to introduce you!",0.144,0.0,0.856,0.5229
環境很舒服，很放鬆，酒很好喝，老闆跟員工的服務態度也超讚，餐點也很好吃，值得回訪,"The environment is very comfortable, very relaxed, the wine is delicious, the service attitude of the boss and the employees is also great, the meals are also delicious, it is worth visiting",0.444,0.0,0.556,0.9672
5點的訂位，到了鐵門根本沒開，等了十幾分鐘還是沒有人來，電話還打不通🤣真希望Google能有比一星還低的評價，你們值得❤️ …,"At 5 o'clock, I did n’t turn on the iron gate at all. After waiting for ten minutes, no one came.",0.0,0.099,0.901,-0.296
氣氛超好，啤酒還可以試喝～ 試喝朋友下班聚聚小酌吃東西 超讚！！！,"The atmosphere is super good, beer can also try to drink ~ Try to drink friends to gather from get off work to eat and eat!IntersectionIntersection",0.307,0.0,0.693,0.8805
"隱身巷弄中的好地方，年輕的老闆跟老闆娘熱情介紹
用心介紹台灣精釀啤酒👍🏾👍🏾場地乾淨沒壓力感
適合悠閒小酌的好地方 …","A good place in the hidden alley, the young boss and the boss enthusiastically introduced
Introduce Taiwan's craft beer 精 精 精 精 用 用 用 No pressure, no pressure
Suitable for a good place for leisurely ...",0.32,0.0,0.68,0.9196
啤酒好喝～老闆非常親切！,Beer is delicious ~ The boss is very kind!,0.523,0.0,0.477,0.8264
老闆跟老闆娘人都很Nice，啤酒的選項雖然沒有五花八門，但每一款都是老闆精選的，也可以在裡面點餐，老闆手藝不錯。,"Both the boss and the boss are very nice. Although the options of beer are not available, each one is selected by the boss and can also order it in it. The boss is good in skills.",0.146,0.0,0.854,0.7178
進口啤酒比一般貴兩成，whisky coke只能說很糟，淡就算了還是基底很差的whisky@@,"Imported beer is 20 % more expensive than that of ordinary. Whisky coke can only say that it is bad. Even if it is still a poor base, it is still very basic.",0.0,0.176,0.824,-0.765
"啤酒多樣又好喝
食物又都很不錯呦！
帥哥美女絡繹不絕","Beer diverse and delicious
The food is very good!
Handsome guy and beautiful women endless",0.57,0.0,0.43,0.9389
🍻太適合下班來一杯了 …,一 It's too suitable for a drink after get off work ...,0.0,0.0,1.0,0.0
"店員親切好聊
石榴星花園、長島冰啤、烤蘋果酒好喝～","Carey about the clerk
Pomegranate Star Garden, Long Island ice beer, roasted apple wine delicious ~",0.198,0.0,0.802,0.5719
"舒適的空間&好喝的啤酒
也感謝大方招待
期待再到訪","Comfortable space & delicious beer
Thank you also for your admiration
Looking forward to visit again",0.52,0.0,0.48,0.9186
老闆很有意思，對啤酒有一股熱情，有機會一定會再過來。,The boss is very interesting. He has a enthusiasm for beer and will definitely come again if you have a chance.,0.384,0.0,0.616,0.8622
"主打精釀啤酒 多種選擇任挑
空間舒適 座椅好座 老闆親切","The main craft beer multiple choices for any choice
Space comfortable seat, good seat boss",0.323,0.0,0.677,0.7351
沒有最嗨只有更嗨,"No one, the only one is even more hi",0.0,0.216,0.784,-0.296
酒好喝氣氛好！重點是老闆很帥！,The wine is good!The point is that the boss is very handsome!,0.27,0.0,0.73,0.6221
老闆人很nice，會聊天會一起喝酒,The boss is very nice.,0.436,0.0,0.564,0.4754
啤酒超好喝！點心也很棒，適合很多人一起聊天聚會,"Beer is super delicious!The snack is also great, suitable for many people to chat together",0.389,0.0,0.611,0.8516
"好吃好喝又好玩
還有正妹帥哥陪你嗨","It's delicious, delicious and fun
And Zhengmei handsome guy to accompany you hi",0.607,0.0,0.393,0.9313
老闆人很好 酒也好喝,The boss is very good and the wine is delicious and delicious,0.541,0.0,0.459,0.8908
喜歡喝精釀啤酒的要去，喜歡邊喝酒邊玩遊戲的一定要去。,Those who like to drink craft beer are going to go. Those who like to drink and play games must go.,0.291,0.0,0.709,0.7506
有點擠，其他都很讚,"A little crowded, everything else is very good",0.313,0.0,0.687,0.4927
"有不同口味和特色的啤酒
波西米亞有種給男人喝的口感","Beer with different flavors and characteristics
There is a kind of taste for men to drink Bohemia",0.0,0.0,1.0,0.0
老闆帥 但重點是店裡正咩有夠多,"The boss is handsome, but the point is that there are enough in the store",0.13,0.0,0.87,0.2732
氣氛很好歌都很棒！,The atmosphere is great and the song is great!,0.548,0.0,0.452,0.8588
喝台灣精釀的好地方👍 …,Drinking a good place for craftsmanship in Taiwan 的 ...,0.244,0.0,0.756,0.4404
氣氛好 啤酒好喝 老闆nice 環境舒適,"The atmosphere is good beer, the boss nice environment is comfortable",0.529,0.0,0.471,0.8402
我喜歡  ~ 有空一定多來喝兩杯,I like it ~ I must have two more cups when I have time,0.161,0.0,0.839,0.3612
"老闆非常nice, 空間舒適，有家的感覺","The boss is very nice, the space is comfortable, and the feeling of home",0.418,0.0,0.582,0.7841
推！氣氛好 老闆帥 ！,push!The atmosphere is so handsome!,0.54,0.0,0.46,0.6908
何老闆的店 直接5星 不解釋,Boss He's shop directly 5 stars do not explain,0.0,0.0,1.0,0.0
很不錯的地方老闆真帥～,The boss is so handsome ~,0.452,0.0,0.548,0.6269
精釀都很棒 1號跟7號都推,"The crafts are great, No. 1 and No. 7 are pushed",0.291,0.0,0.709,0.6249
啤酒品質很好，壓杯處理細緻。,"The quality of beer is very good, and the cup is meticulous.",0.225,0.0,0.775,0.4927
老闆和老闆娘超親切 下次還會再去,The boss and the boss will go again next time,0.0,0.0,1.0,0.0
會有天美傳媒的感覺嗎,Will it feel like Tianmei Media?,0.333,0.0,0.667,0.3612
"好讚
推一波","Praise
Push a wave",0.545,0.0,0.455,0.5574
啤酒好喝餐點好吃,Beer delicious meals are delicious,0.712,0.0,0.288,0.8126
環境超放鬆❤️❤️❤️,Environment superb ❤️❤️❤️,0.369,0.0,0.631,0.6249
便宜實惠，服務親切。,"Cheap and affordable, kind service.",0.459,0.0,0.541,0.5267
超級讚的環境 超愛,Super praise environment is super love,0.886,0.0,0.114,0.9485
讚！好棒的店,praise!Great shop,0.0,0.0,1.0,0.0
老闆人很好,The boss is very good,0.444,0.0,0.556,0.4927
令人驚艷，很棒的地方。,It is amazing and great.,0.725,0.0,0.275,0.836
"Love it,店員很友善。","LOVE IT, the clerk is very friendly.",0.628,0.0,0.372,0.8565
適合小酌的好地方,Suitable for a good place,0.42,0.0,0.58,0.4404
老闆服務超好！,The boss service is super good!,0.639,0.0,0.361,0.7959
燈光美 氣氛佳,Beautiful light atmosphere,0.661,0.0,0.339,0.5994
熱紅酒好好喝❤️❤️❤️,Hot red wine well ❤️❤️❤️,0.189,0.0,0.811,0.2732
超棒的老闆～超棒的店👍 …,The great boss ~ superb shop 👍 ...,0.539,0.0,0.461,0.8481
好東西,nice one,0.737,0.0,0.263,0.4215
只有開心,Only happy,0.787,0.0,0.213,0.5719
"這是我住處附近的酒吧。
其中大部分是台灣生產的精釀啤酒。
氣氛很好
老闆也很注意這個那個。
只有週四、週五、週六可以，哈哈。","This is the bar near my residence.
Most of them are craft beer produced in Taiwan.
The atmosphere is very good
The boss also pays attention to this and that.
Only Thursday, Friday, and Saturday, haha.",0.154,0.0,0.846,0.7346
"偶然去的精釀啤酒餐廳。這一天唯一的零食是披薩。可以嘗試各種啤酒！杯子容量不大，吃喝都有空間。
不，但安靜地享受也很好。價格並不便宜，所以要考慮到這一點！推薦作為第二至第三選擇:)","By chance to go to the craft beer restaurant.The only snack on this day is pizza.You can try all kinds of beer!The capacity of the cup is not large, and there is room for eating and drinking.
No, but it is also good to enjoy quietly.The price is not cheap, so consider this!Recommended as the second to third choice :)",0.203,0.0,0.797,0.9353
一個非常友好和酷的當地精釀啤酒店！各種新鮮的台灣桶裝精釀啤酒。有趣輕鬆的氛圍。,A very friendly and cool local craft beer restaurant!All kinds of fresh Taiwanese barrel craft beer.Interesting and relaxed atmosphere.,0.441,0.0,0.559,0.8968
喝啤酒的好地方。對於場地的規模來說，音樂相當激烈，啤酒的多樣性就更好了，但仍然是一個很酷的小設置。,"Good place to drink beer.For the scale of the venue, music is quite fierce, and the diversity of beer is even better, but it is still a very cool set.",0.213,0.0,0.787,0.7422
"看起來像是一對夫婦經營的。
男人的英語很流利，所以不用擔心，而且即使是不會說英語的人也會玩得很開心，因為她的日語似乎很流利。

看起來像是新開的店，酒類的種類也很豐富，但是裡面的裝潢很漂亮，氣氛也很棒！

個人比較推薦6號和8號啤酒！苦味和甜味的和諧讓人上癮。

我很想有機會再來台灣！","It looks like a couple operate.
Men's English is fluent, so don't worry, and even people who can't speak English will have fun, because her Japanese seems fluent.

It looks like a new store. The types of wine are also very rich, but the decoration inside is very beautiful and the atmosphere is great!

Personally recommended No. 6 and 8 beer!The harmony of bitterness and sweetness is addictive.

I really want to have a chance to come to Taiwan again!",0.342,0.033,0.625,0.985
"1.是精釀啤酒餐廳，價格和韓國相差不大。然而，有一種具有獨特香氣和味道的啤酒在韓國是嘗不到的。

2. 老闆人很好，不時過來看看環境，把地方打掃得很好。

3.感覺來這裡的本地人比外國人多。

4. 我嘗試了炸薯條作為配菜，但它們炸得很脆。

5. 願意在出差期間再次訪問","1. It is a craft beer restaurant, which is not much different from South Korea.However, there is a kind of beer with unique aroma and flavor.

2. The boss is very good. From time to time, come to see the environment and clean the place well.

3. It feels that there are more locals who come here than foreigners.

4. I tried French fries as side dishes, but they fried very crispy.

5. I am willing to visit again during the business trip",0.064,0.0,0.936,0.5418
我們吃完晚餐後來到這家酒吧，所以我們沒有嘗試這裡的食物。生啤酒很好喝，瓶裝的打嗝海狸更是令人驚喜。老闆讓我們嚐嚐甜菜啤酒，這在台灣是一次獨特的體驗。,"We came to this bar after dinner, so we did not try the food here.The raw beer is delicious, and the hiccup beaver of the bottle is even more surprising.The boss asked us to taste beet beer, which was a unique experience in Taiwan.",0.079,0.0,0.921,0.5719
"啤酒很新鮮，老闆很友善。
如果您在附近看到它，我建議您停下來喝一杯。","Beer is fresh and the boss is very friendly.
If you see it nearby, I suggest you stop and drink a drink.",0.215,0.082,0.704,0.5563
"精釀啤酒，就像廣告上說的。在這個當地場所可以享用美味的桶裝飲料和美妙的氛圍。

另外，爆米花雞也很重要。","Cast beer, just like the advertisement said.You can enjoy delicious barrels and wonderful atmosphere in this local place.

In addition, popcorn chicken is also important.",0.427,0.0,0.573,0.9313
"非常放鬆的精釀啤酒吧。
很適合和朋友聚會。
啤酒很好喝。食物棒極了！

我有一段時間吃過的最好的肉醬！
太好了，我真的想再點外賣。
不吵鬧，適合下班後閒逛","Very relaxed craft beer bar.
Very suitable for meeting with friends.
Beer is delicious.The food is great!

I have eaten the best meat sauce for a while!
Great, I really want to order takeaway again.
Not noisy, suitable for wandering after get off work",0.38,0.0,0.62,0.9709
當然，這也不是我去過的最友善的地方，也許這只是一個糟糕的夜晚？   我們感覺不太受歡迎。啤酒非常好，但量很少。食物很不錯。,"Of course, this is not the most friendly place I have been. Maybe this is just a bad night?We don't feel very popular.Beer is very good, but the amount is very small.The food is very good.",0.15,0.098,0.752,0.4962
當地的酒吧，友好的工作人員，涼爽的氛圍和美味的啤酒🍻,"Local bars, friendly staff, cool atmosphere and delicious beer 🍻",0.505,0.0,0.495,0.8481
酒很好喝，吧台的人超nice👍 …,"The wine is delicious, the people in the bar are super nice👍 ...",0.464,0.0,0.536,0.886
冰啤酒而且非常冰鎮。處理電子郵件的好地方。,Ice beer is very ice.Good place to handle emails.,0.0,0.0,1.0,0.0
小而舒適的地方，您可以在那裡享用精釀啤酒。,"Small and comfortable places, you can enjoy craft beer there.",0.448,0.0,0.552,0.7579
好吃,tasty,0.0,0.0,1.0,0.0
酒很好喝～,The wine is delicious ~,0.481,0.0,0.519,0.5719
業主友善，靠近遼寧夜市,"The owner is friendly, near Liaoning Night Market",0.314,0.0,0.686,0.4939
好的！,OK!,0.0,0.0,1.0,0.0
酒好喝,Wine,0.0,0.0,1.0,0.0
啤酒好喝,Beer is delicious,0.649,0.0,0.351,0.5719
甜蜜的小酒吧,Sweet little bar,0.6,0.0,0.4,0.4588
很棒的氛圍,A great atmosphere,0.672,0.0,0.328,0.6249
