Original,EN,Positive,Negative,Neutral,Compound
"除了可喝酒
還可唱歌射飛鏢👍👍👍","Except for drinking
You can also sing and shoot darts 歌",0.0,0.194,0.806,-0.34
老闆帥姊姊們nice，用心調酒超好喝，下班放鬆好去處🥰,"The bosses are handsome sisters nice, and the bartender is super delicious, relaxed from get off work, go to the place 🥰",0.559,0.0,0.441,0.9753
環境很好服務超棒店員人都不錯,The environment is good to serve the superb shop staff is good,0.524,0.0,0.476,0.872
服務好氣氛放鬆平價打鏢唱歌好去處讚讚讚,Serve a good atmosphere Relaxing the cheap darts and singing.,0.433,0.0,0.567,0.7269
"店內氣氛好，可以唱歌、打鏢
老闆非常好相處，店內人員服務態度很好！！","The atmosphere in the store is good, you can sing, fight darts
The boss gets along very well, and the staff in the store is very good!Intersection",0.174,0.081,0.746,0.4561
妙妙超有趣！！薯條也很好吃～很建議過來,Miao Miao super fun!IntersectionFrench fries are also delicious ~ I recommend coming over,0.51,0.0,0.49,0.8858
調酒好喝 親切服務 值得再來～,"Blooming, delicious and friendly service is worth coming again ~",0.557,0.0,0.443,0.8316
店裡女生都很親切，很舒服的一家店,The girls in the store are very kind and comfortable in the shop,0.397,0.0,0.603,0.8051
"Kuri 美麗又可愛，服務態度👍
Maio好正正正正！，喵喵喵喵喵","Kuri beautiful and cute, service attitude 👍
Maio is so positive!, Meow Meow Meow Meow",0.476,0.0,0.524,0.9154
"店員很嗨很好玩，超級好玩
我叫維尼水 謝謝妙妙蛙🐸","The clerk is very funny and fun, super fun
My name is Pooh, thank you Miao Miao Frog 我",0.54,0.0,0.46,0.9473
很好玩，裡面的人都很nice,"Very fun, the people inside are very nice",0.527,0.0,0.473,0.7708
"好吃、好喝、好好玩

我喜歡跟美女一起😂😂","Delicious, delicious, so fun

I like to be with beautiful women",0.746,0.0,0.254,0.9562
牛肉麵是一絕！當然各式酒類不會少，還有手足球台可供娛樂，晚上朋友一起喝酒聊天的好地方！,"Beef noodles are a must!Of course, there will be no small alcohol, and there are also good places to drink and chat together at night!",0.121,0.077,0.802,0.3147
"老闆帥店員漂亮
東西好吃服務超好","The boss is handsome
Good things are so good service",0.584,0.0,0.416,0.8702
老闆很帥愛聊天，調酒好喝！,"The boss is very handsome and chats, and sake is delicious!",0.454,0.0,0.546,0.8169
金色的頭髮調酒師很會跟客人聊天也很熱情和專業❤️ 這邊還可以唱歌 好喜歡這邊的環境❤️,The golden hair bartender is very enthusiastic and professional to chat with the guests. ❤️ You can sing here and like the environment here.,0.207,0.0,0.793,0.7178
服務親切 店員美麗 餐點好吃,Serving a cordial clerk a beautiful meal delicious meal,0.521,0.0,0.479,0.8225
氣氛很好 店員很親切！,The atmosphere is very good!,0.466,0.0,0.534,0.54
老闆跟每個服務人員都好親切，跟他們聊天聊的很開心，感覺像開閨蜜派對一樣，玩得很開心，下次一定會再去😊,"The boss is very kind with each service staff, and I am very happy to chat with them. It feels like a girlfriend party. I am very happy to play. I will definitely go again next time.",0.426,0.0,0.574,0.9692
氣氛很棒的酒吧，即使一個人隻身前往也不用擔心會尷尬，PATINA Lounge 服務人員很會跟客人互動，PATINA Lounge 也會依照客人喜好做適合自己的調酒！重點是女服務人員多 個個都漂亮。總之就是一間 無可挑剔的酒吧👍,"The bar with a great atmosphere, even if a person goes alone, you don't have to worry about embarrassment. The Patina Lounge service staff will interact with the guests. Patina Lounge will make a suitable bartender according to the preferences of the guests!The point is that most of the female service staff are beautiful.In short, it is an impeccable bar 👍",0.098,0.07,0.832,0.4401
"很久沒來，跟之前一樣燈光好、氣氛佳！
調酒很棒！喝酒找妙妙，還有老闆ACE人很帥很NICE!","I haven't come for a long time, the same light and the atmosphere as good as before!
Blooming is great!Drink and find wonderful, and the boss Ace is handsome and nice!",0.333,0.0,0.667,0.9257
"第一次來，燈光好、氣氛佳！
調酒很棒！還有中山區小喵喵、熊熊、莉蒂漂亮又可愛，來了不會後悔的啦！","For the first time, the lights are good and the atmosphere is good!
Blooming is great!There are Zhongshan District Meow Meow, Bear Bear, Liti Beautiful and Cute, I won't regret it when I come!",0.354,0.0,0.646,0.9424
推一個張斑比 趕緊來喝爆他,Push a lottery and hurry up to drink and explode him,0.0,0.0,1.0,0.0
老闆很帥，衝著老闆來的，加上每次來服務人員跟其他客人都可以玩在一起，很放鬆～喝的很開心❤️,"The boss is very handsome, come to the boss, and every time the service staff can play with other guests, very relaxed ~ I am very happy ❤️",0.349,0.0,0.651,0.9243
服務很親切玩得很開心,The service is very kind to play very happy,0.633,0.0,0.367,0.8847
"熊熊姐姐 非常美麗大方 和藹可親
喵喵真可愛 喵喵很可愛 喵喵最可愛","Sister Xiongxiong is very beautiful and generous
Meow Meow is really cute, Meow Meow Meow Meow is the cutest",0.497,0.0,0.503,0.9418
老闆人超好 適合小酌聚聚的好地方～,The boss is super good for a good place for drinking ~,0.519,0.0,0.481,0.8658
店員活潑可愛，不定期有主題活動，不論男生女生都可以在這裡玩得很開心☺️,"The clerk is lively and cute, and there are theme activities from time to time.",0.312,0.0,0.688,0.7096
"一群人來氣氛佳 !
一個人進來不會被冷漠 !
平日 / 佳節 買醉求茫首選
環境一流，餐點用心美味
熊熊(店員) 高顏值","A group of people come to the atmosphere!
If you come in alone, you will not be indifferent!
On weekdays / festivals, the first choice for drunk
The environment is first -rate, the meals are delicious
Bear (clerk) high value",0.219,0.089,0.691,0.7488
燈光美氣氛佳，老闆帥店員正，餐點好吃酒好喝，CP值高！雙城街最好的酒吧沒有之一,"The lights are beautiful, the boss is handsome, the meals are delicious, the cp value is high!None of the best bars in Shuangcheng Street",0.482,0.0,0.518,0.9565
"環境舒服冷氣很涼 ～
可以唱歌～～～～～","The environment is comfortable and air -conditioning is very cool ~
Can sing ~~~~~",0.329,0.0,0.671,0.7089
店員妙妙 傾國傾城 巾幗不讓鬚眉  江湖人稱千杯不倒  喝遍中山區無敵手 歡迎各路英雄好漢決戰紫禁之巔 站著進來 躺著出去,The clerk Miao Miao Qingguo City does not let the people in the Xu Mei Jianghu call the thousands of cups without drinking all the invincible hands of Zhongshan District to welcome the heroes of the heroes and good guys.,0.31,0.0,0.69,0.9403
服務好，感覺很輕鬆～,"The service is good, it feels very easy ~",0.465,0.0,0.535,0.7264
店員好正,The clerk is so positive,0.536,0.0,0.464,0.6825
"幾百年沒夜生活放肆一下
這間真的超讚超友善
燈光氣氛讚服務一流
去上洗手間
哇靠速口水
女生衛生棉通通有讚
超so sweet","Hundreds of years have no night life presumably
This is really super happy and friendly
Lighting atmosphere praise service first
Go to the bathroom
Wow
Girls' sanitary napkins are praised
Super SWEET",0.54,0.04,0.42,0.9825
氣氛好 餐點好吃 酒好喝 店員喵喵很漂亮可愛又會聊天,"The atmosphere is good meal, delicious wine, good drink, the shop clerk meow is beautiful and cute, and you can chat",0.506,0.0,0.494,0.9468
Kuri 好可愛 快來喝酒,"Kuri is so cute, come and drink",0.392,0.0,0.608,0.5949
燈光美氣氛佳、射飛鏢喝酒舒壓的好地方👍老闆人很nice 👍大推喔,A good place with a good light atmosphere and a good place for shooting darts.,0.42,0.0,0.58,0.8271
調酒好餐點讚,Bart -up and eat a good meal,0.326,0.0,0.674,0.4404
"氣氛超棒 超喜歡
很適合跟好友來聚聚小酌
很不錯的酒吧😍愛了","The atmosphere is great and super favorite
It's very suitable for friends to gather with friends
Very good bar 酒 love",0.64,0.0,0.36,0.9773
小酌休憩吃美食的好地方，吉米的花枝丸、薯條炸雞、牛肉麵都很讚，店員妹妹們有趣好相處,"A good place to eat food and eat food, Jimmy's Huazhi pills, fried fried chicken, and beef noodles are very good.",0.243,0.0,0.757,0.7264
餐點滿不錯，頗熱鬧的酒吧,"The meal is full, the lively bars",0.326,0.0,0.674,0.4404
服務完善，氣氛佳，就一個人去跟店員也很好聊,"The service is complete and the atmosphere is good, just to talk to the clerk alone",0.153,0.106,0.741,0.2263
"我只能說燈光美
氣氛佳
正妹超多
來了您就嘿嘿嘿知道了","I can only say that the light is beautiful
Good atmosphere
There are so many Zhengmei
If you are here, you will hehehe",0.245,0.0,0.755,0.7783
氣氛一級棒，很推薦這裡喝酒🍺 …,"The atmosphere is great, it is recommended to drink here ...",0.396,0.0,0.604,0.7096
氣氛好 餐點超好吃 酒又好喝 店員都很漂亮又會聊天,"The atmosphere is superb, delicious wine, and the shop assistants are very beautiful and can chat",0.48,0.0,0.52,0.9184
"各位女公關個性好 又會帶動氣氛
店裡的氣氛不冷場又好玩❤️","Good women's public relations personality will also drive the atmosphere
The atmosphere in the store is not cold and fun ❤️",0.113,0.106,0.781,0.0511
氛圍滿滿 很同樂的好地方 每位員工都很親切 重點店長很帥唷👍,"The atmosphere is full of good places, each employee is very kind and the key manager is handsome 唷",0.38,0.0,0.62,0.8687
老闆帥炸，餐點精緻好吃😋很適合朋友一起遊玩的地方～,"The boss is handsome, the meals are delicate and delicious, it is very suitable for friends to play together ~",0.48,0.0,0.52,0.9163
餐飲調酒都很棒，會讓人想再來的好地方,"Dining and drinking are great, it will make people want to come again",0.329,0.0,0.671,0.6597
"很讚 老闆真的好聊
重點 妹子員工也好熱情 開心","I am very good to talk about the boss
The key girl employees are so enthusiastic and happy",0.429,0.0,0.571,0.9057
調酒師人很好 炸雞好好吃 還可以唱歌 滿分💯,"The bartender is very good, fried chicken, delicious, and you can sing with full scores 💯",0.315,0.0,0.685,0.7841
"酒好喝，現場妹子又漂亮。
老闆又帥，這樣的店哪裡找","The wine is delicious, and the girl at the scene is beautiful.
The boss is handsome, where can I find such a shop",0.351,0.0,0.649,0.8957
好喝又好玩，氣氛又很讚！老闆吹牛超強！！！,"It's delicious and fun, and the atmosphere is great!The boss bragging is super strong!IntersectionIntersection",0.511,0.0,0.489,0.9097
"氣氛好，老闆很帥
調酒好喝，聚會第一首選","The atmosphere is good, the boss is very handsome
Blooming is delicious, the first choice of the party",0.477,0.0,0.523,0.9152
酒好喝～妹子又正～重點是老闆又帥😍😍😍,The wine is delicious ~ The girl is positive ~ The point is that the boss is handsome and handsome,0.461,0.0,0.539,0.9287
老闆人帥 沒吃到餐點 下次有機會去吃👍,"The boss is handsome and has no meal. Next time, I have the opportunity to eat 👍",0.259,0.095,0.647,0.5859
店員熱情 東西好吃,The clerk's enthusiasm is delicious,0.688,0.0,0.312,0.765
店員很熱情！,The clerk is very enthusiastic!,0.486,0.0,0.514,0.5838
氣氛好，讃讃讃！,"The atmosphere is good, 讃讃讃!",0.444,0.0,0.556,0.4926
NN服務態度很讚👍,NN service attitude is great 态,0.451,0.0,0.549,0.6249
"小喵喵好可愛哦 熊熊好美 恩恩好美
這邊太好玩了 都不想走了","Little meow is so cute, so beautiful, beautiful, so beautiful, so beautiful
It's so fun here, I don't want to leave anymore",0.645,0.029,0.327,0.9824
"是一個放鬆的好地方👍👍
推薦大家來玩喔！","It's a good place to relax 松
Recommend everyone to play!",0.611,0.0,0.389,0.8748
牛肉麵好吃，店員活潑好聊天，適合三五好友小聚喝酒🍻,"The beef noodles are delicious, the clerk chats lively, suitable for three or five friends to drink alcohol 🍻",0.35,0.0,0.65,0.8658
"可以找妙妙～妙妙很漂亮
人美有趣 這裡餐點又好吃","You can find wonderful ~ Miao Miao is very beautiful
People are beautiful and fun here is delicious here",0.573,0.0,0.427,0.9628
好喝又平價,Easily and cheap,0.545,0.0,0.455,0.34
是個開心喝酒的好地方，同事好友小聚很適合,It's a good place to drink happily.,0.565,0.0,0.435,0.7579
可以輕鬆喝酒聊天的地方，還可以唱歌，重點裡面妹子都很正,"You can easily drink and chat, you can also sing, the girls are very positive",0.326,0.0,0.674,0.7425
超棒的，店員人又很好，魷魚很好吃,"The superb, the clerk is very good, the squid is delicious",0.579,0.0,0.421,0.8999
可以打鏢、可以唱歌🎤nice place …,"You can play darts, sing iNICE Place ...",0.255,0.0,0.745,0.34
NN服務態度很好👍,NN service attitude is very good,0.39,0.0,0.61,0.4927
非常喜歡這氛圍，喝的很歡樂😆,"I like this atmosphere very much, I am very happy to drink 😆",0.428,0.0,0.572,0.8399
氣氛好 妹子氣氛組的 不開心可以來找開心,"The atmosphere of the atmosphere is unhappy, you can come to find happiness",0.207,0.161,0.632,0.2023
調酒師年輕漂亮人超好👍👍👍👍,The bartender young and beautiful people are super good 👍👍👍👍,0.433,0.0,0.567,0.8934
炸雞薯條必點 妙妙樂樂熊熊 店員超正❤️‍🔥,Fried chicken and potato strips must order Miao Miao Lexiu Bears Super Zheng ❤️‍🔥,0.192,0.118,0.69,0.3612
溫馨又歡樂充滿愛的地方，去了就知道,"Warm and joyful place, you will know when you go",0.42,0.0,0.58,0.7003
氣氛佳，空間寬敞，互動良好，可以射飛鏢，可以唱歌,"Good atmosphere, spacious space, good interaction, can shoot darts, can sing",0.358,0.148,0.494,0.5267
店員毫無熱情，吧台4-5酒客妹妹完全不招呼，那些酒客不是發呆就是睡覺，有唱歌，但是完全不會帶動氣氛！,"The clerk has no enthusiasm. The 4-5 wine guest sister of the bar has no greeting. Those wine guests are either in a daze or sleep, and there are singing, but it will not drive the atmosphere at all!",0.0,0.121,0.879,-0.4473
"氣氛不錯，而且店長很帥
餐點好吃，而且店長很帥
店員親切，而且店長很帥","The atmosphere is good, and the manager is very handsome
The meal is delicious, and the manager is very handsome
The clerk is kind, and the manager is very handsome",0.46,0.0,0.54,0.966
燈光美，氣氛佳，適合放鬆一下的好地方。,"The lights are beautiful and the atmosphere is good, suitable for a good place to relax.",0.512,0.0,0.488,0.9118
牛肉麵肉很嫩 酒好喝 店員人很好❤️,"Beef noodle meat is very tender wine, good drink, good shop clerk is very good ❤️",0.398,0.0,0.602,0.8503
氣氛熱鬧老闆很帥妹妹又可愛,"The atmosphere is bustling, the boss is very handsome, sister and cute",0.394,0.0,0.606,0.7574
不多說來就知道,You know not to say much,0.0,0.0,1.0,0.0
"菜單要什麼沒什麼  點了菜3-4小時才上快齊速度超級慢
煙味也很重 收費又很貴
非常極度不推薦
如果考慮這家 不用考慮了 可以換一家","What is the menu? There is nothing to order for 3-4 hours before it is fast and super slow.
The smell of smoke is also very heavy and expensive
Very extremely not recommended
If you consider this family, you can change one without considering",0.081,0.044,0.874,0.4149
老闆很親切，氣氛好，大推。,"The boss is very kind, the atmosphere is good, and pushes.",0.423,0.0,0.577,0.7645
薯條超好吃,French fries are super delicious,0.717,0.0,0.283,0.8225
"老闆一直贏我…
吹牛 打鏢 覺得老闆欠制裁","The boss has always won me ...
Blowing the dart, I feel that the boss owes sanctions",0.188,0.0,0.812,0.5719
來這裡遇到老朋友太幸運了,It's so lucky to meet my old friends here,0.469,0.0,0.531,0.7346
店員很熱情,The clerk is very enthusiastic,0.466,0.0,0.534,0.5413
我愛這邊的調酒~,I love the bartender here ~,0.457,0.0,0.543,0.6369
讚 店員可愛又親切 氣氛好,Like the clerk's cute and kind atmosphere good atmosphere,0.702,0.0,0.298,0.8957
在這邊超級自在 人都超好🙌🏻🙌🏻❤️🙌🏻🫶🏻,Here is super free 🙌🏻🙌🏻 🙌🏻🙌🏻 ❤️ 在,0.224,0.0,0.776,0.802
可以唱歌喝酒打鏢，老闆很帥,"You can sing and drink darts, the boss is very handsome",0.259,0.0,0.741,0.5413
"很讚👍👍👍
好喝又好吃😋","Very good
It's delicious and delicious 吃",0.731,0.0,0.269,0.8969
"哇嗚超讚的啦

來就知道讚","Wow, it's so happy

Come to know praise",0.695,0.0,0.305,0.908
正妹超多帥哥超多氣氛超拍,"There are many handsome guys and many handsome atmosphere, super shot",0.563,0.0,0.437,0.8834
這一間店真的很好,This shop is really good,0.444,0.0,0.556,0.4927
氣氛好，老闆又帥,"The atmosphere is good, the boss is handsome and handsome",0.571,0.0,0.429,0.8519
好酒吧推薦，牛肉麵特別好吃😋,"Good bar recommendation, beef noodles are particularly delicious 😋",0.434,0.0,0.566,0.7841
推薦，來店請找斑比！,"Recommended, please find spots on the store!",0.468,0.0,0.532,0.5255
服務人員很棒～很貼心,The service staff is great ~ very intimate,0.369,0.0,0.631,0.6249
很熱鬧，氣氛很好，服務最棒,"Very lively, the atmosphere is very good, the service is the best",0.54,0.0,0.46,0.8906
㊗️生意興隆,㊗️ Business is booming,0.0,0.0,1.0,0.0
價格不貴！,The price is not expensive!,0.0,0.0,1.0,0.0
氣氛好 員工都很親切,The atmosphere is very kind and the employees are very kind,0.451,0.0,0.549,0.8119
東西好吃老闆私房料理，藍調爵士樂，非常直得去的地方，重裝潢過，氣氛濃厚，喝酒沒壓力的店。,"East -stuff is delicious, privately cooking, blue jazz, very straightforward place, re -decorated, strong atmosphere, and stressful drinking.",0.277,0.13,0.593,0.5719
氣氛很好餐點也好吃,The atmosphere is very good and delicious,0.589,0.0,0.411,0.7996
"店員婷婷超熱情 歡迎大家來
喝酒首選","The clerk Tingting super warmly welcome everyone to come
Preferred",0.578,0.0,0.422,0.8625
很特別的酒吧！再訪！,Very special bar!Visit again!,0.544,0.0,0.456,0.554
繆繆好漂亮😍😍,Miao Miao so beautiful,0.625,0.0,0.375,0.7177
服務很好,The service was excellent,0.552,0.0,0.448,0.5719
太棒了，服務人員和老闆人超棒親切，可以唱歌喝酒的好地方！,"It's great, the service staff and the boss are awesome and can sing and drink!",0.395,0.0,0.605,0.8588
老闆很帥，很愛請酒！,The boss is handsome and loves to invite wine!,0.594,0.0,0.406,0.8313
店員親切，音樂讚🎵,"The clerk is kind, music is praised ，",0.524,0.0,0.476,0.765
店員很正 炸雞好吃,The clerk is very delicious and delicious,0.614,0.0,0.386,0.8384
不醉不歸的妹子 漂亮又能喝,The girl who is not drunk is beautiful and can drink,0.144,0.222,0.635,-0.2755
調酒好喝，服務好,"Skymill is delicious, good service",0.688,0.0,0.312,0.765
老闆 公關都超讚 完美無敵,The boss's public relations are super perfect and invincible,0.643,0.0,0.357,0.8957
老闆好帥 妹好正,The boss is so handsome girl,0.452,0.0,0.548,0.6269
我喜歡這裡的氣氛，也有我喜歡的歐式酒類供應。,"I like the atmosphere here, as well as the European -style alcohol supply I like.",0.372,0.0,0.628,0.7269
妙妙打標好厲害,Miao Miao is so bad,0.0,0.529,0.471,-0.6696
服務態度很差，店內環境混雜，唱歌還會被警察關切,"The service attitude is very poor, the environment in the store is mixed, and singing will be concerned by the police",0.0,0.145,0.855,-0.5256
妹子顏值太高了,The girl's face is too high,0.0,0.0,1.0,0.0
我朋友不會喝,My friend will not drink,0.444,0.0,0.556,0.4939
老闆人很好 大推,The boss is very good,0.444,0.0,0.556,0.4927
喝酒聊天的好去處，店員老闆都很親切,"The good place to drink and chat, the clerk owner is very kind",0.375,0.0,0.625,0.7645
調酒好喝❤️,Blooming delicious ❤️ ️,0.481,0.0,0.519,0.5719
老闆好帥 婷婷好美,The boss is so handsome Tingting and beautiful,0.572,0.0,0.428,0.8408
好喝！喝了會醉！,Special!Drinking it will be drunk!,0.0,0.427,0.573,-0.4559
喜歡這裡的氣氛,Like the atmosphere here,0.455,0.0,0.545,0.3612
讚啦👍,Praise 👍,0.643,0.0,0.357,0.5574
店員超親切,Clerk super kind,0.88,0.0,0.12,0.8074
氣氛好,Good atmosphere,0.744,0.0,0.256,0.4404
喜愛喵喵,Love meow,0.808,0.0,0.192,0.6369
餐點好吃！,The meal is delicious!,0.571,0.0,0.429,0.6114
人員服務好,Good personnel service,0.592,0.0,0.408,0.4404
妙妙超會打🎯,Miao Miao Chao will fight,0.0,0.394,0.606,-0.3818
超級好玩！！！,Super fun!IntersectionIntersection,0.807,0.0,0.193,0.636
牛肉麵 水餃推,Beef noodle dumplings push,0.0,0.302,0.698,-0.0772
開心喝酒&唱歌！大夥聚會的好酒吧！,Happy drink & sing!Good bars at the party!,0.538,0.0,0.462,0.7896
老闆超帥,The boss is super handsome,0.703,0.0,0.297,0.7964
氣氛好,Good atmosphere,0.744,0.0,0.256,0.4404
很悠閒，沒有什麼客人！,"Very leisurely, no guest!",0.0,0.48,0.52,-0.4157
店員親切,Kindness of the clerk,0.5,0.0,0.5,0.4588
超級讚,Super like,1.0,0.0,0.0,0.7506
氣氛好,Good atmosphere,0.744,0.0,0.256,0.4404
很親切,Very kind,0.787,0.0,0.213,0.5709
好讚,Praise,1.0,0.0,0.0,0.5574
讚👍！ …,Praise!Mowing,0.0,0.0,1.0,0.0
氣氛好,Good atmosphere,0.744,0.0,0.256,0.4404
讚讚,Praise,1.0,0.0,0.0,0.5574
讚,praise,1.0,0.0,0.0,0.5574
店主吉米（Jimmy）非常友善和有趣 - 他讓我們保持參與，甚至為附近的景點提供了很好的建議。氣氛優雅溫馨，顧客真誠友善，增添了輕鬆的氛圍。強烈推薦給任何尋求溫馨友好的休息室體驗的人。,"The owner Jimmy is very friendly and interesting -he let us participate, and even provide good suggestions for nearby attractions.The atmosphere is elegant and warm, and the customer is sincere and friendly, adding a relaxed atmosphere.It is highly recommended to anyone who seeks a warm and friendly lounge experience.",0.446,0.0,0.554,0.9811
"舒適溫馨的地方。友善的人。美味的食物和飲料！和朋友出去玩的好地方！
不要忘記，吉米在這裡提供最好的牛肉麵！","A comfortable and warm place.Friendly people.Delicious food and drinks!A good place to go out with friends!
Don't forget, Jimmy provides the best beef noodles here!",0.486,0.0,0.514,0.9512
剛搬到台灣，吉米和工作人員都很棒。食物很棒，飲料很棒，氣氛很棒，人們也很棒。感謝您對台灣和我們鄰國的熱烈歡迎。一般曼,"As soon as I moved to Taiwan, Jimmy and the staff were great.The food is great, the drink is great, the atmosphere is great, and people are also great.Thank you for your warm welcome to Taiwan and our neighbors.Ordinary Manman",0.33,0.0,0.67,0.9531
如果您正在尋找開放式麥克風，這裡就是您的最佳選擇,"If you are looking for an open microphone, this is your best choice",0.259,0.0,0.741,0.6369
薯條一級棒！ 調酒非常烈不唬人。他們都太熱情了 XD,French fries are a great level!The bartending is very fierce.They are too enthusiastic XD,0.524,0.0,0.476,0.9205
酒超好喝,The wine is super delicious,0.717,0.0,0.283,0.8225
"這家酒吧是我最喜歡的，經營它的吉米非常棒。所有的員工都非常棒。他們非常友好、令人難以置信的熱情和好客。常客是完全一樣的，一群非常棒的人，對我們非常熱情和友善。

謝謝吉米和工作人員，迫不及待地想再來 1 個哈哈 😁 …","This bar is my favorite, and Jimmy operating it is great.All employees are great.They are very friendly and incredible enthusiasm and hospitality.The frequent visitor is exactly the same. A very good group of people is very enthusiastic and friendly to us.

Thank you Jimmy and the staff.",0.358,0.0,0.642,0.9696
激推恩恩 人美心善酒量佳！,"Stimulate the grace of grace, good heart, good alcohol!",0.856,0.0,0.144,0.9501
酒超好喝><,Wine is super delicious> <,0.717,0.0,0.283,0.8225
Nn 很nice,Nn is very nice,0.508,0.0,0.492,0.4754
超讚的，服務超好的，推薦！ ！ ！,"Superb, the service is super good, it is recommended!IntersectionIntersection",0.651,0.0,0.349,0.9041
恩恩 超派,Eun Super Pie,0.661,0.0,0.339,0.5994
偉大的,Great,1.0,0.0,0.0,0.6249
在這裡喝酒吃飯根本停不下來，是放鬆的最佳地點。,It is the best place for drinking to drink and eat here.,0.276,0.0,0.724,0.6369
舒服,Comfortable,1.0,0.0,0.0,0.5106
Pizza 超好吃,Pizza is super delicious,0.792,0.0,0.208,0.8225
美美,Beautiful,1.0,0.0,0.0,0.5994
好吃好玩,Delicious and fun,0.875,0.0,0.125,0.7906
很棒的PUB..大推,Great pub .. Big push,0.506,0.0,0.494,0.6249
好玩！,Fun!,1.0,0.0,0.0,0.5562
很棒,great,1.0,0.0,0.0,0.6249
很好看,Pretty good,1.0,0.0,0.0,0.7269
Cp 值很高,CP value is very high,0.375,0.0,0.625,0.34
好玩的地方,Fun place,0.767,0.0,0.233,0.5106
很有趣,Very interesting,0.75,0.0,0.25,0.4576
很棒的氛圍和美味的食物！,A great atmosphere and delicious food!,0.669,0.0,0.331,0.8439
喝酒找斑比,Drink and find spotted,0.0,0.0,1.0,0.0
老式酒吧+美味的自製食品+優秀的老闆,Old -style bar+delicious homemade food+excellent boss,0.0,0.0,1.0,0.0
臭名昭著的吉米才是真正的 MVP,The infamous Jimmy is the real MVP,0.0,0.0,1.0,0.0
不錯😍 …,Not bad 😍 ...,0.276,0.24,0.484,0.0951
婷婷好漂亮,Tingting is so beautiful,0.625,0.0,0.375,0.7177
酒好喝,Wine,0.0,0.0,1.0,0.0
妹好看,Sister looks good,0.592,0.0,0.408,0.4404
台灣gd,Taiwan GD,0.0,0.0,1.0,0.0
他們的麵條太棒了,Their noodles are great,0.577,0.0,0.423,0.6249
很棒的酒吧,Great bar,0.804,0.0,0.196,0.6249
棒棒,Great,1.0,0.0,0.0,0.6249
很吵,Noisy,0.0,1.0,0.0,-0.1779
妙妙很正,Wonderful,1.0,0.0,0.0,0.5719
很棒的地方,Great place,0.804,0.0,0.196,0.6249
好玩,Fun,1.0,0.0,0.0,0.5106
👍🏻👍🏻👍🏻 …,👍🏻👍🏻👍🏻 …,0.0,0.0,1.0,0.0
感覺很好。,It feels good.,0.592,0.0,0.408,0.4404
它適合夜貓子的地方...,It is suitable for night owls ...,0.0,0.0,1.0,0.0
