Original,EN,Positive,Negative,Neutral,Compound
"唯一的缺點是煙霧繚繞的環境，否則這是一個有趣的唱歌場所
…","The only disadvantage is a smoky environment, otherwise this is an interesting place for singing
Mowing",0.138,0.144,0.718,-0.0258
清酒很美味，工作人員和師傅都精神抖擻。,"The sake is delicious, and the staff and the master are shaking.",0.24,0.11,0.649,0.4588
"我來過這裡很多次了，在我看來，這是中山最好的卡拉 OK 酒吧。調酒師 Jun 個性很好，很熱情。 KTV系統擁有大量英文、中文、日文歌曲（JOYSOUND）。飲料很便宜——不是頂級的，但比該地區大多數酒吧便宜。確保提前給他們發訊息和打電話——他們很忙，你不能總是和一群人一起走進去。通常他們只有 2-3 名員工，所以如果擁擠的話可能會很忙 - 要有耐心並確保與他們溝通。

編輯：要強調前面的訊息部分。將他們加入 Instagram 上或獲取老闆的 LINE。有時工作時間不一致，因此在計劃走進之前請先諮詢他。","I have been here many times. In my opinion, this is the best karaoke bar in Zhongshan.The bartender Jun has a good personality and enthusiastic.The KTV system has a large number of English, Chinese, and Japanese songs.Drinks are cheap -not top -level, but cheaper than most bars in the area.Make sure they send them messages and call in advance -they are busy, you can't always walk in with a group of people.They usually have only 2-3 employees, so if they are crowded, they may be very busy -to be patient and ensure communication with them.

Edit: It is necessary to emphasize the previous message part.Add them to Instagram or get the LINE of the boss.Sometimes work hours are not consistent, so please consult him before planning.",0.107,0.01,0.883,0.903
我最喜歡的地方。非常舒適的氛圍，良好的卡拉 OK 機，友好熱情的員工和客人，以及超級棒的老闆 Miata 先生。價格合理。我會把它推薦給任何人。已經去那裡快一年了，仍然喜歡它。,"My favorite place.A very comfortable atmosphere, good karaoke machine, friendly enthusiastic employees and guests, and superb boss Mr. Miata.The price is reasonable.I will recommend it to anyone.It's been almost a year, and I still like it.",0.474,0.0,0.526,0.9757
在該地區類似性質的選擇中，這是迄今為止最底層的抽屜。服務很慢，飲料又貴又差，而且工作人員特別不友善。這是一個需要避免的地方。 *編輯*：幾乎每個方向都有更好的地方可以去。,"In the area of ​​similar nature in the area, this is the bottom drawer so far.The service is very slow, the drink is expensive and poor, and the staff is particularly unfriendly.This is a place to avoid.*Edit*: There are better places in almost every direction.",0.059,0.063,0.878,-0.0516
溝通不良。   谷歌表示全週開放。  我星期三到的。  晚上 9:30。沒開。沒人在家。,Poor communication.Google said it was open throughout the week.I arrived on Wednesday.9:30 pm.Did not open.No one is at home.,0.0,0.147,0.853,-0.4767
這是我最喜歡的酒吧，老闆和工作人員都非常友善和樂於助人！,This is my favorite bar. Boss and staff are very friendly and helpful!,0.496,0.0,0.504,0.8705
溫暖的地方，有美味的飲料！,"In warm places, there are delicious drinks!",0.541,0.0,0.459,0.7088
老闆和工作人員真的很好！ ！ ！ ！,The boss and staff are really good!IntersectionIntersectionIntersection,0.0,0.0,1.0,0.0
適合一小群朋友。日本卡拉 OK 吧,"Suitable for a small group of friends.Kara OK, Japan",0.0,0.0,1.0,0.0
"好久沒來了，不過還是不錯的(^_-)
一個可以放鬆、喝酒的地方！","It's been a long time, but it's still good (^_-)
A place where you can relax and drink!",0.333,0.0,0.667,0.8398
雖然是飛鏢酒吧，但它是一家無限暢飲的餐廳，你幾乎看不到有人玩飛鏢。,"Although it is a dart bar, it is a restaurant with unlimited drinking. You can hardly see someone playing darts.",0.075,0.0,0.925,0.1372
非常友好的顧客和工作人員！,Very friendly customers and staff!,0.486,0.0,0.514,0.5838
"老頭很有趣
精彩的","The old man is very interesting
Splendid",0.586,0.0,0.414,0.7947
店主是個好人。,The owner is a good person.,0.367,0.0,0.633,0.4404
這是個好地方,This is a good place,0.42,0.0,0.58,0.4404
我還會再去(^_^),I will go again (^_^),0.0,0.0,1.0,0.0
好,good,1.0,0.0,0.0,0.4404
