Original,EN,Positive,Negative,Neutral,Compound
氣氛好～酒品佳～不論是一個人想來一杯或是約三五好友相聚，都是可以讓你盡興而歸的好去處！,"The atmosphere is good ~ Wine is good ~ Whether a person wants to have a drink or a friend of about three or five friends, it is a good place to let you return!",0.338,0.0,0.662,0.9359
西門町的酒吧的酒我一杯喝了一個小時，來這邊一杯10分鐘就喝完了 真的好喝,"I drank for an hour in the bar in the bar in Ximending, and it was delicious when I came here for 10 minutes.",0.139,0.0,0.861,0.5719
氛圍chill，老闆娘nice，適合下班看球放鬆一下,"The atmosphere chill, the boss Nice, suitable for watching the ball from get off work to relax",0.275,0.0,0.725,0.6908
老闆娘人好好，謝謝老闆娘，肯定是大拇指👍,"The boss is good, thank you the boss, it must be the thumb",0.329,0.0,0.671,0.6597
"太開心的地方。
為了美麗老闆跟親切員工，決定天天來喝一杯。
酒只比小七貴30,太划算了！","Too happy place.
For the beautiful boss and friendly employees, I decided to have a drink every day.
It is only 30 expensive than Xiao Qi, which is too cost -effective!",0.345,0.0,0.655,0.9348
老闆姊姊很好聊天❤️‍🔥 萊姆伏特加推推推，適合情侶、朋友、自己來都可以自己來；美式風格🍻有吧台區、高腳雙人區和多人座位，好喜歡，首次來直接愛上🫶🏻🫶🏻🫶🏻 …,"The boss and sister are very good to chat ❤️‍🔥 Lym Vodka push, suitable for couples, friends, and themselves to come by themselves; American style 🍻 has a bar area, high -footed two -person area, and multi -person seats. I like it for the first time. Fall in love with ...",0.199,0.037,0.765,0.8908
喝酒好去處，闆娘跟酒客素質都很好，餐點好吃，價格很佛！,"Drink a good place, the quality of Ban Niang and wine guests is very good, the meals are delicious, the price is very Buddha!",0.299,0.107,0.594,0.7569
氣氛讚讚👍👍特調超好喝～ …,The atmosphere praises 👍👍 👍👍 👍👍 气…… ……,0.175,0.0,0.825,0.5267
無意間路過的酒吧，一進去昏暗的燈光，讓人覺得很舒服，闆娘人超好，很熱情的招待，在這裡可以讓人暫時拋開煩惱，痛痛快快的喝一杯,"The bar passing by inadvertently, as soon as the dim light is in, people feel very comfortable. The Ban Niang is super good and very enthusiastic. Here you can temporarily put aside troubles and drink a cup of pain quickly.",0.243,0.178,0.578,0.5751
老闆娘100分！！氣氛超讚👍,The boss is 100 points!IntersectionThe atmosphere is superb 赞,0.354,0.0,0.646,0.6588
"想給六顆星 但估狗只給5顆
老闆娘很漂亮 值得來一次看看這裡的顏值擔當( ´▽` )ﾉ","Want to give six stars but estimate that the dog only gives 5
The boss is very beautiful and it is worth seeing the face value here (´ ▽ `) ﾉ",0.315,0.0,0.685,0.9079
老闆很熱情，氣氛很棒，酒也不錯。,"The boss is very enthusiastic, the atmosphere is great, and the wine is also good.",0.467,0.0,0.533,0.8883
"一間在台北很難遇到的平價酒吧
老闆非常有人情味讓人會有來過一次還想再來的感覺","A cheap bar that is difficult to meet in Taipei
The boss is very humane and makes people feel like I want to come again",0.134,0.088,0.777,0.0772
老闆一百分💯服務超好氣氛超好,The boss is 100 points 好 好 好 is super good at the atmosphere,0.362,0.0,0.638,0.7783
身為一個曾經擔任過bartender的人，這邊的的bartender Daisy很cool！,"As a person who once served as Bartender, Bartender Daisy here is very COOL!",0.218,0.0,0.782,0.56
酒好喝，店裡氣氛很不錯，老闆跟店員都很可愛，愛慘😍😍😍😍 …,"The wine is good, the atmosphere in the store is very good, the boss and the clerk are very cute, love miserable ...",0.392,0.098,0.51,0.886
老闆娘很熱情 酒都還算不錯喝，店內二樓感覺像咖啡廳（？）8點多去還沒開冷氣有點熱,"The boss is very enthusiastic, the wine is pretty good, the second floor in the store feels like a cafe (?) Go to 8 o'clock to turn the air -conditioning is a bit hot, it is a bit hot",0.257,0.0,0.743,0.902
太棒的地方！很有人情味！很開心！！,Great place!Very humane!Very happy!Intersection,0.624,0.0,0.376,0.7163
"闆娘Daisy很熱情 喜歡交朋友
酒吧環境很棒 非常輕鬆 適合來小酌一下
餐點水餃好吃 調酒好喝~推推","Ban Niang Daisy is enthusiastic about making friends
The bar environment is great, very easy to drink
Meal some dumplings are delicious and bartender ~ push push push",0.4,0.113,0.486,0.9245
闆娘很漂亮很熱情，這邊的人相處無違和感，可惜不能評論六星,"Ban Niang is very beautiful and enthusiastic. People here have no sense of getting along with each other. Unfortunately, you can’t comment on Six Stars.",0.214,0.229,0.558,0.1171
"友善小酒館
老闆友善 常客們會好好照顧你 🤣
氣氛佳，值得再次回顧
by_Cathy","Friendly tavern
Boss friendly frequent guests will take good care of you 🤣
The atmosphere is good, it is worth looking back again
by_cathy",0.494,0.0,0.506,0.9612
100分的酒吧 服務100分 水跟酒100分好喝,100 -point bar service 100 points water and wine 100 points are good for drinking,0.172,0.0,0.828,0.4404
"店如其名  很熱鬧
有時會被店裡突然的熱情嚇到
喜歡安靜聊天氛圍的話可能要考慮一下。
調酒尚可，但沒什麼介紹
不懂的話可能會一頭霧水。

食物都很好吃！會讓人想多點一杯","The store is very lively as its name
Sometimes it is scared by the sudden enthusiasm in the store
If you like to chat at the atmosphere quietly, you may have to consider it.
I am okay, but there is no introduction
If you don't understand, you may be confused.

The food is delicious!It will make people want to have a cup more",0.125,0.107,0.767,-0.3172
老闆娘超熱情～酒超好喝～CP值很高,The boss is super enthusiastic ~ wine is super delicious ~ CP value is very high,0.609,0.0,0.391,0.9524
"老闆Daisy人很有趣，很會聊(撩)🤣
店內氣氛也很棒！👍
是個喝酒🍺交友放鬆的好地方～😘

跟你們說一個小秘密㊙️
說不定可以來個鎖骨舔鹽的小互動喔！😍😜","The boss Daisy is very interesting, and he can talk about (撩) 🤣
The atmosphere in the store is also great!Bleak
It's a good place to drink and make friends ~ 😘

Tell you a little secret ㊙️
Maybe you can have a small interaction with collarbone licking salt!Bleak",0.227,0.0,0.773,0.939
"中山區必來酒吧
老闆娘nice
酒也好喝😌","Zhongshan District will come to a bar
Boss Nice
Wine is also delicious 😌",0.431,0.0,0.569,0.8442
老闆娘人很好很熱情，週六晚間會有happy hour。,"The boss is very good and enthusiastic, and there will be Happy Hour on Saturday night.",0.443,0.0,0.557,0.8849
酒很好喝，老闆人很nice，還可以請老闆放想聽的歌,"The wine is delicious, the boss is very nice, you can also ask the boss",0.343,0.0,0.657,0.7778
"氣氛很棒 不會太吵 很適合聊天
闆娘也很熱情 也一直在請我們酒
大概請了20杯Shot吧
很推想聊天又想喝酒的趴踢","The atmosphere is great, it's not too noisy, very suitable for chat
Ban Niang is also very enthusiastic and has been inviting us wine
About 20 cups of shot
I really want to chat and want to drink",0.292,0.074,0.634,0.8273
"生命之水、蜜瓜香甜酒、檸檬、蘇打水
特調 喜歡","The water of life, sweet melon sweet wine, lemon, soda water
Special like",0.554,0.0,0.446,0.8807
老闆娘nina人很熱情，讓人放鬆、愉快的酒吧！,"The boss Nina is very enthusiastic, making people relax and happy!",0.565,0.0,0.435,0.8856
Daisy 超級Nice 🤩 CP值爆表 …,Daisy Super Nice 🤩 CP value burst table ...,0.603,0.0,0.397,0.8442
酒好喝 老闆很親切！ 會送shot!,The wine boss is very kind!Will send Shot!,0.0,0.0,1.0,0.0
調酒好喝！環境舒服 happy hour before 10pm,Blooming is delicious!Comfortable environment Happy Hour Before 10pm,0.363,0.0,0.637,0.6114
老闆娘Nina人超好，一定會再來！,"The boss Nina is super good, and he will come again!",0.441,0.0,0.559,0.7959
調酒好喝，價格公道，店員親切可人，需要的口味可以討論，偶爾可以遇到興趣相投的其他客人，鄰近大眾運輸，廁所乾淨整潔，是優秀的週末去處選擇。,"The bartending is delicious, the price is fair, the clerk is kind and pleasant, the taste you need can be discussed. Occasionally, you can encounter other guests with similar interests, close to the public transport, clean and tidy toilet, and it is an excellent weekend to choose from.",0.34,0.0,0.66,0.9643
"酒好好喝
老闆好讚
真的大推😍😍😍😍","Wine
Boss
Really pushing 😍😍😍😍",0.434,0.0,0.566,0.9058
員工熱情，可以自選口味特調，價格實惠,"Employees are enthusiastic, you can choose the taste special, the price is affordable",0.349,0.0,0.651,0.7096
老闆娘非常好客，會再來！,"The boss is very good, and will come again!",0.303,0.0,0.697,0.54
"老闆跟老闆娘還有裡面的客人都超級熱情❤❤❤來到這邊認識大家真的非常開心！
每個月的第二、四個禮拜二還有很棒的音樂表演唷！
最喜歡的一間酒吧❣","The boss, the boss, and the guests inside are super enthusiastic.
There are great music performances for the second and fourth weeks of each month!
The favorite bar 间",0.367,0.0,0.633,0.9381
店面小小的卻很溫馨，當天客滿而樓上也有活動，老闆娘還硬是喬了位子給我們，超讚的！離開前，老闆娘還跟我們聊了幾句，說下次再去要請我們喝Shot，超熱情的，很喜歡💕 …,"The store is small but warm. There were also activities upstairs on the day. The boss also gave us a seat.Before leaving, the boss also talked to us a few words and said that he would invite us to drink Shot next time.",0.094,0.0,0.906,0.5023
和朋友三人約在這裡想要輕鬆喝個小酒聊個天，我點了兩杯調酒，朋友AB也點了詩莊保啤酒、一杯調酒、小黃瓜兩盤，我和朋友也都各點了牛肉捲餅，點酒點餐的速度和量遠遠超過坐在吧台只喝啤酒的客人們！我們只是想要不被打擾的吃東西喝小酒有那麼難嗎？訂了位三個人還只能坐靠近門口的位置熱得要死就算了，連喝酒都一直被打擾，買單的時候還問怎麼那麼快就走，坐的不舒服又熱一直頻頻被打擾的情況下誰坐得住？一個小時我們就滾了！謝謝這種熱情的招待啊！,"I want to drink a small wine for a day with my three friends. I ordered two glasses of bartending. My friend AB also ordered Shizhuang Bao Beer, a cup of bartending, and a small cucumber. Each ordered beef biscuit, the speed and amount of ordering and ordering, the guests who sit on the bar only drink beer!Is it so difficult to eat and drink small wine without being disturbed?Three people can only sit near the door and get hot, even if they are hot, even if they have been disturbed, they have been disturbed. When they buy it, they also ask how to leave so quickly. Who can sit?We rolled in an hour!Thank you for this enthusiastic entertainment!",0.114,0.071,0.815,0.7747
好的氛圍讓水喝起來都是甜的,The good atmosphere makes the water drink sweet,0.496,0.0,0.504,0.7096
調酒沒層次，不會再訪,"There is no level of bartending, you will not visit again",0.0,0.18,0.82,-0.296
環境舒適、服務態度極佳！和朋友點的客製化調酒都很好喝、很滿意！水餃也好好吃～謝謝熱情的老闆和老闆娘，謝謝bartender Daisy😊 …,"Environment is comfortable and service attitude is excellent!The customized and bartending with friends is very delicious and very satisfied!The dumplings are also delicious ~ Thank you for the enthusiastic boss and boss, thank you Bartnder Daisy😊 ...",0.462,0.025,0.512,0.9805
中山區最推的龍舌蘭酒吧！,Zhongshan District's most promoted agave bars!,0.404,0.0,0.596,0.5244
很溫馨的一間酒吧 氣氛蠻好的 適合三五好友一起小酌的地方,A very warm place with a very good atmosphere is pretty suitable for three or five friends to drink together,0.422,0.0,0.578,0.893
"老闆娘Nina 很熱情
水餃好吃😋 …","The boss Nina is very enthusiastic
The dumplings are delicious 😋 ...",0.364,0.079,0.557,0.767
老闆娘100分😍😍😍,The boss is 100 points 1,0.0,0.0,1.0,0.0
"老闆Daisy 超nice!
很有人情味的一家店
價錢co值很高
推推！","Boss Daisy Super Nice!
A very humane shop
The price CO value is very high
Push!",0.427,0.0,0.573,0.8652
"酒不錯，反正價錢親民，點了tequila shots兩杯100，老闆娘大方但請我們喝了三杯voldka shots:)
下次想要假日去，二樓似乎有live band。","Good wine, anyway, the price is close to the people, ordered TEQUILA Shots two cups of 100, the boss is generous but asked us to drink three cups of Voldka Shots :)
Next time I want to go on holidays, there seems to be Live Band on the second floor.",0.223,0.0,0.777,0.899
老闆娘真的太可愛又好聊天😍,The boss is really cute and good to chat 😍,0.486,0.0,0.514,0.8576
好喝又好舒服的一家。無意間經過。老闆娘很親切很熱情❤️！謝謝老闆招待,The delicious and comfortable family.Inadvertently passed.The boss is very kind and enthusiastic ❤️!Thank you boss for your hospitality,0.491,0.0,0.509,0.9377
台灣最好最開心的酒吧🔥🔥🔥,The best bars in Taiwan 开,0.457,0.0,0.543,0.6369
酒好好喝❤️Daisy好可愛❤️ ㄧ定會回訪的好店👍🏻 …,Wine is good ❤️Daisy so cute ❤️ ㄧ Good shops that will return to visit ...,0.392,0.0,0.608,0.8647
"老闆娘很熱情，shot很划算，但是調酒不夠到位，餐點可以試試德國香腸與小黃瓜
水餃還好","The boss is very enthusiastic. Shot is very good, but the bartending is not in place. You can try the German sausage and cucumber in the meal.
Dumplings are okay",0.196,0.042,0.762,0.642
熱情接待，細心聆聽客人需求讚👍,"Receive warmly, listen carefully to the needs of the guests 👍",0.296,0.0,0.704,0.4939
酒好喝，老闆好聊，食物也很好吃，五星推薦！,"The wine is delicious, the boss talks well, and the food is delicious, and the five -star recommendation!",0.395,0.0,0.605,0.8687
我是上班族，我需要的不是有美眉的店，我要的是一間有溫度的酒吧，一定要找老闆、老闆娘，會讓你愛上它。,"I am an office worker. What I need is not a Meimei shop. What I want is a temperature bar. Be sure to find the boss and boss, which will make you fall in love with it.",0.187,0.0,0.813,0.7783
一個人或跟朋友小聚都適合,It is suitable for a person or a friend Xiaoju,0.262,0.0,0.738,0.4939
這邊超棒的，很像回娘家，老闆嗆辣到我愛瘋😍😍😍😍 …,"It's awesome here, very much like back to my mother's house, the boss is so spicy that I love crazy ...",0.363,0.079,0.558,0.8651
老闆、老闆娘和服務人員皆親切隨和，可輕鬆久坐的一家店；店內播放各類西洋經典音樂，流行、搖滾、民謠、爵士或藍調無所不包，熱愛音樂的人也可和老闆Robert暢談,"The boss, the boss and the service staff are cordially easy -going, and can easily sit for a long time; play various types of western classic music in the store. Popular, rock, folk songs, jazz or blue tones are all -inclusive. Those who love music can also talk to the boss Robert.",0.238,0.0,0.762,0.9287
謝謝美麗熱情的老闆娘稱讚我們一行叔叔阿姨是大學生😂 …,Thank you for the beautiful and enthusiastic boss praised our uncle and aunt as a college student ...,0.478,0.0,0.522,0.9153
老闆熱情氣氛開心讚讚👍👍,The boss's enthusiastic atmosphere is happy to praise 老,0.636,0.0,0.364,0.8885
還有誰 彼得潘 老闆 耶👏,"Who else is Peter Pan, Yeli",0.0,0.0,1.0,0.0
兩位女店員都很正，還讓我贏世足運彩，風水寶地啊,"Both female shop assistants are very positive, and they also let me win the world.",0.372,0.0,0.628,0.8268
"五年沒來了，品質還是一樣好
特調令人驚艷","I haven't come in five years, the quality is still the same as
Specialties are amazing",0.202,0.0,0.798,0.5859
有溫度的地方🔥♥️,Where there is temperature 地方 ️,0.0,0.0,1.0,0.0
"同學家附近的酒吧
空間不大很溫馨
有時候會拍一些活動
老闆娘很親切
價格合理","Bar near classmates
The space is not very warm
Sometimes I take some activities
The boss is very kind
Reasonable price",0.15,0.077,0.773,0.4234
"老闆超nice
酒超好喝","Boss Super Nice
The wine is super delicious",0.781,0.0,0.219,0.936
"非常放鬆的酒吧，老闆跟員工都很有趣☺️
常常非常熱鬧","A very relaxed bar, the boss and employees are very interesting ☺️
Often very lively",0.519,0.0,0.481,0.9179
老闆娘人好大方，調酒好喝,"The boss is so generous, and the bartender is so delicious",0.5,0.0,0.5,0.8745
老闆娘和員工們熱情漂亮，水餃和小黃瓜好好吃！,"The boss and employees are enthusiastic and beautiful, and dumplings and cucumbers are delicious!",0.495,0.058,0.447,0.8955
小黃瓜辣椒太好吃啦啦啦啦啦啦,"Little cucumber pepper is so delicious, la la la la la la la",0.283,0.0,0.717,0.6948
老闆娘真的親切，很努力要記客人名字,The boss is really kind and work hard to remember the name of the guests,0.204,0.077,0.719,0.5095
調酒專業不夠，沒什麼介紹，朋友點好幾輪都喝到不喜歡的...最安全的是啤酒,"There is not enough bartending major, there is nothing to introduce, friends order for several rounds, I don’t like it ... The safest is beer",0.175,0.086,0.739,0.3911
老闆娘熱情好客，氣氛歡樂，朋友小聚小酌的好地方！,"The boss is enthusiastic hospitality, the atmosphere is happy, and a good place for friends to gather!",0.504,0.0,0.496,0.9215
凌晨12點還有年輕人喧嘩發酒瘋，影響附近鄰居安寧，將賺錢建築在犧牲鄰居安寧上。,"At 12 am, there were young people's noise to get mad, affecting the tranquility of neighbors nearby, and the construction of money to sacrifice neighbor tranquility.",0.176,0.101,0.723,0.34
服務親切，二樓空間較大。,"The service is cordial, and the second floor space is large.",0.0,0.0,1.0,0.0
老闆娘nina人好聊，酒好喝又不貴，聊天聚會好場所,"The boss nina is good to chat, the wine is good and not expensive, and a good place for chatting party",0.401,0.0,0.599,0.886
"愛Daisy ~
Vodka lime超讚！","Love daisy ~
Vodka Lime is superb!",0.632,0.0,0.368,0.8622
老闆熱情洋溢我的菜😍,The boss enthusiastically overflows my dishes 老,0.375,0.0,0.625,0.5574
酒很好喝，氣氛超好,The wine is delicious and the atmosphere is super good,0.6,0.0,0.4,0.8885
黛西超QQ 調酒食物真讚！！,Daisy Super QQ bartending food is really praised!Intersection,0.276,0.299,0.425,-0.0836
老闆Robert是高手音樂DJ  闆娘的手工水餃天下無雙  最愛水果啤酒,Boss Robert is a master music DJ Ban Niang's handmade dumplings worldwide unparalleled fruit beer,0.0,0.274,0.726,-0.5994
