店名,評分,評論數,地址,鏈接
La Habana Bar,4.4,135,104台北市中山區中山北路二段183巷4號2樓,https://www.google.com/maps/place/La+Habana+Bar/data=!4m7!3m6!1s0x3442a959683fd801:0xda79da0d2f6e70ed!8m2!3d25.0637091!4d121.5231527!16s%2Fg%2F1q62hz64m!19sChIJAdg_aFmpQjQR7XBuLw3aedo?authuser=0&hl=zh-TW&rclk=1
C PARK Re:Creation by A Train,4.5,"1,265",10491台北市中山區南京東路一段13巷7弄11號 1樓,https://www.google.com/maps/place/C+PARK+Re:Creation+by+A+Train/data=!4m7!3m6!1s0x3442a963a0bc0cbb:0xcffae5772f027703!8m2!3d25.0536135!4d121.5243273!16s%2Fg%2F11c4bgs9df!19sChIJuwy8oGOpQjQRA3cCL3fl-s8?authuser=0&hl=zh-TW&rclk=1
微醺飛鏢酒吧｜台北中山區 條通酒吧,5,160,10491台北市中山區中山北路一段135巷31號,https://www.google.com/maps/place/%E5%BE%AE%E9%86%BA%E9%A3%9B%E9%8F%A2%E9%85%92%E5%90%A7%EF%BD%9C%E5%8F%B0%E5%8C%97%E4%B8%AD%E5%B1%B1%E5%8D%80+%E6%A2%9D%E9%80%9A%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a93a6e7e17e9:0x64a9f2897383af9f!8m2!3d25.0513976!4d121.5243011!16s%2Fg%2F11v0dsvh50!19sChIJ6Rd-bjqpQjQRn6-Dc4nyqWQ?authuser=0&hl=zh-TW&rclk=1
老吧 Bar Aged,4.8,310,10491台北市中山區民生西路45巷3弄3號,https://www.google.com/maps/place/%E8%80%81%E5%90%A7+Bar+Aged/data=!4m7!3m6!1s0x3442a9213834e1cf:0x517f16dd23c12bb0!8m2!3d25.058085!4d121.5209899!16s%2Fg%2F11rr45g3rk!19sChIJz-E0OCGpQjQRsCvBI90Wf1E?authuser=0&hl=zh-TW&rclk=1
Bar Freedom,4.7,145,104台北市中山區中山北路二段45巷11號,https://www.google.com/maps/place/Bar+Freedom/data=!4m7!3m6!1s0x3442a9762fa6a285:0x99645bd5d3d2108a!8m2!3d25.0545559!4d121.5234771!16s%2Fg%2F11n5yzvx05!19sChIJhaKmL3apQjQRihDS09VbZJk?authuser=0&hl=zh-TW&rclk=1
7th Japanese Bar,4.8,331,10491台北市中山區林森北路119巷47號,https://www.google.com/maps/place/7th+Japanese+Bar/data=!4m7!3m6!1s0x3442a965e8ad64c9:0xb1eb331fb358d311!8m2!3d25.0504472!4d121.5266577!16s%2Fg%2F11cmmm4hpc!19sChIJyWSt6GWpQjQREdNYsx8z67E?authuser=0&hl=zh-TW&rclk=1
BAR NiNE 日本語English okのショットバー,4.5,313,104台北市中山區林森北路107巷9號,https://www.google.com/maps/place/BAR+NiNE+%E6%97%A5%E6%9C%AC%E8%AA%9EEnglish+ok%E3%81%AE%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%E3%83%90%E3%83%BC/data=!4m7!3m6!1s0x3442a96f5f6c663d:0xce970aac2b7446f9!8m2!3d25.0502778!4d121.5255556!16s%2Fg%2F1pv3g0m3b!19sChIJPWZsX2-pQjQR-UZ0K6wKl84?authuser=0&hl=zh-TW&rclk=1
Bar Amis,4.7,52,104台北市中山區林森北路138巷25號1樓,https://www.google.com/maps/place/Bar+Amis/data=!4m7!3m6!1s0x3442a9d87f7bfcff:0xed4359f23e34c028!8m2!3d25.0516723!4d121.5244848!16s%2Fg%2F11j19f0n08!19sChIJ__x7f9ipQjQRKMA0PvJZQ-0?authuser=0&hl=zh-TW&rclk=1
XXXLab 解憂吧 Cocktail Bar,4.6,91,10491台北市中山區玉門街1號,https://www.google.com/maps/place/XXXLab+%E8%A7%A3%E6%86%82%E5%90%A7+Cocktail+Bar/data=!4m7!3m6!1s0x3442a9f7f5bb9253:0x6687f67d665b471!8m2!3d25.0695559!4d121.5220461!16s%2Fg%2F11f6ywqxnr!19sChIJU5K79fepQjQRcbRl1md_aAY?authuser=0&hl=zh-TW&rclk=1
Honn Bar 酒吧,4.7,195,104台北市中山區長春路370號,https://www.google.com/maps/place/Honn+Bar+%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442ab63302b59db:0x95f6522779b5dbfa!8m2!3d25.0544284!4d121.542738!16s%2Fg%2F11sf2b40ln!19sChIJ21krMGOrQjQR-tu1eSdS9pU?authuser=0&hl=zh-TW&rclk=1
Authentic Bar小谷 -Bar Otani-【香水類不可】【正統酒吧】,4.6,450,10491台北市中山區中山北路一段83巷5-1號,https://www.google.com/maps/place/Authentic+Bar%E5%B0%8F%E8%B0%B7+-Bar+Otani-%E3%80%90%E9%A6%99%E6%B0%B4%E9%A1%9E%E4%B8%8D%E5%8F%AF%E3%80%91%E3%80%90%E6%AD%A3%E7%B5%B1%E9%85%92%E5%90%A7%E3%80%91/data=!4m7!3m6!1s0x3442a96f1e80834b:0xe85014beac8cf1a1!8m2!3d25.0504623!4d121.5227226!16s%2Fg%2F11b7vv2l7n!19sChIJS4OAHm-pQjQRofGMrL4UUOg?authuser=0&hl=zh-TW&rclk=1
85基地Bar,4,75,10491台北市中山區林森北路85巷19號,https://www.google.com/maps/place/85%E5%9F%BA%E5%9C%B0Bar/data=!4m7!3m6!1s0x3442a96589884ec5:0x3fdacc03eb5ace68!8m2!3d25.0496972!4d121.5257091!16s%2Fg%2F11c2lck4k4!19sChIJxU6IiWWpQjQRaM5a6wPM2j8?authuser=0&hl=zh-TW&rclk=1
達文西視覺酒吧 Da Vinci Lounge Bar,4.7,55,104007台北市中山區林森北路107巷12號,https://www.google.com/maps/place/%E9%81%94%E6%96%87%E8%A5%BF%E8%A6%96%E8%A6%BA%E9%85%92%E5%90%A7+Da+Vinci+Lounge+Bar/data=!4m7!3m6!1s0x3442a9a81c64de3f:0x9e52d5f6716ba44b!8m2!3d25.0501279!4d121.5254765!16s%2Fg%2F11rq4tms7s!19sChIJP95kHKipQjQRS6RrcfbVUp4?authuser=0&hl=zh-TW&rclk=1
Dimple 酒窩 Bar,4.7,138,10491台北市中山區林森北路119巷6之1號1樓,https://www.google.com/maps/place/Dimple+%E9%85%92%E7%AA%A9+Bar/data=!4m7!3m6!1s0x3442a96f585ef5f9:0x27673f4bd7ca703c!8m2!3d25.0505375!4d121.5254564!16s%2Fg%2F11c5zwr77p!19sChIJ-fVeWG-pQjQRPHDK10s_Zyc?authuser=0&hl=zh-TW&rclk=1
Bar ansleep Taipei,4.4,291,10491台北市中山區雙城街13巷20-1號,https://www.google.com/maps/place/Bar+ansleep+Taipei/data=!4m7!3m6!1s0x3442a944c48e6faf:0xcfdde483a76cfb82!8m2!3d25.0640524!4d121.5250286!16s%2Fg%2F11b6371s3l!19sChIJr2-OxESpQjQRgvtsp4Pk3c8?authuser=0&hl=zh-TW&rclk=1
Via24 Bar,4.6,578,104台北市中山區建國北路二段24號,https://www.google.com/maps/place/Via24+Bar/data=!4m7!3m6!1s0x3442a96019c66945:0x29b1a2ec75b9a95a!8m2!3d25.0531546!4d121.5364206!16s%2Fg%2F1pzpqrjql!19sChIJRWnGGWCpQjQRWqm5deyisSk?authuser=0&hl=zh-TW&rclk=1
Arno bar,4.8,90,104台北市中山區林森北路107巷35號1樓,https://www.google.com/maps/place/Arno+bar/data=!4m7!3m6!1s0x3442a97c426c6c53:0xf4f4140c2c7cb36b!8m2!3d25.0500967!4d121.5261887!16s%2Fg%2F11rr2w_ly4!19sChIJU2xsQnypQjQRa7N8LAwU9PQ?authuser=0&hl=zh-TW&rclk=1
Join酒隱Lounge Bar,4.6,130,10491台北市中山區林森北路119巷65號,https://www.google.com/maps/place/Join%E9%85%92%E9%9A%B1Lounge+Bar/data=!4m7!3m6!1s0x3442a94ca65a1475:0xd6c83587d70705d6!8m2!3d25.0502855!4d121.5272309!16s%2Fg%2F11f9z06py0!19sChIJdRRapkypQjQR1gUH14c1yNY?authuser=0&hl=zh-TW&rclk=1
梵谷 Lounge Bar,4.1,84,10491台北市中山區雙城街32巷4-1號,https://www.google.com/maps/place/%E6%A2%B5%E8%B0%B7+Lounge+Bar/data=!4m7!3m6!1s0x3442a94515a2cc09:0xa38ac40133fb721c!8m2!3d25.0661747!4d121.5238463!16s%2Fg%2F11cnc10q7j!19sChIJCcyiFUWpQjQRHHL7MwHEiqM?authuser=0&hl=zh-TW&rclk=1
Nine to Night Bar,4.4,19,10491台北市中山區林森北路145巷49號,https://www.google.com/maps/place/Nine+to+Night+Bar/data=!4m7!3m6!1s0x3442a9bbfd004db3:0xddcfc0a92bedc423!8m2!3d25.0511655!4d121.5267763!16s%2Fg%2F11mw8k_6l1!19sChIJs00A_bupQjQRI8TtK6nAz90?authuser=0&hl=zh-TW&rclk=1
PATINA Lounge,4.8,428,104台北市中山區雙城街25巷2號之 1,https://www.google.com/maps/place/PATINA+Lounge/data=!4m7!3m6!1s0x3442a94538b998df:0x91c8aa5b39fc791!8m2!3d25.0661729!4d121.5245906!16s%2Fg%2F1thzllk8!19sChIJ35i5OEWpQjQRkcefs6WKHAk?authuser=0&hl=zh-TW&rclk=1
Nep. Lounge Bar,4.4,889,"B1, No. 63號天津街中山區台北市10491",https://www.google.com/maps/place/Nep.+Lounge+Bar/data=!4m7!3m6!1s0x3442a96f323de083:0xcbd6087ca0144d25!8m2!3d25.0516192!4d121.5235351!16s%2Fg%2F11c0r5lkd7!19sChIJg-A9Mm-pQjQRJU0UoHwI1ss?authuser=0&hl=zh-TW&rclk=1
一時無酉 abvless （預約制 Reservation only）,4.8,180,104台北市中山區中山北路二段26巷18號,https://www.google.com/maps/place/%E4%B8%80%E6%99%82%E7%84%A1%E9%85%89+abvless+%EF%BC%88%E9%A0%90%E7%B4%84%E5%88%B6+Reservation+only%EF%BC%89/data=!4m7!3m6!1s0x3442a98535277845:0x6a7446b3b59d239!8m2!3d25.0539245!4d121.5214504!16s%2Fg%2F11j8p81mpb!19sChIJRXgnNYWpQjQROdJZO2tEpwY?authuser=0&hl=zh-TW&rclk=1
布娜飛小酒館中山店Bravocafe draftbeer,4.6,982,10444台北市中山區中山北路一段56巷2-1號號1F,https://www.google.com/maps/place/%E5%B8%83%E5%A8%9C%E9%A3%9B%E5%B0%8F%E9%85%92%E9%A4%A8%E4%B8%AD%E5%B1%B1%E5%BA%97Bravocafe+draftbeer/data=!4m7!3m6!1s0x3442a9ebceac847f:0xaaf1c176dbaaecf5!8m2!3d25.0485513!4d121.5203644!16s%2Fg%2F11gl14cntc!19sChIJf4SszuupQjQR9eyq23bB8ao?authuser=0&hl=zh-TW&rclk=1
酒寨Bar,4.4,110,"B1, No. 15林森北路119巷中山區台北市10491",https://www.google.com/maps/place/%E9%85%92%E5%AF%A8Bar/data=!4m7!3m6!1s0x3442a965f82a026f:0xb09b57d43527494c!8m2!3d25.0507097!4d121.5257378!16s%2Fg%2F11dxjwks62!19sChIJbwIq-GWpQjQRTEknNdRXm7A?authuser=0&hl=zh-TW&rclk=1
RK Darts Bar,4.7,133,10491台北市中山區林森北路133巷44號,https://www.google.com/maps/place/RK+Darts+Bar/data=!4m7!3m6!1s0x3442a965e469f25b:0x1acb064c64920fa0!8m2!3d25.0507221!4d121.5265359!16s%2Fg%2F11dyynhrh6!19sChIJW_Jp5GWpQjQRoA-SZEwGyxo?authuser=0&hl=zh-TW&rclk=1
Bar VIP,4.5,63,104台北市中山區林森北路107巷40號1樓,https://www.google.com/maps/place/Bar+VIP/data=!4m7!3m6!1s0x3442a97b24c9a34d:0xbc0667be4ee7f986!8m2!3d25.0499171!4d121.5263216!16s%2Fg%2F11h_kgb2xv!19sChIJTaPJJHupQjQRhvnnTr5nBrw?authuser=0&hl=zh-TW&rclk=1
當吧PAWN BAR,4.5,285,10491台北市中山區長安東路一段45-2號一樓,https://www.google.com/maps/place/%E7%95%B6%E5%90%A7PAWN+BAR/data=!4m7!3m6!1s0x3442a96e5f837b7b:0x8a40214ca3b017a!8m2!3d25.0489719!4d121.5257394!16s%2Fg%2F11jq1s_r3s!19sChIJe3uDX26pQjQRegE7yhQCpAg?authuser=0&hl=zh-TW&rclk=1
微醺・中山 清酒餐酒館｜中山區餐酒館｜行天宮餐酒館｜中山區約會小酌聚餐｜中山區午晚餐宵夜推薦｜中山區午餐定食推薦,4.6,105,104台北市中山區民生東路二段93巷2號,https://www.google.com/maps/place/%E5%BE%AE%E9%86%BA%E3%83%BB%E4%B8%AD%E5%B1%B1+%E6%B8%85%E9%85%92%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%8D%80%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E8%A1%8C%E5%A4%A9%E5%AE%AE%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%8D%80%E7%B4%84%E6%9C%83%E5%B0%8F%E9%85%8C%E8%81%9A%E9%A4%90%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%8D%88%E6%99%9A%E9%A4%90%E5%AE%B5%E5%A4%9C%E6%8E%A8%E8%96%A6%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%8D%88%E9%A4%90%E5%AE%9A%E9%A3%9F%E6%8E%A8%E8%96%A6/data=!4m7!3m6!1s0x3442a96ac0e65ec7:0x607fb349997117c8!8m2!3d25.0582813!4d121.5309597!16s%2Fg%2F11ftwmt_5d!19sChIJx17mwGqpQjQRyBdxmUmzf2A?authuser=0&hl=zh-TW&rclk=1
Bacchus Lounge Bar,4.5,100,104台北市中山區新生北路一段130號,https://www.google.com/maps/place/Bacchus+Lounge+Bar/data=!4m7!3m6!1s0x3442a96677fc0157:0x4df0fe9c7478238!8m2!3d25.0509711!4d121.5277695!16s%2Fg%2F1tsclpqd!19sChIJVwH8d2apQjQROIJHx-kP3wQ?authuser=0&hl=zh-TW&rclk=1
BAR 忠 Chu,4.4,286,10460台北市中山區新生北路三段18號,https://www.google.com/maps/place/BAR+%E5%BF%A0+Chu/data=!4m7!3m6!1s0x3442a95b174d7343:0x9b9c8d013fa0b1ac!8m2!3d25.0635541!4d121.5274236!16s%2Fg%2F11fz8wqv38!19sChIJQ3NNF1upQjQRrLGgPwGNnJs?authuser=0&hl=zh-TW&rclk=1
Mini Base小喬室,4.7,165,10491台北市中山區中山北路二段77巷22-1號,https://www.google.com/maps/place/Mini+Base%E5%B0%8F%E5%96%AC%E5%AE%A4/data=!4m7!3m6!1s0x3442a9ac4cfc369b:0x7acdcc435cd1df21!8m2!3d25.0573692!4d121.5249198!16s%2Fg%2F11jjrqjg_4!19sChIJmzb8TKypQjQRId_RXEPMzXo?authuser=0&hl=zh-TW&rclk=1
SecretBistro秘密小酒館 台北餐酒館｜必吃餐酒館推薦 熱門創意調酒 網美網紅餐廳優惠 特色美食料理 人氣IG打卡 不限時餐廳 聚會包場酒吧 網友好評派對小酌 慶生約會首選 調酒雞尾酒 台北中山區 僅此一家 別無分店,4.5,424,104台北市中山區中原街139號1樓,https://www.google.com/maps/place/SecretBistro%E7%A7%98%E5%AF%86%E5%B0%8F%E9%85%92%E9%A4%A8+%E5%8F%B0%E5%8C%97%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E5%BF%85%E5%90%83%E9%A4%90%E9%85%92%E9%A4%A8%E6%8E%A8%E8%96%A6+%E7%86%B1%E9%96%80%E5%89%B5%E6%84%8F%E8%AA%BF%E9%85%92+%E7%B6%B2%E7%BE%8E%E7%B6%B2%E7%B4%85%E9%A4%90%E5%BB%B3%E5%84%AA%E6%83%A0+%E7%89%B9%E8%89%B2%E7%BE%8E%E9%A3%9F%E6%96%99%E7%90%86+%E4%BA%BA%E6%B0%A3IG%E6%89%93%E5%8D%A1+%E4%B8%8D%E9%99%90%E6%99%82%E9%A4%90%E5%BB%B3+%E8%81%9A%E6%9C%83%E5%8C%85%E5%A0%B4%E9%85%92%E5%90%A7+%E7%B6%B2%E5%8F%8B%E5%A5%BD%E8%A9%95%E6%B4%BE%E5%B0%8D%E5%B0%8F%E9%85%8C+%E6%85%B6%E7%94%9F%E7%B4%84%E6%9C%83%E9%A6%96%E9%81%B8+%E8%AA%BF%E9%85%92%E9%9B%9E%E5%B0%BE%E9%85%92+%E5%8F%B0%E5%8C%97%E4%B8%AD%E5%B1%B1%E5%8D%80+%E5%83%85%E6%AD%A4%E4%B8%80%E5%AE%B6+%E5%88%A5%E7%84%A1%E5%88%86%E5%BA%97/data=!4m7!3m6!1s0x3442a983160bcb29:0x7dd92e316ac7b130!8m2!3d25.0641593!4d121.5291387!16s%2Fg%2F11h6d668s0!19sChIJKcsLFoOpQjQRMLHHajEu2X0?authuser=0&hl=zh-TW&rclk=1
Oleno Bar（hiphop）林森店 ｜中山區 林森北路 chill vibes,4.8,449,10491台北市中山區林森北路119巷38號 七條通,https://www.google.com/maps/place/Oleno+Bar%EF%BC%88hiphop%EF%BC%89%E6%9E%97%E6%A3%AE%E5%BA%97+%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%8D%80+%E6%9E%97%E6%A3%AE%E5%8C%97%E8%B7%AF+chill+vibes/data=!4m7!3m6!1s0x3442a965ef03be43:0x4ad34ef4034d8678!8m2!3d25.0502691!4d121.5265642!16s%2Fg%2F11c2l23w3z!19sChIJQ74D72WpQjQReIZNA_RO00o?authuser=0&hl=zh-TW&rclk=1
Bridge,4.7,372,104台北市中山區復興南路一段36之8號,https://www.google.com/maps/place/Bridge/data=!4m7!3m6!1s0x3442ab30abc2d2a7:0x46ad2bae365a99fb!8m2!3d25.0459658!4d121.543658!16s%2Fg%2F11smpr9988!19sChIJp9LCqzCrQjQR-5laNq4rrUY?authuser=0&hl=zh-TW&rclk=1
Green Door Bar 綠門 老酒吧,4.4,653,104台北市中山區德惠街6-1號號1樓,https://www.google.com/maps/place/Green+Door+Bar+%E7%B6%A0%E9%96%80+%E8%80%81%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a94574a5fa2b:0x97279bd1c606d21a!8m2!3d25.066611!4d121.5233801!16s%2Fg%2F1td07mlb!19sChIJK_qldEWpQjQRGtIGxtGbJ5c?authuser=0&hl=zh-TW&rclk=1
BAR ACE,4.4,29,10491台北市中山區林森北路107巷25號,https://www.google.com/maps/place/BAR+ACE/data=!4m7!3m6!1s0x3442a91f596afe63:0xe5cc8f2c5d93e29d!8m2!3d25.0501915!4d121.5259065!16s%2Fg%2F11sr9kbkpd!19sChIJY_5qWR-pQjQRneKTXSyPzOU?authuser=0&hl=zh-TW&rclk=1
小酒 sake bar,4.7,126,104台北市中山區中山北路二段11巷7-1號,https://www.google.com/maps/place/%E5%B0%8F%E9%85%92+sake+bar/data=!4m7!3m6!1s0x3442a97b00000001:0x7978f3483ec5044f!8m2!3d25.0528408!4d121.5237112!16s%2Fg%2F11c46gqwct!19sChIJAQAAAHupQjQRTwTFPkjzeHk?authuser=0&hl=zh-TW&rclk=1
Aimas talking bar ｜中山區夜深酒吧｜,5,13,"B1 No, No. 23號中山北路一段105巷中山區台北市10491",https://www.google.com/maps/place/Aimas+talking+bar+%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%A4%9C%E6%B7%B1%E9%85%92%E5%90%A7%EF%BD%9C/data=!4m7!3m6!1s0x3442a9005b10ae19:0x28a8a52cbceb4c0b!8m2!3d25.050563!4d121.5244392!16s%2Fg%2F11y34fbmdt!19sChIJGa4QWwCpQjQRC0zrvCylqCg?authuser=0&hl=zh-TW&rclk=1
Bar Genao,4.7,160,104台北市中山區林森北路119巷71號B1,https://www.google.com/maps/place/Bar+Genao/data=!4m7!3m6!1s0x3442abcae3cd3de7:0xe6913477c58367f7!8m2!3d25.0502407!4d121.5274862!16s%2Fg%2F11c5hw44qs!19sChIJ5z3N48qrQjQR92eDxXc0keY?authuser=0&hl=zh-TW&rclk=1
Super 346啤酒文創館,4.6,"2,871",10491台北市中山區松江路25巷40號,https://www.google.com/maps/place/Super+346%E5%95%A4%E9%85%92%E6%96%87%E5%89%B5%E9%A4%A8/data=!4m7!3m6!1s0x3442a962f25cc489:0x8a9d6b298ec7cefa!8m2!3d25.04775!4d121.5348444!16s%2Fg%2F1w9xzt6_!19sChIJicRc8mKpQjQR-s7HjilrnYo?authuser=0&hl=zh-TW&rclk=1
Eagle bar,4,64,10491台北市中山區雙城街32巷18號,https://www.google.com/maps/place/Eagle+bar/data=!4m7!3m6!1s0x3442a9450937f46d:0x8c33ee46e3a4a77e!8m2!3d25.0661627!4d121.5230189!16s%2Fg%2F11xd0rcq0!19sChIJbfQ3CUWpQjQRfqek40buM4w?authuser=0&hl=zh-TW&rclk=1
麗濱美式酒吧,4.2,134,10491台北市中山區雙城街32巷4號,https://www.google.com/maps/place/%E9%BA%97%E6%BF%B1%E7%BE%8E%E5%BC%8F%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a94513eeb16d:0x55449c83b7d61819!8m2!3d25.0661761!4d121.5237924!16s%2Fg%2F1tmpsp6f!19sChIJbbHuE0WpQjQRGRjWt4OcRFU?authuser=0&hl=zh-TW&rclk=1
Welina卡啦OK酒吧,4.9,105,10491台北市中山區林森北路133巷54號,https://www.google.com/maps/place/Welina%E5%8D%A1%E5%95%A6OK%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a965e6ee2e9f:0xb9e0fbd5dc13b847!8m2!3d25.0507023!4d121.5268135!16s%2Fg%2F11cs03p52h!19sChIJny7u5mWpQjQRR7gT3NX74Lk?authuser=0&hl=zh-TW&rclk=1
BAR MOSAIC,5,91,10491台北市中山區林森北路487號1樓218室,https://www.google.com/maps/place/BAR+MOSAIC/data=!4m7!3m6!1s0x3442a9ee7f3a757d:0xa55bcf14ca1d36e3!8m2!3d25.061385!4d121.526379!16s%2Fg%2F11qm2jfplj!19sChIJfXU6f-6pQjQR4zYdyhTPW6U?authuser=0&hl=zh-TW&rclk=1
Blush bar,4.9,280,"No. 20, No. 20林森北路133巷中山區台北市10491",https://www.google.com/maps/place/Blush+bar/data=!4m7!3m6!1s0x3442a965fbd9f943:0x5eeff250024737ac!8m2!3d25.0508531!4d121.5259561!16s%2Fg%2F11hbgrm49g!19sChIJQ_nZ-2WpQjQRrDdHAlDy714?authuser=0&hl=zh-TW&rclk=1
莫內 Lounge bar,4.7,138,104台北市中山區林森北路138巷18號1樓,https://www.google.com/maps/place/%E8%8E%AB%E5%85%A7+Lounge+bar/data=!4m7!3m6!1s0x3442a965d8c10809:0x55012de171a90005!8m2!3d25.0515509!4d121.5245983!16s%2Fg%2F11c6zxlg0v!19sChIJCQjB2GWpQjQRBQCpceEtAVU?authuser=0&hl=zh-TW&rclk=1
