Original,EN
溫馨有趣的地方，調酒不錯！,"A warm and interesting place, good bartender!"
價格合理，適合等人的時候先小酌一下！,The price is reasonable.
輕鬆、好喝、環境乾淨優良～,"Easy, delicious, clean and good environment ~"
很舒服的環境,很舒服的環境
"很舒服的環境
店員和老闆都很親戚","Very comfortable environment
The clerk and the boss are very relatives"
老闆娘熱情，現場服務很好,"The boss is enthusiastic, the on -site service is very good"
環境舒適，整體體驗很棒,The environment is comfortable and the overall experience is great
酒很棒，店長親切,"The wine is great, the manager is kind"
酒好 服務很好 氣氛很chill,"Good wine service is very good atmosphere, chil"
怎麼點都好喝！,It's delicious!
服務好，氣氛佳！,Good service and good atmosphere!
跟想像中的不一樣,Unlike the imagination
"店員很熱情
而且超漂亮","The clerk is very enthusiastic
And super pretty"
靜很漂亮 酒好喝,Quiet is very beautiful and delicious
泰咪喬勾錐啦,Taimi Qiao hook cone
看超親密小戲節來的,Watch the super intimate little drama festival
好喝 環境讚讚,A delicious environment praise
我會記得mika的！！,我會記得mika的！！
老闆娘人超級Nice 🎉🎉🎉 …,The boss and mother are super nice 🎉🎉🎉 ...
好玩好喝 讚讚,"Fun, delicious praise"
輕鬆自在，紓壓工作心情!,"Easy and comfortable, relieve pressure!"
店員親切和善👍🏼 …,The clerk is kind and kind ...
喝酒，放鬆，聊聊天，舒服。,"Drink, relax, chat, comfortable."
乾淨、酒好喝,"Clean, drink well"
能放鬆的好地方,A good place to relax
放鬆喝酒的好地點,A good place to relax and drink
放鬆的好地方,Relaxed place
老闆娘很有趣,The boss is very interesting
店長很瞎,The manager is very blind
就是我的解壓空間,It's my decompression space
讓人放鬆的地方,Relaxed place
很親切,Very kind
舒適飲酒的地方👍 …,The place where comfortable drinking ...
來喔來喔來喔！,"Come on, come, come!"
氣氛不錯,The atmosphere is good
，,，
打卡送金賓,Pickup to Jinbin
輕鬆 時光屋,輕鬆 時光屋
還可以,Well enough
👍👍👍 …,👍👍👍 …
友善親切,Friendly and kind
這個地方有一系列獨立瓶裝的威士忌。工作人員也非常友好。如果你對威士忌感興趣，絕對值得一遊。,"This place has a series of independent bottled whiskey.The staff is also very friendly.If you are interested in whiskey, it is definitely worth visiting."
"這是一家位於台灣台北市林森北路的酒吧。

客戶服務很有禮貌，工作人員日語流利。

這是一家可以單獨或團體飲酒的餐廳。","This is a bar located on Linsen North Road, Taipei City, Taiwan.

Customer services are very polite, and the staff is fluent in Japanese.

This is a restaurant that can drink alone or group."
"這是一家很棒的酒吧，員工友善，服務周到。
我喝了很多威士忌
您可以品嚐台灣威士忌、日本威士忌、蘇格蘭威士忌等多種酒精飲料。
也許是因為這裡有很多日本人，但我很驚訝工作人員的日語說得很好。
這是一家我絕對想再次光顧的商店。","This is a great bar, with friendly employees and thoughtful service.
I drank a lot of whiskey
You can taste a variety of alcoholic beverages such as Taiwan whiskey, Japanese whiskey, and Scotch whiskey.
Maybe because there are many Japanese here, but I am surprised that the staff of the staff is very good.
This is a store I definitely want to patronize again."
很棒的工作人員提供很棒的雞尾酒！,A great staff offers a great cocktail!
"這裡有各種各樣的酒精飲料，你甚至可以抽煙！
令我驚訝的是，那個女孩的日文比我好！
他毫不猶豫地告訴了我很多推薦的餐廳，讓這趟旅行更加充實。
這是來台北第一個要去的地方！
我愛上了我的媽媽，因為她太可愛了！","There are all kinds of alcoholic beverages here, you can even smoke!
To my surprise, that girl's Japanese is better than me!
He did not hesitate to tell me a lot of recommended restaurants to make this trip more fulfilling.
This is the first place to come to Taipei!
I fell in love with my mother, because she was so cute!"
因為我幾乎不會說日語所以我可以去的酒吧！很棒，因為有很多獨立瓶裝威士忌，而且價格比韓國便宜很多🤩 …,"Because I can hardly speak Japanese, I can go to the bar I can go!It's great, because there are many independent bottled whiskey, and the price is much cheaper than South Korea ..."
多種選擇的噶瑪蘭威士忌。喝起來非常過癮。為友好的老闆和有趣的女孩乾杯。我會再去。謝謝你！,A variety of choices of Karmaland whiskey.It is very enjoyable to drink.Toast for friendly bosses and interesting girls.I will go again.Thank you!
名叫小光的天才。有一個女孩日語說得很好，我以為她會的。然而，有一位名叫傑瑞的男性顧客參與其中。其他店的女孩和顧客的日語都說得很好，所以整體來說很有趣。日本顧客很多，可以放心喝。其實整個城市都是日本人，感覺就像是日本地方城市，所以不會有身處異國的感覺。,"The genius name is Xiaoguang.There is a girl who speaks well in Japanese, and I think she will.However, a male customer named Jerry participated in it.The girls and customers in other stores are very good, so it is very interesting as a whole.There are many Japanese customers and can rest assured.In fact, the entire city is Japanese, and it feels like a local city in Japan, so there will be no feeling of being in a foreign country."
氣氛很好，女孩們也很可愛。請去查看一下。,"The atmosphere is very good, and the girls are also very cute.Please check it."
台灣威士忌👍店員很可愛，會說日文👍我以為是老闆，但他很友善👍最低訂購金額是500元或更多我想看看。 …,"Taiwan whiskey 很 很 is very cute. He can say that I think it is a boss, but he is very friendly. The minimum order amount is 500 yuan or more. I want to see it.Mowing"
沙發很舒服，我可以放鬆。,The sofa is very comfortable and I can relax.
"受到推崇的。
我們可以支援日語和英語。
工作人員很友善，是個即使一個人去也能享受的酒吧。","Promoted.
We can support Japanese and English.
The staff is very friendly and is a bar that can be enjoyed even if a person goes."
"這是台北的一家女孩酒吧。
女孩們也充滿活力、聰明、有趣。
由於這是日本人的酒吧，全程可以使用日文。
女孩子裡有懂日文的，也有還在學習的。

考慮到價格和差價，比日本便宜。

我是一個人去的，但是很滿意，也有人組團來的，所以我想兩種情況都可以享受。

允許吸煙。

店外附近有很多拉皮條的女士，所以要小心。","This is a girl's bar in Taipei.
Girls are also energetic, clever and interesting.
Since this is a Japanese bar, Japanese can be used throughout the process.
There are people who understand Japanese and are still learning.

Considering the price and difference, it is cheaper than Japan.

I went alone, but I was very satisfied, and some people came to group, so I think both situations can be enjoyed.

Smoking.

There are many ladies who pull pimp bars outside the store, so be careful."
大部分店員都會說日語。非常友好和賓至如歸的感覺。價格是日本價格，但可以理解。最低收費為500TWD，因此西方客戶數量可能較少。,大部分店員都會說日語。非常友好和賓至如歸的感覺。價格是日本價格，但可以理解。最低收費為500TWD，因此西方客戶數量可能較少。
對於漫長的工作日來說，這是一個非常愉快的地方，有很多飲料選擇，工作人員很友好，女孩們願意提供幫助，您可以與她們進行愉快的交談。酒吧裡的女孩大多會說日語、台語和普通話。台北最好的酒吧之一。如果你想喝個痛快，記得帶足夠的錢，因為這個地方不適合膽怯的人！,"For a long working day, this is a very pleasant place. There are many drinking choices. The staff is very friendly. Girls are willing to help them. You can talk happily with them.Most girls in the bar speak Japanese, Taiwanese and Mandarin.One of the best bars in Taipei.If you want to drink a happy, remember to bring enough money, because this place is not suitable for timid people!"
"您可以單獨飲用。價格也很合理。
有很多會說日語的工作人員，這很有幫助。","You can drink alone.The price is also reasonable.
There are many staff who speak Japanese, which is very helpful."
有人稱之為“女孩酒吧”，但其實這是一家說日語的酒吧。不像日本的女生酒吧，價格還算合理，就算喝很久，我想也是1500、1800元一個人吧。對我來說，這是一家便宜又安全的商店。,"Some people call it a ""girl bar"", but in fact this is a Japanese bar.Unlike a Japanese girl bar, the price is quite reasonable. Even for a long time, I think it is 1500 and 1800 yuan.For me, this is a cheap and safe store."
非常好玩的酒吧！工作人員很健談，很友善，飲料並不令人驚嘆，但完全可以接受。他們還提供遊戲，工作人員會講多種語言。,"Very fun bar!The staff is very talkative, friendly, and the drink is not amazing, but it is completely acceptable.They also provide games, and staff will speak a variety of languages."
偶然發現這個地方並度過了愉快的時光。酒吧工作人員非常酷，讓我感覺很受歡迎，因為我獨自一人。強烈推薦它是路上最好的酒吧,By accidentally discovered this place and spent a pleasant time.The bar staff is very cool and makes me feel very popular because I am alone.It is strongly recommended that it is the best bar on the road
很棒的酒吧，有細心的工作人員和創意飲料。不像一些評論所說的那麼吵。絕對是台北的一個常規酒吧。,"A great bar, careful staff and creative drinks.Not as noisy as some comments say.It is definitely a regular bar in Taipei."
閱讀評論後來到這裡，它沒有讓人失望，非常友好的人們，超級舒適的氛圍和美味的飲料。工作人員會講英語、日語，當然還有中文。受到推崇的！,"After reading the comment, it came here. It was not disappointed. It was very friendly, a super comfortable atmosphere and delicious drink.The staff will speak English, Japanese, and of course Chinese.Promote!"
"網路上寫著是日本人開的，但其實只是一家普通的女生酒吧。

我能聽懂日語，所以可以進行對話。

我的英語也很流利。","It is said on the Internet that it was opened by the Japanese, but it was actually just an ordinary girl bar.

I can understand Japanese, so I can make a conversation.

My English is also fluent."
很棒的調酒師。我不會說中文（我會說韓語、英語和西班牙語），但他們會說英語並且非常樂於助人。如果我回到台灣，我一定會回來這裡喝一杯,"Great bartender.I don't speak Chinese (I can speak Korean, English, and Spanish), but they can speak English and are very helpful.If I return to Taiwan, I will definitely come back here for a drink"
這很有趣，不是嗎？,"This is very interesting, isn't it?"
"用日語享受喝酒的樂趣
美麗的日本女職員
有台灣人要說日語，所以喝酒也很有趣。","Enjoy drinking in Japanese
Beautiful Japanese female employee
Some Taiwanese are talking about Japanese, so drinking is also very interesting."
我很高興你說了很多話！,I'm glad you said a lot!
服務生態度不錯，價格不貴。我覺得受很歡迎日本人。,The service ecosystem is good and the price is not expensive.I think it is very popular with the Japanese.
有很多會說日語的工作人員，價格也很合理。這是一家可以安心享受的店！,"There are many staff who speak Japanese, and the price is also reasonable.This is a store that can enjoy it with peace of mind!"
友善的調酒師和與陌生人交往的良好氛圍,Friendly bartenders and a good atmosphere of associated with strangers
溫馨的日式風格？ ！這是一家酒吧。如果你獨自一人也沒關係。 （簡單的日文就可以了。）,"Warm Japanese style?IntersectionThis is a bar.It doesn't matter if you are alone.(Simple Japanese,).)"
"這是一個有趣的地方
酒精有很多種。","This is an interesting place
There are many kinds of alcohol."
"豐滿度
店員太可愛了！
很好聽！

真是一家好店！","Fullness
The clerk is so cute!
Very nice!

Really a good shop!"
"Friendly staff and awesome customer sevice

客戶服務挺不錯","Friendly Staff and AWESOME CUSTOMER Service
Customer service is pretty good"
很棒的人而且超級冷。強烈推薦給獨自旅行者。價格合理且位於中心位置,A great person and super cold.Strongly recommend to travelers alone.Reasonable and located in the center
是一家可以安心去的店。氣氛和工作人員都很棒。,It is a shop that can be at ease.The atmosphere and staff are great.
雞尾酒不夠好，不足以證明高價的合理性。環境還可以，但不會讓你想留下來。,"Cocktails are not good enough to prove the rationality of high prices.The environment is okay, but it won't let you want to stay."
這是一家日本人友好的酒吧，即使是一個人也可以隨意前往。,"This is a Japanese friendly bar, and even a person can go at will."
很有趣♪店主是個友善又友善的人♪,Very interesting shop owner is a friendly and friendly person ♪
建議只喝一杯啤酒。你不會一直被閒聊和騷擾。放鬆一下。,建議只喝一杯啤酒。你不會一直被閒聊和騷擾。放鬆一下。
"這家酒吧是來台北必去的地方。
工作人員的熱情好客是最好的。","This bar is a must -have place to come to Taipei.
Staff's enthusiastic hospitality is the best."
"我記得最低收費是500元吧？
卡瓦蘭很美味，每個人都很可愛。","我記得最低收費是500元吧？
卡瓦蘭很美味，每個人都很可愛。"
很棒的員工。放鬆身心、享用優質飲料和聊天的好地方,"Great employees.Relax your body and mind, enjoy a good place for high -quality drinks and chat"
喝飲料的好地方，調酒師非常好,"A good place to drink drinks, the bartender is very good"
這是一家氣氛很好的商店。請過來看看一次。,This is a store with a good atmosphere.Please come and see it once.
"你可以輕鬆地和酒吧裡的人交談，酒吧裡的每個人都很可愛！
特別推薦給日本人！ ！","You can easily talk to the people in the bar, everyone in the bar is cute!
Special recommendation to the Japanese!Intersection"
酒量很大，氣氛也很好，但是價格就像日本的一樣...,"The amount of alcohol is very large, and the atmosphere is also good, but the price is like Japan ..."
"有趣又吵鬧的商店！
即使一個人來也能享受！","Interesting and noisy store!
You can enjoy even a person!"
喝一杯或十杯啤酒的好地方。,Drink a good place for a cup or ten cups of beer.
酒吧會說日語，女客服開朗友善。,酒吧會說日語，女客服開朗友善。
和台灣女工作人員聊天喝酒，聊得很開心。,Chatting and drinking with Taiwanese female staff was very happy.
喝起來相當便宜。日文還行,Drinking is quite cheap.Japanese is OK
最糟糕的商店，工作人員以專橫的方式對待顧客。,"In the worst store, staff treat customers in a horizontal way."
環境便宜，但是價格貴。不想再來了,"The environment is cheap, but the price is expensive.Don't want to come again"
氣氛很好,The atmosphere is very good
不要再叫Nina 喝生命之水,Don't call Nina to drink the water of life
這是一家休閒酒吧。日語好！,This is a leisure bar.Good Japanese!
非常好的和友好的工作人員。,Very good and friendly staff.
快來看看娜娜吧！ ！,Come and see Nana!Intersection
給她一杯原創雞尾酒,Give her a cup of original cocktail
太棒了😉 …,It's great ...
超棒,超棒
好聊天放鬆的地方,Good chat and relaxation
好玩的地方,Fun place
酷炫氛圍,Cool atmosphere
我聽得懂日語,I can understand Japanese
舒適但吵鬧,Comfortable but noisy
很棒的友善的地方,A great and friendly place
好的,OK
很棒～,Great ~
日文可用🆗 …,Japanese available 🆗 ...
非常好！,very good!
寒冷而舒適的地方,Cold and comfortable place
完美體驗,Perfect experience
切,cut
很舒服的地方,Very comfortable place
好的,OK
這是最好的,This is the best
很有趣,很有趣
可口的,Delicious
不錯的地方,Good place
好玩的地方,Fun place
好的,OK
