Original,EN
"很喜歡來這邊 唱歌的感覺很好 員工跟老闆也很親切
真的好玩(๑ºั╰╯ºั๑)","I really like to sing here to sing very well. Employees and bosses are very kind.
Really fun (๑ºั╰╯ºั๑)"
"老闆的料理手藝很驚人，我第一次去就產生了菜單全點一次的念頭，漢堡肉炒牛筋唐揚雞之類真的是好吃的不行，能在酒吧吃到如此美食真是太讓人感動了(落淚

甚至覺得比酒還棒(不","The boss's cooking technology is amazing. For the first time, I had the idea of ​​the full -time menu. Hamburg meat fried beef tendon Tang Yang chicken and the like are really delicious. It is really too good to eat such food in the bar. Moved (tears

I even feel better than wine (no"
很棒的聚會喝酒選擇。酒好喝，老板很親切，很好聊。,"Very great party to drink.The wine is delicious, the boss is very kind and talks well."
環境佳，調酒讚！,"Good environment, bartender!"
"炸雞超好吃～
酒也超好喝，超喜歡～","Fried chicken is super delicious ~
The wine is also very delicious, I like it very much ~"
老闆很可愛，是個適合朋友聚會唱歌的地方,"The boss is very cute, is a place suitable for friends to sing and sing"
老闆人很好玩,The boss is fun
老闆很親切,The boss is very kind
老闆可愛,Boss cute
"一家酒吧，老闆非常友善有趣🤔
營業到早上，酒很便宜，有卡拉OK，有飛鏢，有玩具，真是個好玩的地方。當您想要享受樂趣而不僅僅是放鬆時，建議您來這裡。
店主非常聰明開朗，但他也是一個非常好的人，善於解讀氣氛並為顧客服務。
我強烈推薦它。 …","A bar, the boss is very friendly and interesting 🤔
In the morning, the wine is very cheap, there are karaoke, darts, toys, it is a fun place.When you want to enjoy fun instead of relaxation, it is recommended that you come here.
The owner is very smart and cheerful, but he is also a very good person who is good at interpreting the atmosphere and serving customers.
I highly recommend it.Mowing"
"唯一的缺點是煙霧繚繞的環境，否則這是一個有趣的唱歌場所
…","The only disadvantage is a smoky environment, otherwise this is an interesting place for singing
Mowing"
清酒很美味，工作人員和師傅都精神抖擻。,"The sake is delicious, and the staff and the master are shaking."
"我來過這裡很多次了，在我看來，這是中山最好的卡拉 OK 酒吧。調酒師 Jun 個性很好，很熱情。 KTV系統擁有大量英文、中文、日文歌曲（JOYSOUND）。飲料很便宜——不是頂級的，但比該地區大多數酒吧便宜。確保提前給他們發訊息和打電話——他們很忙，你不能總是和一群人一起走進去。通常他們只有 2-3 名員工，所以如果擁擠的話可能會很忙 - 要有耐心並確保與他們溝通。

編輯：要強調前面的訊息部分。將他們加入 Instagram 上或獲取老闆的 LINE。有時工作時間不一致，因此在計劃走進之前請先諮詢他。","I have been here many times. In my opinion, this is the best karaoke bar in Zhongshan.The bartender Jun has a good personality and enthusiastic.The KTV system has a large number of English, Chinese, and Japanese songs.Drinks are cheap -not top -level, but cheaper than most bars in the area.Make sure they send them messages and call in advance -they are busy, you can't always walk in with a group of people.They usually have only 2-3 employees, so if they are crowded, they may be very busy -to be patient and ensure communication with them.

Edit: It is necessary to emphasize the previous message part.Add them to Instagram or get the LINE of the boss.Sometimes work hours are not consistent, so please consult him before planning."
我最喜歡的地方。非常舒適的氛圍，良好的卡拉 OK 機，友好熱情的員工和客人，以及超級棒的老闆 Miata 先生。價格合理。我會把它推薦給任何人。已經去那裡快一年了，仍然喜歡它。,"My favorite place.A very comfortable atmosphere, good karaoke machine, friendly enthusiastic employees and guests, and superb boss Mr. Miata.The price is reasonable.I will recommend it to anyone.It's been almost a year, and I still like it."
在該地區類似性質的選擇中，這是迄今為止最底層的抽屜。服務很慢，飲料又貴又差，而且工作人員特別不友善。這是一個需要避免的地方。 *編輯*：幾乎每個方向都有更好的地方可以去。,"In the area of ​​similar nature in the area, this is the bottom drawer so far.The service is very slow, the drink is expensive and poor, and the staff is particularly unfriendly.This is a place to avoid.*Edit*: There are better places in almost every direction."
溝通不良。   谷歌表示全週開放。  我星期三到的。  晚上 9:30。沒開。沒人在家。,Poor communication.Google said it was open throughout the week.I arrived on Wednesday.9:30 pm.Did not open.No one is at home.
這是我最喜歡的酒吧，老闆和工作人員都非常友善和樂於助人！,This is my favorite bar. Boss and staff are very friendly and helpful!
溫暖的地方，有美味的飲料！,"In warm places, there are delicious drinks!"
老闆和工作人員真的很好！ ！ ！ ！,The boss and staff are really good!IntersectionIntersectionIntersection
適合一小群朋友。日本卡拉 OK 吧,"Suitable for a small group of friends.Kara OK, Japan"
"好久沒來了，不過還是不錯的(^_-)
一個可以放鬆、喝酒的地方！","It's been a long time, but it's still good (^_-)
A place where you can relax and drink!"
雖然是飛鏢酒吧，但它是一家無限暢飲的餐廳，你幾乎看不到有人玩飛鏢。,"Although it is a dart bar, it is a restaurant with unlimited drinking. You can hardly see someone playing darts."
非常友好的顧客和工作人員！,Very friendly customers and staff!
"老頭很有趣
精彩的","The old man is very interesting
Splendid"
店主是個好人。,The owner is a good person.
這是個好地方,This is a good place
我還會再去(^_^),I will go again (^_^)
好,good
