Original,EN
氣氛很好，工作人員很友善。真的感覺就像在旅行一樣，因為有來自不同國籍的人:),"The atmosphere is very good, and the staff is very friendly.It really feels like traveling, because there are people from different nationalities :)"
位於歷史最悠久的飲酒街道之一的很棒的酒吧。莉莉太棒了。一定會回來！,A great bar located in one of the oldest drinks in history.Lily is great.Will definitely come back!
潛水酒吧很好，但是很酷的酒吧,"The diving bar is very good, but the cool bar"
休閒風格，放鬆的酒吧，適合放鬆。,"Leisure style, relaxed bar, suitable for relaxation."
沒有食物，但老闆非常友好。你喝醉的時候可以玩一些遊戲，像是足球和撞球，你需要付費，但我認為桌上遊戲是免費的。,"There is no food, but the boss is very friendly.When you are drunk, you can play some games, such as football and hitting the ball, you need to pay, but I think the table on the table is free."
"感覺真好！
如果再來台灣我還想再來！","It feels so good!
If you come to Taiwan again, I want to come again!"
喝飲料的有趣地方。服務非常友好和令人愉快。如果您在該地區，值得停下來。,"Interesting places to drink drinks.The service is very friendly and pleasant.If you are in the area, it is worth stopping."
老闆人很好，喝酒的氣氛也很好,"The boss is very good, and the atmosphere of drinking is also very good"
度過一個愉快的夜晚所需的一切。很棒的酒保，很棒的氛圍，飛鏢和台球，以及整體健康的體驗,"Stay everything you need to have a pleasant night.Great wine insurance, great atmosphere, darts and billiards, and overall healthy experience"
工作人員很友善，外國人也很多，所以感覺很舒服。,"The staff is very friendly, and there are many foreigners, so they feel comfortable."
業主和工作人員都很好。氣氛是如此的好和友好！ ！下次再來台灣一定還來！,The owners and staff are very good.The atmosphere is so good and friendly!IntersectionI will come again next time I will come again!
美好舒適的閒逛場所。,Beautiful and comfortable strolling place.
友善的調酒師帶著燦爛的笑容。 👍 …,The friendly bartender smiled brightly.👍 👍 ...
很棒的氣氛，很棒的氛圍，工作人員很棒......一路5星,"A great atmosphere, a great atmosphere, the staff is great ... 5 stars all the way"
我是來旅遊的，真是太有趣了！,"I'm here to travel, it's so interesting!"
他們有免費泳池，人很好，我得到了一次免費機會，你還能要求什麼呢,"They have a free swimming pool, people are very good, I get a free opportunity, what else can you ask?"
不錯的酒吧/酒館。有很多酒吧遊戲可供選擇，服務很友好，飲料價格還可以。室內允許吸煙，我想這對某些人來說是件好事。如果你喜歡的話，這可能是個溫習荷蘭語的好地方...,"Good bar/tavern.There are many bar games to choose from, the service is very friendly, and the price of drinks is okay.Smoking in the room, I think this is a good thing for some people.If you like it, this may be a good place to review Dutch ..."
好吧，我去酒吧旅行了。,"Well, I went to the bar to travel."
輕鬆愉快的地方,A relaxed place
這個地方很糟糕。飲料很貴而且不是很好。雞尾酒的酒精含量可以忽略不計，嘗起來更像石灰水加了一點外用酒精。酒吧經理試圖向我們收取過多的飲料費和我們未點的額外飲料費。她最終為我們帶來了正確的帳單，但後來沒有給我們所有的零錢。當我問另一位女服務員是否需要小費時，她說“不”，另一位女士卻通過我們的零錢給了我們，並告訴我們這是我們的錯，讓她感到困惑。很多噁心的美國胖子喜歡挑剔英語不夠流利的女服務生。或許還是找其他地方比較好。您可以用自己的金錢和時間做得更好。,"This place is bad.Drinks are expensive and not very good.Cocktail's alcohol content can be ignored, and it tastes more like lime water.The bar manager tries to charge us too much beverage costs and our unprecedented drinking costs.She eventually brought us the right bill, but later did not give us all the change.When I asked another female waiter if she had a tip, she said ""no"", but the other lady gave us through our change and told us that this was our fault and confused her.Many disgusting American fat people like to be discerning of female waiters who are not fluent in English.Maybe it's better to find other places.You can do better with your own money and time."
一家已有42年歷史的酒吧。我有一種感覺，我將能夠了解台灣的歷史。,A 42 -year -old bar.I have a feeling that I will be able to understand the history of Taiwan.
很棒的員工！友善的環境和聚會和結識新朋友的好地方。,Great employees!The friendly environment and party and the good place to meet new friends.
很棒的地方，這是我在台灣的第一家酒吧/酒吧。血淋淋的輝煌,"A great place, this is my first bar/bar in Taiwan.Bloody glory"
真的很喜歡飲料和桌球！工作人員熱情而出色，英語說得一口流利。,"I really like drinks and billiards!The staff is enthusiastic and excellent, and English is fluent."
很棒的酒吧，友好的工作人員和良好的氛圍！,"A great bar, friendly staff and a good atmosphere!"
沒想到在台灣竟然能找到「美式」風格的酒吧！如果你有時間的話，可以去看看這個放鬆的酒吧！,"I didn't expect to find a ""American"" style bar in Taiwan!If you have time, you can go and see this relaxed bar!"
很適合和朋友一起閒逛！還有飛鏢和足球！樓主也很nice:),Very suitable for wandering with friends!There are darts and football!The original poster is also very nice :)
美好的夜晚和美好的氛圍，傑西是一位可愛的調酒師！,"A beautiful night and a beautiful atmosphere, Jesse is a cute bartender!"
非常熱鬧的酒吧。好人。泡吧前的理想飲品,Very lively bar.Good person.The ideal drink before soaking bar
運動酒吧風格的酒吧提供美味的飲料、撞球桌和飛鏢。店主與顧客互動，確保他們度過愉快的時光，調酒師也非常友好和友善。,"Sports bar -style bar offers delicious drinks, hits the table and darts.The owner interacts with customers to ensure that they have a happy time, and the bartender is also very friendly and friendly."
聚會串酒吧和與朋友共度夜晚的氣氛多麼熱鬧啊！,How lively the atmosphere of the party and the atmosphere of the night with friends!
這是我在台灣找到的最接近優質美式潛水酒吧的地方。很棒的桌球運動員，免費台球，超級友好的工作人員和合理的價格。我從板橋出發，經過其他 100 間酒吧。這樣就很好了,"This is the closest to high -quality American diving bar I found in Taiwan.A great billiard player, free billiards, super -friendly staff and reasonable prices.I set off from Banqiao and passed through 100 other bars.This is great"
在我住的酒吧度過了一段美好的時光。氣氛很好。,I spent a good time in the bar I lived.The atmosphere is very good.
是的，這個地方太棒了！,"Yes, this place is great!"
非常休閒的氛圍，美味的飲料，還有有趣的遊戲，例如可以在喝酒時玩飛鏢和撞球等。,"A very casual atmosphere, delicious drinks, and interesting games, such as playing darts and ball hitting during drinking."
嗚嗚嗚！您是否曾經希望像臨終的奶奶一樣受到照顧？好吧，來這裡吧，看完之後你會想死的💓 …,"Oh!Have you ever wanted to be taken care of like a dying grandma?Okay, come here, you will want to die after reading it ..."
非常有趣的小酒吧-像家一樣收費,Very interesting bar-charges like home
很棒的潛水。到了晚上，航空公司的機組人員總是處於放鬆模式。當飛行員常去酒吧時，這說明了一切。他們環遊世界尋找像這樣一個悠閒、沒有麻煩的地方。,"Great diving.In the evening, the airline's crew is always in a relaxation mode.When pilots often go to the bar, this shows everything.They traveled around the world to find a leisurely, no trouble."
我的酒店附近有一家不錯的酒吧。友好的員工。認識一些新朋友。氣氛很好。如果你願意，他們有一個很大的露臺可以坐在外面。,"There is a good bar near my hotel.Friendly employees.Know some new friends.The atmosphere is very good.If you want, they have a large terrace to sit outside."
非常熱情的工作人員和氛圍！停下來感受當地風格！,Very enthusiastic staff and atmosphere!Stop and feel the local style!
一個非常有趣的開放式酒吧，有足夠的空間來享受陪伴！,"A very interesting open bar, there is enough space to enjoy the companion!"
最好的酒吧。艾米麗是有史以來最好的調酒師。如果你想喝酒、玩飛鏢、打撞球或踢足球，這裡是個好地方。  很棒的歡樂時光。很棒的員工,"The best bar.Emily is the best bartender ever.If you want to drink, play darts, collide or play football, this is a good place.A great happy time.Great employee"
友善的環境。提供撞球桌，是個閒逛的好地方,Friendly environment.Providing the ball -hit table is a good place to stroll around
我喜歡這個地方，因為它感覺就像一個潛水酒吧。但他們非常咄咄逼人，至少到了粗魯的地步。 13 個人會出現，並且肯定會花費足夠的錢來滿足每人的最低消費要求，但無論如何他們都會追著你，直到你這樣做為止。這方面有點不舒服。,"I like this place because it feels like a diving bar.But they are very aggressive, at least to rude.13 people will appear, and they will definitely spend enough money to meet the minimum consumption requirements of each person, but they will chase you anyway until you do this.This is a bit uncomfortable."
最近關閉後完全不同了……價格翻了一番，工作人員大多是新的……好人都走了。下次造訪時要小心…有點貪婪已經佔了上風,"Recently, it has been completely different ... The price has doubled, and most of the staff are new ... good people have gone.Be careful when you visit next time ... a bit greedy already occupied the upper hand"
我不知道這是什麼樣的「運動」酒吧。只是一些愚蠢的傢伙整夜佔據了撞球桌。即使你把你的名字寫在棋盤上，也不會輪到你玩。因為你需要與那些愚蠢的傢伙戰鬥。你不能只和你的朋友一起玩，哪怕只是一輪。只有勝利者才能繼續比賽。詩。我已經問過那裡的服務生了。他同意他們的觀點。那我的建議就是把那塊可笑的木板拿掉。因為它沒有用。對於想要玩得開心、打桌球的人來說，去其他酒吧會是最好的選擇。,"I don't know what kind of ""sports"" bar this is.It's just that some stupid guys occupy the ball -hit table all night.Even if you write your name on the chessboard, it will not be your turn.Because you need to fight those stupid guys.You can't just play with your friends, even if it's just a round.Only the winner can continue the game.poetry.I have asked the waiter there.He agreed with their point of view.Then my suggestion is to remove the ridiculous wooden board.Because it is useless.For those who want to play happily and playing billiards, going to other bars will be the best choice."
很棒的小酒吧！有撞球桌和飛鏢,Great little bar!There are hitting tables and darts
這麼有歷史意義的地方,Such a historic place
酒吧環境很棒。電視上的體育節目播放著優美的音樂，有許多友善的顧客。酒吧工作人員非常友好和樂觀,The bar environment is great.The sports programs on television play beautiful music and have many friendly customers.Bar staff is very friendly and optimistic
可愛的運動酒吧！喝了一杯冷飲度過了愉快的時光。英語還可以！,"Cute sports bar!After drinking a cup of cold drinks, I had a happy time.English is okay!"
好地方！如果您在台灣，10/10 推薦！,"Good place!If you are in Taiwan, recommend it 10/10!"
環境很好玩，是朋友聚會的好地方,"The environment is very fun, it is a good place for friends to meet"
酒吧的員工很友好，氣氛很好,The employees of the bar are very friendly and the atmosphere is very good
很棒的氛圍，有趣的當地飲料,"A great atmosphere, interesting local drinks"
傑西的優質服務,Jesse's high -quality service
這個地方太棒了！請拜訪。非常友好。,This place is great!Please visit.Very friendly.
"一個真正的酒吧。沒有酒吧罰款。無最低費用。這是一個喝酒、聊天、打桌球或玩飛鏢的好地方。

確實是個好地方。","A real bar.No bar fined.There is no minimum fee.This is a good place to drink, chat, play billiards or play darts.

It is indeed a good place."
不錯的美式酒吧，很棒的音樂和服務！,"Good American bar, great music and services!"
非常涼爽的地方，台灣啤酒的價格非常優惠！,"A very cool place, the price of Taiwan beer is very favorable!"
潛水酒吧提供您所需的一切。飛鏢、桌上足球和撞球。支付帳單時請小心。他們有時會使用一種深奧的方法來計算您的標籤。,"The diving bar provides everything you need.Darts, table football and ball collision.Please be careful when you pay the bill.They sometimes use a deep method to calculate your label."
繁忙的酒吧。飲料的選擇很好，價格也很合理。,Busy bar.The choice of drinks is very good and the price is reasonable.
不錯的地方......有很好的撞球桌和很好的公司......,A good place ... There are good ball -hit tables and good companies ...
好地方，串酒吧的完美開始！,"Good place, the perfect start of the bar!"
和新朋友的氣氛很好！我很喜歡！,The atmosphere of new friends is very good!I love so much!
服務還可以，除了他們忘記了我們的一些飲料。由於室內吸煙，我們的衣服有煙味。一些可用的遊戲（jenga 等）,"The service is okay, except for them to forget some of our drinks.Due to indoor smoking, our clothes have a smoke.Some available games (JENGA, etc.)"
"我在網上查了一下，這附近的商店似乎都冷清了，所以我不太推薦它們。
西方人很多，所以對於想交朋友的人來說可能會有好處...","I checked it on the Internet. The shops nearby seem to be deserted, so I don't recommend them.
There are many Westerners, so it may be good for those who want to make friends ..."
氣氛很好而且很有趣。,The atmosphere is very good and interesting.
很棒的員工，很棒的老闆，很棒的食物，還有你在台灣能找到的類似美國各州的潛水酒吧。,"A great employee, a great boss, a great food, and a diving bar similar to the states you can find in Taiwan."
很棒的杜松子酒和滋補品，允許吸煙，需要簽證！,"A great Du Songzi wine and tonic, allowing smoking, requiring visas!"
很棒的氛圍和美味的雞尾酒！被殺,A great atmosphere and delicious cocktail!Be killed
1瓶當地啤酒160元台幣？最低收費200NTD？冷氣壞了，我所有的衣服都聞起來有煙味？不，謝謝。,1 bottle of local beer 160 yuan Taiwan dollars?The minimum fee 200NTD?The air -conditioned is broken. All my clothes have a smoke smell?no thanks.
非常美國的氛圍，我覺得我在大學喜歡它,"Very American atmosphere, I think I like it in college"
雞尾酒很好喝，玩得很開心,"The cocktail is delicious, and I am very happy"
很棒的酒吧,Great bar
骯髒的小酒吧，位於骯髒的社區。但它有一個很好的堅實的酒吧氛圍。在台北不太容易找到。,The dirty bar is located in a dirty community.But it has a good and solid bar atmosphere.It is not easy to find in Taipei.
很棒的酒吧，可以放鬆身心並結識新朋友。,"A great bar, you can relax and meet new friends."
如果你想放鬆一下，這是一個閒逛的好地方,"If you want to relax, this is a good place to hang out"
熱情好客！非常好的人,Passionate hospitality!Very good person
在這裡度過了美好的時光！超好玩,Live a wonderful time here!Super fun
