Original,EN
好酒好環境，老闆是潛水專家，非常樂意分享海底美照與經驗，是個輕鬆喝酒的好地方,"Good wine and good environment, the boss is a diving expert, very happy to share the beauty photos and experience of the sea floor. It is a good place to drink easily"
住在樓上 很好奇松阪豬到底怎麼煮的 為什麼可以那麼好吃 150好吃又不貴 CP值很高,"Living upstairs is curious how to cook Matsusaka pigs, why can I cook so delicious 150 delicious and not expensive CP value"
酒很好喝，店員人很好，很親切，整體環境不錯👍 …,"The wine is delicious, the clerk is very good, very kind, the overall environment is good ..."
酒好喝 但老闆態度蠻差的,"The wine is delicious, but the boss's attitude is quite poor"
店員子頡好帥長髮好暈 酒超好喝 😍 …,The clerk is so handsome that the long hair is so dizzy that the wine is so delicious ...
老闆老闆娘人超好👍🏼內湖最佳酒吧🩷 …,The boss and the boss are super good 老 🩷 🩷 🩷 ...
酒滿好喝的，食物也很好吃，水餃巨推,"The wine is delicious, the food is also delicious, and the dumplings are huge push"
環境優美 店員親切又很會調酒🍻🍻 …,Environmental beautiful clerk is kind and can bartender ...
下班放鬆的好地方，店裡面常播放我最愛的NFL,"A good place to relax from get off work, often play my favorite NFL in the store"
我很喜歡，但怕他生意太好所以輕輕推~,"I like it very much, but I am afraid that his business is too good, so I push it gently ~"
想喝酒的可以來 氣氛很好😍 …,Those who want to drink can come to the atmosphere very good ...
東湖人唯一可以喝酒的地方，價格公道氣氛佳,"The only place to drink in the East Lake, the fair atmosphere is good"
"調酒超級淡哦哦哦
戶外空間還不錯","Mixing is super faint oh oh oh oh oh oh oh
Outdoor space is not bad"
想喝調酒這間很可以,"I want to drink alcohol, this is very good"
法鬥很帥，一定常來,"Fa Dou is very handsome, you must come often"
我只能說成也室內抽煙敗也室內抽煙,I can only say that Cheng Ye smoked indoors and smoking indoor
老闆風趣幽默，見廣識文,The boss is funny and humorous.
內湖少見可室內抽煙的bar,Inner lake rare BAR that can smoke indoor
價格親民，東西也不錯,"The price is close to the people, and things are good"
聚會聊天買醉的好去處~,Chatting and buying a good place to buy drunk ~
酒一杯就醉 很省錢,Save money when you drink a drink
有煙味但酒不錯,There is a smoke but a good wine
店員法鬥好帥😍 …,The clerk Fa Dou is so handsome ...
很棒 好朋友聊天吧好去處,"Very good friends, chat, go, good place"
時間沒到就趕人,Get up if time does not arrive
內湖社區型酒吧🍻 …,Neihu community bar 型 ...
難吃難喝 不專業,Unpalatable and unprofessional
晚上舒壓的好地方,A good place to relax at night
充滿能量的地方 水之道,Water in the place full of energy
冷氣不涼,Cold air is not cold
超讚的氛圍。,A great atmosphere.
放鬆的氣氛,Relaxing atmosphere
輕鬆,easy
潛水主題,Diving theme
開心的所在,Happy place
"真的很涼爽，酒也很好喝
音樂：嘻哈
食物：薯條、薯條
吸煙友善
這是這個地區非常棒的酒吧","It's really cool, and the wine is delicious
Music: Hip -hop
Food: French fries, French fries
Cigarette friendly
This is a great bar in this area"
該網站聲稱週四晚上營業至凌晨 2:30。假的...關門時間提早了。,The website claims to be open on Thursday evening until 2:30 in the morning.Fake ... closing time early.
雖然是酒吧，但我覺得在室內抽菸是不行的。我坐下來是因為我和不舒服的人在一起，但這非常困難。,"Although it is a bar, I think smoking in the room is not good.I sat down because I was together with people who were uncomfortable, but it was very difficult."
酒好喝！ cp值高！,The wine is delicious!CP value is high!
附近有更好的酒吧。這個地方沒有氛圍，沒有服務！,"There are better bars nearby.There is no atmosphere in this place, no service!"
飲料價格合理。友善的老闆,The price of beverages is reasonable.Friendly boss
好吃,tasty
不錯的酒吧，昂貴的啤酒。,"Good bar, expensive beer."
不好喝,Not good
瘸...,lame...
我的超級藏身處。,My super hiding place.
