店名,評分,評論數,地址,鏈接
去憂餐酒館 Chill Bistro & Bar,4.6 ,920,110台北市信義區基隆路二段14號,https://www.google.com/maps/place/%E5%8E%BB%E6%86%82%E9%A4%90%E9%85%92%E9%A4%A8+Chill+Bistro+%26+Bar/data=!4m7!3m6!1s0x3442abb6c5767f0d:0x57727134be46f0c3!8m2!3d25.0322127!4d121.5587656!16s%2Fg%2F11g1ktl0k8!19sChIJDX92xbarQjQRw_BGvjRxclc?authuser=0&hl=zh-TW&rclk=1
Circle Bar,4.5 ,203,116台北市文山區羅斯福路五段31-1號,https://www.google.com/maps/place/Circle+Bar/data=!4m7!3m6!1s0x3442aa1e46eb250b:0x98100aa3d6c6e398!8m2!3d25.007628!4d121.5386981!16s%2Fg%2F11cfbrjgb!19sChIJCyXrRh6qQjQRmOPG1qMKEJg?authuser=0&hl=zh-TW&rclk=1
H&W Restaurant and Bar,4.3 ,578,231新北市新店區北新路三段65巷5號,https://www.google.com/maps/place/H%26W+Restaurant+and+Bar/data=!4m7!3m6!1s0x346801f9a20aca83:0x69d47fc49beeceb1!8m2!3d24.9809894!4d121.5412765!16s%2Fg%2F11bx55mmhr!19sChIJg8oKovkBaDQRsc7um8R_1Gk?authuser=0&hl=zh-TW&rclk=1
徙巷小餐酒,4.6 ,545,116台北市文山區木柵路三段49巷12號,https://www.google.com/maps/place/%E5%BE%99%E5%B7%B7%E5%B0%8F%E9%A4%90%E9%85%92/data=!4m7!3m6!1s0x3442abcb46e91089:0xf360f866bf3a7970!8m2!3d24.9890729!4d121.566124!16s%2Fg%2F11rxrts_8p!19sChIJiRDpRsurQjQRcHk6v2b4YPM?authuser=0&hl=zh-TW&rclk=1
台秀演出 X 無限演出音響燈光工程,5.0 ,19,222003新北市深坑區北深路二段67號,https://www.google.com/maps/place/%E5%8F%B0%E7%A7%80%E6%BC%94%E5%87%BA+X+%E7%84%A1%E9%99%90%E6%BC%94%E5%87%BA%E9%9F%B3%E9%9F%BF%E7%87%88%E5%85%89%E5%B7%A5%E7%A8%8B/data=!4m7!3m6!1s0x345d4facd43ce771:0xcbf60860b08fb117!8m2!3d25.003741!4d121.6185556!16s%2Fg%2F11g6z4pn2t!19sChIJcec81KxPXTQRF7GPsGAI9ss?authuser=0&hl=zh-TW&rclk=1
夜樂小吃部附設卡拉OK,3.9 ,47,116台北市文山區木新路三段259號,https://www.google.com/maps/place/%E5%A4%9C%E6%A8%82%E5%B0%8F%E5%90%83%E9%83%A8%E9%99%84%E8%A8%AD%E5%8D%A1%E6%8B%89OK/data=!4m7!3m6!1s0x346801e0c73a042f:0x5e53ff556fab4e90!8m2!3d24.9809811!4d121.5583044!16s%2Fg%2F11f3bkndry!19sChIJLwQ6x-ABaDQRkE6rb1X_U14?authuser=0&hl=zh-TW&rclk=1
Beginning 夢-特色餐酒館|人氣客製調酒|餐廳|台北大安區|六張犁站,4.9 ,77,106台北市大安區和平東路三段70-2號1樓,https://www.google.com/maps/place/Beginning+%E5%A4%A2-%E7%89%B9%E8%89%B2%E9%A4%90%E9%85%92%E9%A4%A8%7C%E4%BA%BA%E6%B0%A3%E5%AE%A2%E8%A3%BD%E8%AA%BF%E9%85%92%7C%E9%A4%90%E5%BB%B3%7C%E5%8F%B0%E5%8C%97%E5%A4%A7%E5%AE%89%E5%8D%80%7C%E5%85%AD%E5%BC%B5%E7%8A%81%E7%AB%99/data=!4m7!3m6!1s0x3442abdd81443f59:0xc83a8e30ae987bbe!8m2!3d25.0243191!4d121.55053!16s%2Fg%2F11v07b11lr!19sChIJWT9Egd2rQjQRvnuYrjCOOsg?authuser=0&hl=zh-TW&rclk=1
大麥Beer Bar 燒烤 熱炒 鍋物,4.3 ,317,231新北市新店區光明街179-2號,https://www.google.com/maps/place/%E5%A4%A7%E9%BA%A5Beer+Bar+%E7%87%92%E7%83%A4+%E7%86%B1%E7%82%92+%E9%8D%8B%E7%89%A9/data=!4m7!3m6!1s0x34680157a714151d:0x7e03b04a39c97897!8m2!3d24.9629741!4d121.5397555!16s%2Fg%2F11fkt85d61!19sChIJHRUUp1cBaDQRl3jJOUqwA34?authuser=0&hl=zh-TW&rclk=1
安慰劑 Placebo Taipei,4.3 ,"1,119",110台北市信義區基隆路二段83號,https://www.google.com/maps/place/%E5%AE%89%E6%85%B0%E5%8A%91+Placebo+Taipei/data=!4m7!3m6!1s0x3442abcaf14d1a35:0xca59c4fe8574e876!8m2!3d25.0300709!4d121.5579706!16s%2Fg%2F11crydqv8w!19sChIJNRpN8cqrQjQRduh0hf7EWco?authuser=0&hl=zh-TW&rclk=1
The Scent 餐酒館/Since 2012/Infused Highball/KTV包廂,4.5 ,326,106台北市大安區樂利路37號,https://www.google.com/maps/place/The+Scent+%E9%A4%90%E9%85%92%E9%A4%A8%2FSince+2012%2FInfused+Highball%2FKTV%E5%8C%85%E5%BB%82/data=!4m7!3m6!1s0x3442aa33041c1615:0xd0d7df3591d417ea!8m2!3d25.0270789!4d121.5516877!16s%2Fg%2F1ptvvnntj!19sChIJFRYcBDOqQjQR6hfUkTXf19A?authuser=0&hl=zh-TW&rclk=1
JACK BAR,4.8 ,99,234新北市永和區永亨路130號,https://www.google.com/maps/place/JACK+BAR/data=!4m7!3m6!1s0x3442a9eff62e04fd:0x84c8fd1c1b6e2cca!8m2!3d25.0039281!4d121.5246053!16s%2Fg%2F11g72911dk!19sChIJ_QQu9u-pQjQRyixuGxz9yIQ?authuser=0&hl=zh-TW&rclk=1
ODD,4.9 ,81,106台北市大安區和平東路三段346巷4號1樓,https://www.google.com/maps/place/ODD/data=!4m7!3m6!1s0x3442abc76c970de3:0x9535fa8428db2384!8m2!3d25.0194274!4d121.557253!16s%2Fg%2F11l1dbq6n3!19sChIJ4w2XbMerQjQRhCPbKIT6NZU?authuser=0&hl=zh-TW&rclk=1
Chôn Bar,5.0 ,10,110台北市信義區虎林街202巷68號,https://www.google.com/maps/place/Ch%C3%B4n+Bar/data=!4m7!3m6!1s0x3442ab35bf6ae7a1:0xc3ea6f4c809b125f!8m2!3d25.0372659!4d121.5753811!16s%2Fg%2F11trg_2yx6!19sChIJoedqvzWrQjQRXxKbgExv6sM?authuser=0&hl=zh-TW&rclk=1
attic trade company,4.8 ,267,110台北市信義區基隆路二段12號3樓,https://www.google.com/maps/place/attic+trade+company/data=!4m7!3m6!1s0x3442ab4cf4ffbfff:0x794a71dabaee4abe!8m2!3d25.032209!4d121.5589464!16s%2Fg%2F11f4z57r9l!19sChIJ_7__9EyrQjQRvkruutpxSnk?authuser=0&hl=zh-TW&rclk=1
交易吧 Just Exchange Bar,4.9 ,226,110台北市信義區基隆路二段39巷4號,https://www.google.com/maps/place/%E4%BA%A4%E6%98%93%E5%90%A7+Just+Exchange+Bar/data=!4m7!3m6!1s0x3442ab9d6c15ea05:0x7e017868bfe582a6!8m2!3d25.0310429!4d121.55884!16s%2Fg%2F11rr2msg3k!19sChIJBeoVbJ2rQjQRpoLlv2h4AX4?authuser=0&hl=zh-TW&rclk=1
Sandalwood Taipei,4.4 ,114,110台北市信義區基隆路二段113號1樓,https://www.google.com/maps/place/Sandalwood+Taipei/data=!4m7!3m6!1s0x3442abcd17b2dcb5:0xa74989c4e5e88d96!8m2!3d25.0287221!4d121.5571926!16s%2Fg%2F11sh29vx6r!19sChIJtdyyF82rQjQRlo3o5cSJSac?authuser=0&hl=zh-TW&rclk=1
Book Bar,5.0 ,23,116台北市文山區羅斯福路五段269巷30號,https://www.google.com/maps/place/Book+Bar/data=!4m7!3m6!1s0x3442ab88cc46cbe1:0xb782d392a6853d14!8m2!3d25.0013447!4d121.540868!16s%2Fg%2F11p_77s2nb!19sChIJ4ctGzIirQjQRFD2FppLTgrc?authuser=0&hl=zh-TW&rclk=1
濪 Ｍizuiro Sake Bar,4.8 ,68,110台北市信義區基隆路二段181號,https://www.google.com/maps/place/%E6%BF%AA+%EF%BC%ADizuiro+Sake+Bar/data=!4m7!3m6!1s0x3442ab26ffce43b5:0xd2ee4a2eb653063f!8m2!3d25.0249369!4d121.5534506!16s%2Fg%2F11tk2xj41r!19sChIJtUPO_yarQjQRPwZTti5K7tI?authuser=0&hl=zh-TW&rclk=1
Bar 浮,4.4 ,53,110台北市信義區基隆路二段131-5號,https://www.google.com/maps/place/Bar+%E6%B5%AE/data=!4m7!3m6!1s0x3442ab244b4055ad:0xad5af650a608d3d5!8m2!3d25.0279449!4d121.556986!16s%2Fg%2F11v9z0ln6c!19sChIJrVVASySrQjQR1dMIplD2Wq0?authuser=0&hl=zh-TW&rclk=1
夜明珠卡拉OK,4.0 ,111,116台北市文山區興隆路三段235號,https://www.google.com/maps/place/%E5%A4%9C%E6%98%8E%E7%8F%A0%E5%8D%A1%E6%8B%89OK/data=!4m7!3m6!1s0x3442aa0d28890393:0xfef93bbb265de653!8m2!3d24.9932622!4d121.5592447!16s%2Fg%2F1pzr71ffg!19sChIJkwOJKA2qQjQRU-ZdJrs7-f4?authuser=0&hl=zh-TW&rclk=1
BARTWO【大安區六張犁人氣酒吧】特色調酒｜人氣平價餐酒館｜包場,4.8 ,646,106台北市大安區基隆路二段229號,https://www.google.com/maps/place/BARTWO%E3%80%90%E5%A4%A7%E5%AE%89%E5%8D%80%E5%85%AD%E5%BC%B5%E7%8A%81%E4%BA%BA%E6%B0%A3%E9%85%92%E5%90%A7%E3%80%91%E7%89%B9%E8%89%B2%E8%AA%BF%E9%85%92%EF%BD%9C%E4%BA%BA%E6%B0%A3%E5%B9%B3%E5%83%B9%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E5%8C%85%E5%A0%B4/data=!4m7!3m6!1s0x3442a9a4511c44c7:0xd3e5a9609e6e8c8b!8m2!3d25.0226139!4d121.5508965!16s%2Fg%2F11j36hqlfz!19sChIJx0QcUaSpQjQRi4xunmCp5dM?authuser=0&hl=zh-TW&rclk=1
Under Construction Cafe & Bar 施工中咖啡吧,4.7 ,370,110台北市信義區莊敬路190-1號,https://www.google.com/maps/place/Under+Construction+Cafe+%26+Bar+%E6%96%BD%E5%B7%A5%E4%B8%AD%E5%92%96%E5%95%A1%E5%90%A7/data=!4m7!3m6!1s0x3442a95b73d1a633:0x54d87a50062a6b0e!8m2!3d25.0307431!4d121.5611969!16s%2Fg%2F11hdtyl2kj!19sChIJM6bRc1upQjQRDmsqBlB62FQ?authuser=0&hl=zh-TW&rclk=1
桃源二村｜ 台北大安 六張犁餐酒館 調酒BAR 人氣美食 牛肉麵雞湯 嘻哈 音樂酒吧 特色酒吧推薦 寵物友善,4.6 ,92,110台北市信義區基隆路二段193號,https://www.google.com/maps/place/%E6%A1%83%E6%BA%90%E4%BA%8C%E6%9D%91%EF%BD%9C+%E5%8F%B0%E5%8C%97%E5%A4%A7%E5%AE%89+%E5%85%AD%E5%BC%B5%E7%8A%81%E9%A4%90%E9%85%92%E9%A4%A8+%E8%AA%BF%E9%85%92BAR+%E4%BA%BA%E6%B0%A3%E7%BE%8E%E9%A3%9F+%E7%89%9B%E8%82%89%E9%BA%B5%E9%9B%9E%E6%B9%AF+%E5%98%BB%E5%93%88+%E9%9F%B3%E6%A8%82%E9%85%92%E5%90%A7+%E7%89%B9%E8%89%B2%E9%85%92%E5%90%A7%E6%8E%A8%E8%96%A6+%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84/data=!4m7!3m6!1s0x3442aba3bab6f3c3:0xf64d91217c8290a4!8m2!3d25.0247444!4d121.5532021!16s%2Fg%2F11rcsvj5q1!19sChIJw_O2uqOrQjQRpJCCfCGRTfY?authuser=0&hl=zh-TW&rclk=1
SELF 私室 aka.最孤獨的小酒館,4.5 ,780,106台北市大安區樂利路39號,https://www.google.com/maps/place/SELF+%E7%A7%81%E5%AE%A4+aka.%E6%9C%80%E5%AD%A4%E7%8D%A8%E7%9A%84%E5%B0%8F%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442aa3338577c55:0xf7c708ac3c1ca7b3!8m2!3d25.0270645!4d121.5516757!16s%2Fg%2F11c5_w0p6m!19sChIJVXxXODOqQjQRs6ccPKwIx_c?authuser=0&hl=zh-TW&rclk=1
BAR HINOKI,4.9 ,92,110台北市信義區基隆路二段131-9號,https://www.google.com/maps/place/BAR+HINOKI/data=!4m7!3m6!1s0x3442abeb1e329b8f:0xb00cceaa37a8bb6e!8m2!3d25.027834!4d121.55681!16s%2Fg%2F11twhsy2c2!19sChIJj5syHuurQjQRbruoN6rODLA?authuser=0&hl=zh-TW&rclk=1
公館45 Old Bar Coffee,4.1 ,"1,284",100台北市中正區羅斯福路四段110號2樓,https://www.google.com/maps/place/%E5%85%AC%E9%A4%A845+Old+Bar+Coffee/data=!4m7!3m6!1s0x3442a9045a1fe3c3:0x80745114472cb3ce!8m2!3d25.0133596!4d121.5354994!16s%2Fg%2F1tdm600v!19sChIJw-MfWgSpQjQRzrMsRxRRdIA?authuser=0&hl=zh-TW&rclk=1
CHICKEN BAR / TAIPEI,4.9 ,63,110台北市信義區基隆路二段74號2樓,https://www.google.com/maps/place/CHICKEN+BAR+%2F+TAIPEI/data=!4m7!3m6!1s0x3442ab15a669f029:0x40f6ee36d1e11dd8!8m2!3d25.0308911!4d121.5579791!16s%2Fg%2F11trfvkqwx!19sChIJKfBpphWrQjQR2B3h0Tbu9kA?authuser=0&hl=zh-TW&rclk=1
瑞影企業股份有限公司,4.8 4 則評論,4.8 顆星 4,231新北市新店區北新路三段207號之2號2 樓,https://www.google.com/maps/place/%E7%91%9E%E5%BD%B1%E4%BC%81%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x346801fed6f69e43:0x32914a3ffd26e4e3!8m2!3d24.98478!4d121.540049!16s%2Fg%2F11szftmzvd!19sChIJQ5721v4BaDQR4-Qm_T9KkTI?authuser=0&hl=zh-TW&rclk=1
離城放感情 | 大安六張犁餐酒館 調酒BAR 人氣美食 老宅酒吧 特色酒吧推薦 網美餐酒館 寵物友善 深夜美食 熱門約會景點餐廳 巷弄酒吧 放感情,4.8 ,"1,696",106台北市大安區嘉興街345號,https://www.google.com/maps/place/%E9%9B%A2%E5%9F%8E%E6%94%BE%E6%84%9F%E6%83%85+%7C+%E5%A4%A7%E5%AE%89%E5%85%AD%E5%BC%B5%E7%8A%81%E9%A4%90%E9%85%92%E9%A4%A8+%E8%AA%BF%E9%85%92BAR+%E4%BA%BA%E6%B0%A3%E7%BE%8E%E9%A3%9F+%E8%80%81%E5%AE%85%E9%85%92%E5%90%A7+%E7%89%B9%E8%89%B2%E9%85%92%E5%90%A7%E6%8E%A8%E8%96%A6+%E7%B6%B2%E7%BE%8E%E9%A4%90%E9%85%92%E9%A4%A8+%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84+%E6%B7%B1%E5%A4%9C%E7%BE%8E%E9%A3%9F+%E7%86%B1%E9%96%80%E7%B4%84%E6%9C%83%E6%99%AF%E9%BB%9E%E9%A4%90%E5%BB%B3+%E5%B7%B7%E5%BC%84%E9%85%92%E5%90%A7+%E6%94%BE%E6%84%9F%E6%83%85/data=!4m7!3m6!1s0x3442ab9f59485707:0x88744d5584602e8c!8m2!3d25.0222674!4d121.5525494!16s%2Fg%2F11h_78hd0c!19sChIJB1dIWZ-rQjQRjC5ghFVNdIg?authuser=0&hl=zh-TW&rclk=1
Something Cafe & Bistro,5.0 ,125,116台北市文山區景美街102號,https://www.google.com/maps/place/Something+Cafe+%26+Bistro/data=!4m7!3m6!1s0x3442ab0160eadf1f:0x149401f83a204b08!8m2!3d24.9893479!4d121.5414031!16s%2Fg%2F11ks0cppf3!19sChIJH9_qYAGrQjQRCEsgOvgBlBQ?authuser=0&hl=zh-TW&rclk=1
福昊室 FullHouse,4.8 ,318,106台北市大安區樂利路44號,https://www.google.com/maps/place/%E7%A6%8F%E6%98%8A%E5%AE%A4+FullHouse/data=!4m7!3m6!1s0x3442ab1c5195e089:0x64a0d0cf7d5137af!8m2!3d25.0266108!4d121.551589!16s%2Fg%2F11gr12d0bh!19sChIJieCVURyrQjQRrzdRfc_QoGQ?authuser=0&hl=zh-TW&rclk=1
ND.Official Nadarrach,4.7 ,197,106台北市大安區基隆路二段134號,https://www.google.com/maps/place/ND.Official+Nadarrach/data=!4m7!3m6!1s0x3442abd4946bc0c9:0x65b13489549be26d!8m2!3d25.0285741!4d121.5568004!16s%2Fg%2F11q3n6k4rn!19sChIJycBrlNSrQjQRbeKbVIk0sWU?authuser=0&hl=zh-TW&rclk=1
567 PUB,4.3 ,3,20042基隆市仁愛區孝四路5號1F,https://www.google.com/maps/place/567+PUB/data=!4m7!3m6!1s0x345d4f90c0166761:0x350cca7e7c01044d!8m2!3d25.1302264!4d121.7383801!16s%2Fg%2F11srzwyz8h!19sChIJYWcWwJBPXTQRTQQBfH7KDDU?authuser=0&hl=zh-TW&rclk=1
石碇竹柏苑手工柴燒麥芽膏,4.5 ,764,新北市石碇區35之 2 號,https://www.google.com/maps/place/%E7%9F%B3%E7%A2%87%E7%AB%B9%E6%9F%8F%E8%8B%91%E6%89%8B%E5%B7%A5%E6%9F%B4%E7%87%92%E9%BA%A5%E8%8A%BD%E8%86%8F/data=!4m7!3m6!1s0x345d551768d49b49:0xe6dbca64b7328fd7!8m2!3d24.9928214!4d121.6575203!16s%2Fg%2F12lkr65x6!19sChIJSZvUaBdVXTQR148yt2TK2-Y?authuser=0&hl=zh-TW&rclk=1
Zoom Inn Bar&Dining｜大安區酒吧推薦 企業包場 六張犁最美酒吧,5.0 ,422,106台北市大安區和平東路三段68-6號,https://www.google.com/maps/place/Zoom+Inn+Bar%26Dining%EF%BD%9C%E5%A4%A7%E5%AE%89%E5%8D%80%E9%85%92%E5%90%A7%E6%8E%A8%E8%96%A6+%E4%BC%81%E6%A5%AD%E5%8C%85%E5%A0%B4+%E5%85%AD%E5%BC%B5%E7%8A%81%E6%9C%80%E7%BE%8E%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442ab9d8f319275:0x68792ae38559c209!8m2!3d25.0243043!4d121.5502173!16s%2Fg%2F11l23ts02j!19sChIJdZIxj52rQjQRCcJZheMqeWg?authuser=0&hl=zh-TW&rclk=1
UNO Taipei | 🇲🇽Mezcal梅茲卡Bar,4.8 ,137,110台北市信義區基隆路一段430號,https://www.google.com/maps/place/UNO+Taipei+%7C+%F0%9F%87%B2%F0%9F%87%BDMezcal%E6%A2%85%E8%8C%B2%E5%8D%A1Bar/data=!4m7!3m6!1s0x3442abf870b2415d:0x46a52893bdf413d6!8m2!3d25.033788!4d121.559732!16s%2Fg%2F11s4xl9wnj!19sChIJXUGycPirQjQR1hP0vZMopUY?authuser=0&hl=zh-TW&rclk=1
Charlie's Sports Bar Taipei,4.7 ,297,11054台北市信義區基隆路二段151號,https://www.google.com/maps/place/Charlie%27s+Sports+Bar+Taipei/data=!4m7!3m6!1s0x3442ab1306dcc51d:0xa9403487161b4340!8m2!3d25.0262258!4d121.5548872!16s%2Fg%2F11ghq92r0c!19sChIJHcXcBhOrQjQRQEMbFoc0QKk?authuser=0&hl=zh-TW&rclk=1
