店名,評分,評論數,地址,鏈接
Mes Amis 好朋友歐式餐酒館｜義大利麵Pasta｜燉飯Risotto ｜排餐Steak ｜下午茶afternoon｜餐廳 Restaurant,4.6 ,602,244新北市林口區仁愛路二段490-2號,https://www.google.com/maps/place/Mes+Amis+%E5%A5%BD%E6%9C%8B%E5%8F%8B%E6%AD%90%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5Pasta%EF%BD%9C%E7%87%89%E9%A3%AFRisotto+%EF%BD%9C%E6%8E%92%E9%A4%90Steak+%EF%BD%9C%E4%B8%8B%E5%8D%88%E8%8C%B6afternoon%EF%BD%9C%E9%A4%90%E5%BB%B3+Restaurant/data=!4m7!3m6!1s0x3442a7efa2263635:0xaa10d1a68d09339!8m2!3d25.0751022!4d121.3772965!16s%2Fg%2F11s4z04zsj!19sChIJNTYmou-nQjQROZPQaBoNoQo?authuser=0&hl=zh-TW&rclk=1
ABV Bar & Kitchen 日式居酒館 林口長庚店 林口美食 林口宵夜 林口居酒屋｜大阪燒｜廣島燒｜稻草燒｜串燒｜聚餐精釀啤酒餐廳,4.9 ,919,333桃園市龜山區復興一路130之1號,https://www.google.com/maps/place/ABV+Bar+%26+Kitchen+%E6%97%A5%E5%BC%8F%E5%B1%85%E9%85%92%E9%A4%A8+%E6%9E%97%E5%8F%A3%E9%95%B7%E5%BA%9A%E5%BA%97+%E6%9E%97%E5%8F%A3%E7%BE%8E%E9%A3%9F+%E6%9E%97%E5%8F%A3%E5%AE%B5%E5%A4%9C+%E6%9E%97%E5%8F%A3%E5%B1%85%E9%85%92%E5%B1%8B%EF%BD%9C%E5%A4%A7%E9%98%AA%E7%87%92%EF%BD%9C%E5%BB%A3%E5%B3%B6%E7%87%92%EF%BD%9C%E7%A8%BB%E8%8D%89%E7%87%92%EF%BD%9C%E4%B8%B2%E7%87%92%EF%BD%9C%E8%81%9A%E9%A4%90%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x3442a7f244f3bf6d:0xefbf2fd466cdb44c!8m2!3d25.0587146!4d121.3672706!16s%2Fg%2F11vlq80cm0!19sChIJbb_zRPKnQjQRTLTNZtQvv-8?authuser=0&hl=zh-TW&rclk=1
QUARTER MILE居酒屋,4.5 ,253,24447新北市林口區文化一路一段210號,https://www.google.com/maps/place/QUARTER+MILE%E5%B1%85%E9%85%92%E5%B1%8B/data=!4m7!3m6!1s0x3442a70757639ff9:0x9a8dce663e08c85b!8m2!3d25.075511!4d121.3792876!16s%2Fg%2F11j6vp8r36!19sChIJ-Z9jVwenQjQRW8gIPmbOjZo?authuser=0&hl=zh-TW&rclk=1
The Tudor Inn Bar and Restaurant 都鐸館,4.9 ,867,244新北市林口區文化三路二段211巷49號,https://www.google.com/maps/place/The+Tudor+Inn+Bar+and+Restaurant+%E9%83%BD%E9%90%B8%E9%A4%A8/data=!4m7!3m6!1s0x3442a75d71343ea5:0x778333832d4694fa!8m2!3d25.082752!4d121.3749865!16s%2Fg%2F11k0th_9_6!19sChIJpT40cV2nQjQR-pRGLYMzg3c?authuser=0&hl=zh-TW&rclk=1
吉比鮮釀餐廳 - 林口店,4.3 ,"1,715",244新北市林口區文化三路一段356號,https://www.google.com/maps/place/%E5%90%89%E6%AF%94%E9%AE%AE%E9%87%80%E9%A4%90%E5%BB%B3+-+%E6%9E%97%E5%8F%A3%E5%BA%97/data=!4m7!3m6!1s0x3442a72858e072d7:0x6beb4c6e9e44e40c!8m2!3d25.0698581!4d121.3659738!16s%2Fg%2F11cltb6z2w!19sChIJ13LgWCinQjQRDOREnm5M62s?authuser=0&hl=zh-TW&rclk=1
SHOU 燒肉酒館 （林口創始店）｜F1日本國產牛專門店 林口人氣燒肉 炭火燒肉 林口美食推薦 聚會餐廳,4.8 ,620,244新北市林口區文化一路一段216號,https://www.google.com/maps/place/SHOU+%E7%87%92%E8%82%89%E9%85%92%E9%A4%A8+%EF%BC%88%E6%9E%97%E5%8F%A3%E5%89%B5%E5%A7%8B%E5%BA%97%EF%BC%89%EF%BD%9CF1%E6%97%A5%E6%9C%AC%E5%9C%8B%E7%94%A2%E7%89%9B%E5%B0%88%E9%96%80%E5%BA%97+%E6%9E%97%E5%8F%A3%E4%BA%BA%E6%B0%A3%E7%87%92%E8%82%89+%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89+%E6%9E%97%E5%8F%A3%E7%BE%8E%E9%A3%9F%E6%8E%A8%E8%96%A6+%E8%81%9A%E6%9C%83%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x3442a76f20d6dce3:0x76b2c9dabcdd38b2!8m2!3d25.0755848!4d121.3793619!16s%2Fg%2F11tf60vbgf!19sChIJ49zWIG-nQjQRsjjdvNrJsnY?authuser=0&hl=zh-TW&rclk=1
啉啉精釀 Lim Lim Craft,5.0 ,21,244新北市林口區文化三路一段358-2號1樓,https://www.google.com/maps/place/%E5%95%89%E5%95%89%E7%B2%BE%E9%87%80+Lim+Lim+Craft/data=!4m7!3m6!1s0x3442a7012db2be29:0x339c2eb47878e5!8m2!3d25.07158!4d121.3642026!16s%2Fg%2F11wjgfs2f1!19sChIJKb6yLQGnQjQR5Xh4tC6cMwA?authuser=0&hl=zh-TW&rclk=1
碳極串燒,4.3 ,294,244新北市林口區文化二路一段335-7號公園大道,https://www.google.com/maps/place/%E7%A2%B3%E6%A5%B5%E4%B8%B2%E7%87%92/data=!4m7!3m6!1s0x3442a6d8bf67ca35:0xae648405b0773cdf!8m2!3d25.073587!4d121.36964!16s%2Fg%2F11clsr3bhv!19sChIJNcpnv9imQjQR3zx3sAWEZK4?authuser=0&hl=zh-TW&rclk=1
金炭火燒肉餐廳林口旗艦店｜林口燒烤｜林口燒肉｜林口宵夜｜林口烤肉｜朋友聚餐｜公司包場,4.9 ,"1,359",244新北市林口區中山路398號,https://www.google.com/maps/place/%E9%87%91%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89%E9%A4%90%E5%BB%B3%E6%9E%97%E5%8F%A3%E6%97%97%E8%89%A6%E5%BA%97%EF%BD%9C%E6%9E%97%E5%8F%A3%E7%87%92%E7%83%A4%EF%BD%9C%E6%9E%97%E5%8F%A3%E7%87%92%E8%82%89%EF%BD%9C%E6%9E%97%E5%8F%A3%E5%AE%B5%E5%A4%9C%EF%BD%9C%E6%9E%97%E5%8F%A3%E7%83%A4%E8%82%89%EF%BD%9C%E6%9C%8B%E5%8F%8B%E8%81%9A%E9%A4%90%EF%BD%9C%E5%85%AC%E5%8F%B8%E5%8C%85%E5%A0%B4/data=!4m7!3m6!1s0x3442a73ae2d7f70b:0x7d070e26cc9602a!8m2!3d25.0820736!4d121.3810181!16s%2Fg%2F11thphkycp!19sChIJC_fX4jqnQjQRKmDJbOJw0Ac?authuser=0&hl=zh-TW&rclk=1
飲樂啤酒串燒,4.4 ,111,244新北市林口區中山路262-2號,https://www.google.com/maps/place/%E9%A3%B2%E6%A8%82%E5%95%A4%E9%85%92%E4%B8%B2%E7%87%92/data=!4m7!3m6!1s0x3442a6ef6f36a8c7:0x84dad14a1a9194a7!8m2!3d25.0799872!4d121.3848536!16s%2Fg%2F11hd73fvgf!19sChIJx6g2b--mQjQRp5SRGkrR2oQ?authuser=0&hl=zh-TW&rclk=1
南勢卡啦OK,3.1 ,31,244新北市林口區南勢街,https://www.google.com/maps/place/%E5%8D%97%E5%8B%A2%E5%8D%A1%E5%95%A6OK/data=!4m7!3m6!1s0x3442a6d62c828fff:0xa397febca2891bb8!8m2!3d25.0740974!4d121.3624185!16s%2Fg%2F11ckkwpvcf!19sChIJ_4-CLNamQjQRuBuJorz-l6M?authuser=0&hl=zh-TW&rclk=1
甜蒔吇舒芙蕾咖啡專賣,4.8 ,"3,339",244新北市林口區文化二路一段78號,https://www.google.com/maps/place/%E7%94%9C%E8%92%94%E5%90%87%E8%88%92%E8%8A%99%E8%95%BE%E5%92%96%E5%95%A1%E5%B0%88%E8%B3%A3/data=!4m7!3m6!1s0x3442a7b6e5b090b9:0x3660f93869cab755!8m2!3d25.069282!4d121.3663481!16s%2Fg%2F11jbhtf61n!19sChIJuZCw5banQjQRVbfKaTj5YDY?authuser=0&hl=zh-TW&rclk=1
博多天神,4.2 ,217,244新北市林口區文化二路一段390號,https://www.google.com/maps/place/%E5%8D%9A%E5%A4%9A%E5%A4%A9%E7%A5%9E/data=!4m7!3m6!1s0x3442a772e3e146c3:0xfc5e98cf6cc69ce7!8m2!3d25.0771207!4d121.3751936!16s%2Fg%2F11r_dh7dkj!19sChIJw0bh43KnQjQR55zGbM-YXvw?authuser=0&hl=zh-TW&rclk=1
Monster Tribe｜怪物部落,4.3 ,193,244新北市林口區忠孝一路78巷3號,https://www.google.com/maps/place/Monster+Tribe%EF%BD%9C%E6%80%AA%E7%89%A9%E9%83%A8%E8%90%BD/data=!4m7!3m6!1s0x3442a7ea5b7447fd:0x8a8a9d859a2ba72e!8m2!3d25.0739831!4d121.3625716!16s%2Fg%2F11nfvcr6s5!19sChIJ_Ud0W-qnQjQRLqcrmoWdioo?authuser=0&hl=zh-TW&rclk=1
北海檳榔攤,5.0 ,2,244新北市林口區,https://www.google.com/maps/place/%E5%8C%97%E6%B5%B7%E6%AA%B3%E6%A6%94%E6%94%A4/data=!4m7!3m6!1s0x3442a7e6e1429871:0xac2a5e2a6273db75!8m2!3d25.0876938!4d121.3740165!16s%2Fg%2F11tf64kl96!19sChIJcZhC4eanQjQRddtzYipeKqw?authuser=0&hl=zh-TW&rclk=1
金。烤杯 BBQ skewer CUP,4.7 ,18,244新北市林口區忠孝路38號,https://www.google.com/maps/place/%E9%87%91%E3%80%82%E7%83%A4%E6%9D%AF+BBQ+skewer+CUP/data=!4m7!3m6!1s0x3442a797c011034f:0x9a327ace855dd509!8m2!3d25.0748444!4d121.364808!16s%2Fg%2F11l20vpylr!19sChIJTwMRwJenQjQRCdVdhc56Mpo?authuser=0&hl=zh-TW&rclk=1
Le Ming 麵食精釀餐酒館—林口店,4.5 ,501,244新北市林口區南勢街118號,https://www.google.com/maps/place/Le+Ming+%E9%BA%B5%E9%A3%9F%E7%B2%BE%E9%87%80%E9%A4%90%E9%85%92%E9%A4%A8%E2%80%94%E6%9E%97%E5%8F%A3%E5%BA%97/data=!4m7!3m6!1s0x3442a701cb3d8939:0x26f6ae25ce75ac88!8m2!3d25.0742668!4d121.3635678!16s%2Fg%2F11h53q4v55!19sChIJOYk9ywGnQjQRiKx1ziWu9iY?authuser=0&hl=zh-TW&rclk=1
台地柒酒號,4.5 ,11,244新北市林口區中正路79號,https://www.google.com/maps/place/%E5%8F%B0%E5%9C%B0%E6%9F%92%E9%85%92%E8%99%9F/data=!4m7!3m6!1s0x3442a7dd475a0c39:0x46e58376e681192!8m2!3d25.0773208!4d121.3948411!16s%2Fg%2F11lh6b7gwm!19sChIJOQxaR92nQjQRkhFobjdYbgQ?authuser=0&hl=zh-TW&rclk=1
松田居酒屋 酒処x食事処 林口店,4.5 ,166,244新北市林口區文化二路二段151號1樓,https://www.google.com/maps/place/%E6%9D%BE%E7%94%B0%E5%B1%85%E9%85%92%E5%B1%8B+%E9%85%92%E5%87%A6x%E9%A3%9F%E4%BA%8B%E5%87%A6+%E6%9E%97%E5%8F%A3%E5%BA%97/data=!4m7!3m6!1s0x3442a7eafaa8cbd9:0x42f21819707017ef!8m2!3d25.0832226!4d121.3798943!16s%2Fg%2F11sq8ry9r5!19sChIJ2cuo-uqnQjQR7xdwcBkY8kI?authuser=0&hl=zh-TW&rclk=1
本宮饞了,4.5 ,249,244新北市林口區文化三路一段247號1樓,https://www.google.com/maps/place/%E6%9C%AC%E5%AE%AE%E9%A5%9E%E4%BA%86/data=!4m7!3m6!1s0x3442a7387cf218b5:0x1def2edfa4e2c513!8m2!3d25.0716331!4d121.3629768!16s%2Fg%2F11tk9kmlz_!19sChIJtRjyfDinQjQRE8XipN8u7x0?authuser=0&hl=zh-TW&rclk=1
