店名,評分,評論數,地址,鏈接
R8 Metro Bar - R8捷運輕食吧,4.6,72,100台北市中正區金華街12號,https://www.google.com/maps/place/R8+Metro+Bar+-+R8%E6%8D%B7%E9%81%8B%E8%BC%95%E9%A3%9F%E5%90%A7/data=!4m7!3m6!1s0x3442a90068331b81:0x2e35a75518685efe!8m2!3d25.0321969!4d121.5190626!16s%2Fg%2F11vrwswrlc!19sChIJgRszaACpQjQR_l5oGFWnNS4?authuser=0&hl=zh-TW&rclk=1
Hello Taipei Sport Space,4.5,286,"B1, No. 101信義路二段中正區台北市100",https://www.google.com/maps/place/Hello+Taipei+Sport+Space/data=!4m7!3m6!1s0x3442a982903af885:0x6e749e4e9c8ef7ff!8m2!3d25.0342459!4d121.5275861!16s%2Fg%2F11c523b6s2!19sChIJhfg6kIKpQjQR__eOnE6edG4?authuser=0&hl=zh-TW&rclk=1
SUNMAI BAR 中正 R8,5,268,100台北市中正區金華街12號SUNMAI BAR 專櫃1F,https://www.google.com/maps/place/SUNMAI+BAR+%E4%B8%AD%E6%AD%A3+R8/data=!4m7!3m6!1s0x3442a90e6d68a9a9:0x6ceb684ec4700d23!8m2!3d25.0321794!4d121.5190159!16s%2Fg%2F11lcyj2ncz!19sChIJqalobQ6pQjQRIw1wxE5o62w?authuser=0&hl=zh-TW&rclk=1
小地方seams,4.7,203,100台北市中正區金門街6之7號,https://www.google.com/maps/place/%E5%B0%8F%E5%9C%B0%E6%96%B9seams/data=!4m7!3m6!1s0x3442a99036a02abd:0x4fa998cc17b95945!8m2!3d25.0228867!4d121.5244109!16s%2Fg%2F11dxdh9kr2!19sChIJvSqgNpCpQjQRRVm5F8yYqU8?authuser=0&hl=zh-TW&rclk=1
Learn Bar 學吧精釀,4.7,377,100台北市中正區信義路二段253號1樓,https://www.google.com/maps/place/Learn+Bar+%E5%AD%B8%E5%90%A7%E7%B2%BE%E9%87%80/data=!4m7!3m6!1s0x3442a9df1f01b207:0x8802d14088f6492f!8m2!3d25.0338644!4d121.531387!16s%2Fg%2F11h_d_dfkz!19sChIJB7IBH9-pQjQRL0n2iEDRAog?authuser=0&hl=zh-TW&rclk=1
BAR FEST,4.9,166,100台北市中正區汀州路三段149號1樓,https://www.google.com/maps/place/BAR+FEST/data=!4m7!3m6!1s0x3442a97d0e99ab23:0x875712eb12cffaa0!8m2!3d25.015961!4d121.531258!16s%2Fg%2F11tfdyrlw_!19sChIJI6uZDn2pQjQRoPrPEusSV4c?authuser=0&hl=zh-TW&rclk=1
老屁股,4.7,120,100台北市中正區羅斯福路三段38號2樓,https://www.google.com/maps/place/%E8%80%81%E5%B1%81%E8%82%A1/data=!4m7!3m6!1s0x3442a99025dfe5bd:0x26857b2e0e18d829!8m2!3d25.0229487!4d121.5252961!16s%2Fg%2F11c5sx00h1!19sChIJveXfJZCpQjQRKdgYDi57hSY?authuser=0&hl=zh-TW&rclk=1
公館45 Old Bar Coffee,4.1,"1,285",100台北市中正區羅斯福路四段110號2樓,https://www.google.com/maps/place/%E5%85%AC%E9%A4%A845+Old+Bar+Coffee/data=!4m7!3m6!1s0x3442a9045a1fe3c3:0x80745114472cb3ce!8m2!3d25.0133596!4d121.5354994!16s%2Fg%2F1tdm600v!19sChIJw-MfWgSpQjQRzrMsRxRRdIA?authuser=0&hl=zh-TW&rclk=1
BUDA 好運豬酒吧Taproom & Wine,4.8,344,100台北市中正區辛亥路一段41-1號1樓,https://www.google.com/maps/place/BUDA+%E5%A5%BD%E9%81%8B%E8%B1%AC%E9%85%92%E5%90%A7Taproom+%26+Wine/data=!4m7!3m6!1s0x3442a9efdeb4051b:0x777fa03b171875d1!8m2!3d25.0196025!4d121.5283906!16s%2Fg%2F11h_0qbxr2!19sChIJGwW03u-pQjQR0XUYFzugf3c?authuser=0&hl=zh-TW&rclk=1
Prozac Balcony 百憂解陽台,4.6,439,100台北市中正區羅斯福路三段308號,https://www.google.com/maps/place/Prozac+Balcony+%E7%99%BE%E6%86%82%E8%A7%A3%E9%99%BD%E5%8F%B0/data=!4m7!3m6!1s0x3442aa323ae793fd:0xdbd06296fddd8e90!8m2!3d25.0161649!4d121.5325259!16s%2Fg%2F1pp2v9_4l!19sChIJ_ZPnOjKqQjQRkI7d_ZZi0Ns?authuser=0&hl=zh-TW&rclk=1
B Line by A Train,4.6,"2,172",100台北市中正區忠孝東路二段104號2樓,https://www.google.com/maps/place/B+Line+by+A+Train/data=!4m7!3m6!1s0x3442a97b7a6058f3:0xda5ac55b910ed4de!8m2!3d25.0426516!4d121.5307733!16s%2Fg%2F1q67cvj7t!19sChIJ81hgenupQjQR3tQOkVvFWto?authuser=0&hl=zh-TW&rclk=1
Incoming bar,4.5,54,100台北市中正區重慶南路三段104號,https://www.google.com/maps/place/Incoming+bar/data=!4m7!3m6!1s0x3442a9449bf81847:0x26b9ce4181d9b1d9!8m2!3d25.0251417!4d121.5163448!16s%2Fg%2F11kqvjlk1j!19sChIJRxj4m0SpQjQR2bHZgUHOuSY?authuser=0&hl=zh-TW&rclk=1
劑院 Dose cuisine & malt,4.5,265,100台北市中正區愛國東路18號,https://www.google.com/maps/place/%E5%8A%91%E9%99%A2+Dose+cuisine+%26+malt/data=!4m7!3m6!1s0x3442a99efbdd1471:0xc2fd57c96096a9eb!8m2!3d25.0343879!4d121.5175269!16s%2Fg%2F11f00k57sp!19sChIJcRTd-56pQjQR66mWYMlX_cI?authuser=0&hl=zh-TW&rclk=1
NAKA Taipei,4.7,187,100台北市中正區忠孝東路二段87號1樓,https://www.google.com/maps/place/NAKA+Taipei/data=!4m7!3m6!1s0x3442a95a47cb7725:0xe3082538fc8fb194!8m2!3d25.0431202!4d121.5306257!16s%2Fg%2F11kjlr_hcv!19sChIJJXfLR1qpQjQRlLGP_DglCOM?authuser=0&hl=zh-TW&rclk=1
土貓商號 Turkish Kedi,4.6,294,100台北市中正區汀州路三段104巷6號,https://www.google.com/maps/place/%E5%9C%9F%E8%B2%93%E5%95%86%E8%99%9F+Turkish+Kedi/data=!4m7!3m6!1s0x3442a98b16b963c7:0x34678d96c467a70a!8m2!3d25.0140071!4d121.5331596!16s%2Fg%2F11gfn76g22!19sChIJx2O5FoupQjQRCqdnxJaNZzQ?authuser=0&hl=zh-TW&rclk=1
The Shrine,4.4,601,100台北市中正區師大路132號,https://www.google.com/maps/place/The+Shrine/data=!4m7!3m6!1s0x3442a98e4728bee5:0xab3fb0f2859634f7!8m2!3d25.0209425!4d121.5271029!16s%2Fg%2F11ggqzk82x!19sChIJ5b4oR46pQjQR9zSWhfKwP6s?authuser=0&hl=zh-TW&rclk=1
HI NE NI,4.9,88,100台北市中正區寧波西街8巷1號,https://www.google.com/maps/place/HI+NE+NI/data=!4m7!3m6!1s0x3442a939fd8550ff:0x6f3232d97d37981!8m2!3d25.0311168!4d121.5186778!16s%2Fg%2F11v0mz3ptb!19sChIJ_1CF_TmpQjQRgXnTly0j8wY?authuser=0&hl=zh-TW&rclk=1
維都餐酒館｜啤酒｜調酒｜生啤塔（公館店）,4.7,557,100台北市中正區羅斯福路三段244巷13號,https://www.google.com/maps/place/%E7%B6%AD%E9%83%BD%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E5%95%A4%E9%85%92%EF%BD%9C%E8%AA%BF%E9%85%92%EF%BD%9C%E7%94%9F%E5%95%A4%E5%A1%94%EF%BC%88%E5%85%AC%E9%A4%A8%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3442a98c72046e5d:0xc365bce616dd68!8m2!3d25.0167378!4d121.5305961!16s%2Fg%2F1pzyfxn9r!19sChIJXW4EcoypQjQRaN0W5rxlwwA?authuser=0&hl=zh-TW&rclk=1
窖父 Hide Out,4.3,363,100台北市中正區羅斯福路四段24巷13號,https://www.google.com/maps/place/%E7%AA%96%E7%88%B6+Hide+Out/data=!4m7!3m6!1s0x3442a98702604125:0xe94a35a30aae33c8!8m2!3d25.0150629!4d121.5325658!16s%2Fg%2F11cncpgjqh!19sChIJJUFgAoepQjQRyDOuCqM1Suk?authuser=0&hl=zh-TW&rclk=1
燕子愛紅酒Yan's Wine,4.8,90,100台北市中正區汀州路二段299號,https://www.google.com/maps/place/%E7%87%95%E5%AD%90%E6%84%9B%E7%B4%85%E9%85%92Yan%27s+Wine/data=!4m7!3m6!1s0x3442a9c2198997d7:0x3a5f3d0286317b00!8m2!3d25.021873!4d121.5246334!16s%2Fg%2F11lgh6y1xn!19sChIJ15eJGcKpQjQRAHsxhgI9Xzo?authuser=0&hl=zh-TW&rclk=1
無意義,4.9,324,100台北市中正區杭州南路二段52-1號,https://www.google.com/maps/place/%E7%84%A1%E6%84%8F%E7%BE%A9/data=!4m7!3m6!1s0x3442a9ad228cde3d:0x37483cdbe244fc21!8m2!3d25.0305485!4d121.5220626!16s%2Fg%2F11fw0fsb3j!19sChIJPd6MIq2pQjQRIfxE4ts8SDc?authuser=0&hl=zh-TW&rclk=1
三重奏比特司 Trio bitters,4.4,848,100台北市中正區忠孝東路二段64巷4號,https://www.google.com/maps/place/%E4%B8%89%E9%87%8D%E5%A5%8F%E6%AF%94%E7%89%B9%E5%8F%B8+Trio+bitters/data=!4m7!3m6!1s0x3442a97b019cc849:0x882222de0cd86fe3!8m2!3d25.0430338!4d121.5286077!16s%2Fg%2F11gzphk73!19sChIJScicAXupQjQR42_YDN4iIog?authuser=0&hl=zh-TW&rclk=1
Miss Strega Cafe & Bar 義大利女巫咖啡酒吧,4.4,350,100台北市中正區新生南路一段54巷12號,https://www.google.com/maps/place/Miss+Strega+Cafe+%26+Bar+%E7%BE%A9%E5%A4%A7%E5%88%A9%E5%A5%B3%E5%B7%AB%E5%92%96%E5%95%A1%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a97f16b95f1b:0xa0028694cf1e393f!8m2!3d25.041214!4d121.5322059!16s%2Fg%2F1pzt0bnlv!19sChIJG1-5Fn-pQjQRPzkez5SGAqA?authuser=0&hl=zh-TW&rclk=1
JupJup 精釀生啤餐酒館,4.4,"1,780",100台北市中正區忠孝西路一段72-26號,https://www.google.com/maps/place/JupJup+%E7%B2%BE%E9%87%80%E7%94%9F%E5%95%A4%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a90d3283cc39:0x19502e73ed026aab!8m2!3d25.0465579!4d121.5141247!16s%2Fg%2F11cp5qsz3t!19sChIJOcyDMg2pQjQRq2oC7XMuUBk?authuser=0&hl=zh-TW&rclk=1
Taipei Alcohol Exchange Kaffe 台北酒精交易所,4.6,106,100台北市中正區忠孝東路二段64巷18號,https://www.google.com/maps/place/Taipei+Alcohol+Exchange+Kaffe+%E5%8F%B0%E5%8C%97%E9%85%92%E7%B2%BE%E4%BA%A4%E6%98%93%E6%89%80/data=!4m7!3m6!1s0x3442a930ccb38acf:0x8a336e4bad586b0!8m2!3d25.0425799!4d121.5283347!16s%2Fg%2F11jt5rwwlp!19sChIJz4qzzDCpQjQRsIbVuuQ2owg?authuser=0&hl=zh-TW&rclk=1
老同安小酒館,4.3,516,100台北市中正區同安街24號,https://www.google.com/maps/place/%E8%80%81%E5%90%8C%E5%AE%89%E5%B0%8F%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a9fdf9fc26e1:0x35198f2d590bc5f2!8m2!3d25.0248759!4d121.5222507!16s%2Fg%2F11h7rmt_k8!19sChIJ4Sb8-f2pQjQR8sULWS2PGTU?authuser=0&hl=zh-TW&rclk=1
渣男Taiwan Bistro古亭四渣,4.7,"2,703",100台北市中正區和平西路一段62號,https://www.google.com/maps/place/%E6%B8%A3%E7%94%B7Taiwan+Bistro%E5%8F%A4%E4%BA%AD%E5%9B%9B%E6%B8%A3/data=!4m7!3m6!1s0x3442a9fca5cf5f71:0xdf4bd899d6f82a91!8m2!3d25.0263201!4d121.5193817!16s%2Fg%2F11hdg12wwv!19sChIJcV_PpfypQjQRkSr41pnYS98?authuser=0&hl=zh-TW&rclk=1
Wink1號店,4.9,634,100台北市中正區延平南路111號2樓,https://www.google.com/maps/place/Wink1%E8%99%9F%E5%BA%97/data=!4m7!3m6!1s0x3442a96e9f4095e1:0xcd791b9c392d1f08!8m2!3d25.041816!4d121.509581!16s%2Fg%2F11t3v6k1rh!19sChIJ4ZVAn26pQjQRCB8tOZwbec0?authuser=0&hl=zh-TW&rclk=1
WHOOSAH.,4.2,"2,154",100台北市中正區思源街一號之五,https://www.google.com/maps/place/WHOOSAH./data=!4m7!3m6!1s0x3442a992dd16a735:0xfbaee6148426b967!8m2!3d25.0113583!4d121.5288168!16s%2Fg%2F11gzpmbgp!19sChIJNacW3ZKpQjQRZ7kmhBTmrvs?authuser=0&hl=zh-TW&rclk=1
黑帽爵士咖啡酒吧 BlackHatJazz cafe & Bar 西區推薦｜西區餐酒｜西區酒吧｜西區餐廳｜約會｜聚餐｜包場,4.8,557,100台北市中正區博愛路158號2樓,https://www.google.com/maps/place/%E9%BB%91%E5%B8%BD%E7%88%B5%E5%A3%AB%E5%92%96%E5%95%A1%E9%85%92%E5%90%A7+BlackHatJazz+cafe+%26+Bar+%E8%A5%BF%E5%8D%80%E6%8E%A8%E8%96%A6%EF%BD%9C%E8%A5%BF%E5%8D%80%E9%A4%90%E9%85%92%EF%BD%9C%E8%A5%BF%E5%8D%80%E9%85%92%E5%90%A7%EF%BD%9C%E8%A5%BF%E5%8D%80%E9%A4%90%E5%BB%B3%EF%BD%9C%E7%B4%84%E6%9C%83%EF%BD%9C%E8%81%9A%E9%A4%90%EF%BD%9C%E5%8C%85%E5%A0%B4/data=!4m7!3m6!1s0x3442a9f7ddf30d1d:0x4d9d38c3f77969a1!8m2!3d25.0418121!4d121.5113529!16s%2Fg%2F11h4ckg3x1!19sChIJHQ3z3fepQjQRoWl598M4nU0?authuser=0&hl=zh-TW&rclk=1
怪咖屋THE WACKO HOUSE Brunch & Bar,5,20,100台北市中正區師大路164號,https://www.google.com/maps/place/%E6%80%AA%E5%92%96%E5%B1%8BTHE+WACKO+HOUSE+Brunch+%26+Bar/data=!4m7!3m6!1s0x3442a96fa9706121:0xc74a5bfe23305b1b!8m2!3d25.0211047!4d121.5258204!16s%2Fg%2F11kjzb7v3y!19sChIJIWFwqW-pQjQRG1swI_5bSsc?authuser=0&hl=zh-TW&rclk=1
SipSip Bar & Restaurant,4.3,352,"1F-1, 中四D館, No. 一號八德路一段中正區台北市100",https://www.google.com/maps/place/SipSip+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3442afe6881e5dbf:0xef80f8aeb892f758!8m2!3d25.0447136!4d121.529176!16s%2Fg%2F11srtw67kb!19sChIJv10eiOavQjQRWPeSuK74gO8?authuser=0&hl=zh-TW&rclk=1
台北喜來登大飯店 - 大廳酒吧 The Lounge,4.2,274,100台北市中正區忠孝東路一段12號1樓,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97+-+%E5%A4%A7%E5%BB%B3%E9%85%92%E5%90%A7+The+Lounge/data=!4m7!3m6!1s0x3442a971b0535025:0x6dd059bb00faacf6!8m2!3d25.0445802!4d121.5224401!16s%2Fg%2F1hc1gf5fz!19sChIJJVBTsHGpQjQR9qz6ALtZ0G0?authuser=0&hl=zh-TW&rclk=1
酒販角落,4.8,31,100台北市中正區思源街1號,https://www.google.com/maps/place/%E9%85%92%E8%B2%A9%E8%A7%92%E8%90%BD/data=!4m7!3m6!1s0x3442a967ae15bb69:0x8da8ce39017adba3!8m2!3d25.0115951!4d121.5289557!16s%2Fg%2F11mvlt77sx!19sChIJabsVrmepQjQRo9t6ATnOqI0?authuser=0&hl=zh-TW&rclk=1
Pipe Live Music,4.5,963,100台北市中正區思源街1號,https://www.google.com/maps/place/Pipe+Live+Music/data=!4m7!3m6!1s0x3442a98cb364546b:0x1ffbe94b6e59ad8f!8m2!3d25.0106331!4d121.5289944!16s%2Fg%2F12h_3_m90!19sChIJa1Rks4ypQjQRj61Zbkvp-x8?authuser=0&hl=zh-TW&rclk=1
西門暖閣餐酒館／waroom Restaurant Bar,4.9,154,100005台北市中正區中華路一段29-1號1樓,https://www.google.com/maps/place/%E8%A5%BF%E9%96%80%E6%9A%96%E9%96%A3%E9%A4%90%E9%85%92%E9%A4%A8%EF%BC%8Fwaroom+Restaurant+Bar/data=!4m7!3m6!1s0x3442a979957d1d3f:0x8c0dcfdc509d84d3!8m2!3d25.0455987!4d121.5097227!16s%2Fg%2F11t0ly5x36!19sChIJPx19lXmpQjQR04SdUNzPDYw?authuser=0&hl=zh-TW&rclk=1
Jolly 手工釀啤 酒泰食餐廳-衡陽店,4.2,"2,203",100台北市中正區衡陽路60號,https://www.google.com/maps/place/Jolly+%E6%89%8B%E5%B7%A5%E9%87%80%E5%95%A4+%E9%85%92%E6%B3%B0%E9%A3%9F%E9%A4%90%E5%BB%B3-%E8%A1%A1%E9%99%BD%E5%BA%97/data=!4m7!3m6!1s0x3442a90b0fb05531:0x9e87a87f21e14539!8m2!3d25.0421609!4d121.511897!16s%2Fg%2F1pzvl40fn!19sChIJMVWwDwupQjQROUXhIX-oh54?authuser=0&hl=zh-TW&rclk=1
No.82 Drawing room(82號客廳）,4.8,37,100台北市中正區金山南路一段82號,https://www.google.com/maps/place/No.82+Drawing+room%2882%E8%99%9F%E5%AE%A2%E5%BB%B3%EF%BC%89/data=!4m7!3m6!1s0x3442a9f476bbbec3:0x401c268c8288ecac!8m2!3d25.036303!4d121.5275463!16s%2Fg%2F11px9fp86p!19sChIJw767dvSpQjQRrOyIgowmHEA?authuser=0&hl=zh-TW&rclk=1
澗面小酒館 Bar & Bistro,5,105,100台北市中正區汀州路三段251號2樓之1,https://www.google.com/maps/place/%E6%BE%97%E9%9D%A2%E5%B0%8F%E9%85%92%E9%A4%A8+Bar+%26+Bistro/data=!4m7!3m6!1s0x3442a900690a14e7:0x69c4ce3376724890!8m2!3d25.0136888!4d121.5343786!16s%2Fg%2F11vzqrr9y0!19sChIJ5xQKaQCpQjQRkEhydjPOxGk?authuser=0&hl=zh-TW&rclk=1
Bouti Bar Taipei - 璞邸旅店1F /北車精釀/瓶裝啤酒,4.5,120,100台北市中正區重慶南路一段7號,https://www.google.com/maps/place/Bouti+Bar+Taipei+-+%E7%92%9E%E9%82%B8%E6%97%85%E5%BA%971F+%2F%E5%8C%97%E8%BB%8A%E7%B2%BE%E9%87%80%2F%E7%93%B6%E8%A3%9D%E5%95%A4%E9%85%92/data=!4m7!3m6!1s0x3442a998efbf4359:0x9cbe2642df72cc73!8m2!3d25.0463983!4d121.5134361!16s%2Fg%2F11h47w5p33!19sChIJWUO_75ipQjQRc8xy30Imvpw?authuser=0&hl=zh-TW&rclk=1
防空洞 bomb shelter 華山店,4.6,180,100台北市中正區北平東路28號,https://www.google.com/maps/place/%E9%98%B2%E7%A9%BA%E6%B4%9E+bomb+shelter+%E8%8F%AF%E5%B1%B1%E5%BA%97/data=!4m7!3m6!1s0x3442a9cb00b0d481:0xd46da9cf0afcb888!8m2!3d25.0458154!4d121.5253951!16s%2Fg%2F11gmbcrtml!19sChIJgdSwAMupQjQRiLj8Cs-pbdQ?authuser=0&hl=zh-TW&rclk=1
Bertha Irish Bar | 公館酒吧 愛爾蘭 BAR 啤酒 調酒推薦 人氣酒吧推薦,4.9,129,100台北市中正區羅斯福路三段278號,https://www.google.com/maps/place/Bertha+Irish+Bar+%7C+%E5%85%AC%E9%A4%A8%E9%85%92%E5%90%A7+%E6%84%9B%E7%88%BE%E8%98%AD+BAR+%E5%95%A4%E9%85%92+%E8%AA%BF%E9%85%92%E6%8E%A8%E8%96%A6+%E4%BA%BA%E6%B0%A3%E9%85%92%E5%90%A7%E6%8E%A8%E8%96%A6/data=!4m7!3m6!1s0x3442a98ec0202f07:0x6bcde26356c7df9e!8m2!3d25.0165578!4d121.5320626!16s%2Fg%2F11vjb2jrwy!19sChIJBy8gwI6pQjQRnt_HVmPizWs?authuser=0&hl=zh-TW&rclk=1
HIPP 喜寶棧 - 咖啡酒館 & 貓旅館 每天營業 月底店休11月25/26日 CAFE BAR & CAT HOTEL,5,444,100063台北市中正區中華路二段307巷40號1樓,https://www.google.com/maps/place/HIPP+%E5%96%9C%E5%AF%B6%E6%A3%A7+-+%E5%92%96%E5%95%A1%E9%85%92%E9%A4%A8+%26+%E8%B2%93%E6%97%85%E9%A4%A8+%E6%AF%8F%E5%A4%A9%E7%87%9F%E6%A5%AD+%E6%9C%88%E5%BA%95%E5%BA%97%E4%BC%9111%E6%9C%8825%2F26%E6%97%A5+CAFE+BAR+%26+CAT+HOTEL/data=!4m7!3m6!1s0x3442a9507870e119:0x5c10dac30a1a239c!8m2!3d25.0293623!4d121.5063294!16s%2Fg%2F11trdq35_7!19sChIJGeFweFCpQjQRnCMaCsPaEFw?authuser=0&hl=zh-TW&rclk=1
華山町餐酒館,4.3,"1,007",100台北市中正區八德路一段34號,https://www.google.com/maps/place/%E8%8F%AF%E5%B1%B1%E7%94%BA%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a97b69c15add:0x622ee385be349b15!8m2!3d25.0435951!4d121.5303287!16s%2Fg%2F11pwg8c7by!19sChIJ3VrBaXupQjQRFZs0voXjLmI?authuser=0&hl=zh-TW&rclk=1
2020 cocktail&drinks,4.6,15,100台北市中正區思源街1號,https://www.google.com/maps/place/2020+cocktail%26drinks/data=!4m7!3m6!1s0x3442a907e91c92fb:0x59c2f2f2d94a8cb3!8m2!3d25.0117437!4d121.5287905!16s%2Fg%2F11mvvh9bkv!19sChIJ-5Ic6QepQjQRs4xK2fLywlk?authuser=0&hl=zh-TW&rclk=1
AL CICCHETTO HUASHAN BISTRO義麵坊華山小酒吧(餐酒館｜義大利麵｜調酒｜生啤酒｜葡萄酒),4.4,"1,555",100台北市中正區八德路一段40號,https://www.google.com/maps/place/AL+CICCHETTO+HUASHAN+BISTRO%E7%BE%A9%E9%BA%B5%E5%9D%8A%E8%8F%AF%E5%B1%B1%E5%B0%8F%E9%85%92%E5%90%A7%28%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%EF%BD%9C%E8%AA%BF%E9%85%92%EF%BD%9C%E7%94%9F%E5%95%A4%E9%85%92%EF%BD%9C%E8%91%A1%E8%90%84%E9%85%92%29/data=!4m7!3m6!1s0x3442a97b2fd11c87:0x83dac16efa810329!8m2!3d25.0436739!4d121.5305564!16s%2Fg%2F11cncwxjfr!19sChIJhxzRL3upQjQRKQOB-m7B2oM?authuser=0&hl=zh-TW&rclk=1
純愛小吃部,4.2,"1,004",100台北市中正區汀州路三段104巷9號,https://www.google.com/maps/place/%E7%B4%94%E6%84%9B%E5%B0%8F%E5%90%83%E9%83%A8/data=!4m7!3m6!1s0x3442a94b8f511db1:0xcb82d23c7932000a!8m2!3d25.0138157!4d121.533437!16s%2Fg%2F11n63w857h!19sChIJsR1Rj0upQjQRCgAyeTzSgss?authuser=0&hl=zh-TW&rclk=1
作 SAKU by necoichi,5,8,100台北市中正區羅斯福路二段120號,https://www.google.com/maps/place/%E4%BD%9C+SAKU+by+necoichi/data=!4m7!3m6!1s0x3442a985e9eec2e3:0x81bed16b0c95bcfe!8m2!3d25.0262292!4d121.5227237!16s%2Fg%2F11s20c3p67!19sChIJ48Lu6YWpQjQR_ryVDGvRvoE?authuser=0&hl=zh-TW&rclk=1
