Original,EN,Positive,Negative,Neutral,Compound
"113/3/31 晚餐時段用餐
鮭魚生魚片：新鮮、香、嫩
炙烤明太子：鹹香夠味、非常下酒
炒飯：蝦子相比其他店大隻很多，給的數量也夠多
炒烏龍麵：味道鹹香適中、用料大方
烤物：醬料都有吃進食材裡，肉質也很軟嫩，豬五花肉質相對較韌
店員：短髮女店員很正(S)，讓人忍不住想一直看
酒：清酒單價過高，一瓶要680元
整體氣氛、菜色都沒話說，就是價格相對都比較高昂，要有破費的心理準備","113/3/31 Dinner for dinner time
Salmon sashimi: fresh, fragrant, tender
Burning Prince Master: Salt is delicious, very wine, very wine
Fried rice: The shrimp is only a lot larger than other stores, and the number gives enough
Frying oolong noodles: the taste is moderate and the ingredients are generous
Bake: The sauce is eaten into the ingredients, the meat is very soft and tender, and the pork pork belly is relatively tough
Clerk: Short -haired female clerk is very positive (s), so people can't help but want to watch it all the time
Wine: The unit price of sake is too high, one bottle costs 680 yuan
The overall atmosphere and dishes have nothing to say, that is, the price is relatively high.",0.076,0.034,0.891,0.66
"初訪。
老闆很好客服務態度良好
店內的陳設佈置用心❤️
北齋的畫板有美很日式
座位的間距大是舒適的居酒屋
/
餐點都有中上的水準✨✨✨
推🥩炭燒蔥鹽牛舌
脆又有嚼勁
忍不住一片接一片
推🍛明太子山藥
醬給的適中
山藥的切片大小易入口也適合分食
很！好！吃！
還有一些特色料理很有趣
🍖干貝雞翅
是把干貝塞到雞翅裡面
師父對火候的拿捏一定要非常精準
雞翅香脆不焦、干貝也很多汁很燙
吃起來有鮮甜的海味讓雞翅相對不油膩
很特別也美味的一道料理
其他的居酒屋沒看過
🌟🌟🌟特別推薦壽星贈甜點
🍦鯛魚燒冰淇淋
很特別也很簡單也夠日式
/
唯一比較還好的是魚下巴
肉質ok但土味比較明顯
對味道敏感的不建議點~~~
/
整體來說是非常適合聚餐的好店！","First visit.
The boss is very good, the service attitude is good
The furnishings in the store are intentionally ❤️
Beizhai's painting board has a beautiful Japanese style
The distance between the seat is a comfortable izakaya
/ /
There are mid -level levels at meals
Push charcoal burned onion salt beef tongue
Crispy and chewy
Can't help but one after another
Prince Ming Prince Yam
Sales for sauce
The slices of yam are easy to enter the entrance and are suitable for food separation
very!good!eat!
There are also some special dishes that are interesting
🍖 🍖 🍖 🍖 🍖 🍖
It's stuffing the shells in the chicken wings
Master must be very accurate
The chicken wings are crispy and non -scorching, and the scallops are also very hot.
It tastes fresh and sweet to make chicken wings relatively greasy
Very special and delicious dish
I haven't seen the other izakaya
Special recommendation of Shouxing gift dessert
Burning ice cream
Very special and simple and enough Japanese style
/ /
The only thing that is better is the fish chin
Meat quality is ok, but the flavor of the soil is obvious
It is not recommended to be sensitive to taste ~~~
/ /
Overall is a good shop that is very suitable for dinner!",0.208,0.013,0.778,0.995
"藏在北投巷弄的美味居酒屋
食物都是高水準的表現
完全值得二訪！","The delicious izakaya hidden in Beitou alleys
Food is a high -level expression
It's worth the second visit!",0.269,0.0,0.731,0.7088
部分餐點不錯，大腿茶碗蒸，炒飯，和炒水蓮跟烤雞腿。烤五花有點沒有考出香氣，牛叻沒有去筋所以偏有嚼勁，章魚燒不怎麼好吃偏雷建議迴避。,"Some meals are good, the thigh tea bowl steamed, fried rice, and fried water lotus and grilled chicken legs.The baked five flowers did not test the aroma. Niu La did not remove the muscles so it was chewy. The octopus was not so delicious to avoid it.",0.055,0.117,0.828,-0.5159
"店裡座位安排不會擁擠，跟一般居酒屋的感覺不一樣，比較喜歡這樣的感覺。
店員服務很好親切介紹。每道餐點都很棒很對味，茶碗蒸的食材豐富滿滿，真的點對了！","The seat arrangement in the store will not be crowded, which is different from the average izakaya. I prefer this feeling.
The clerk service is very good to introduce.Each meal is great and right. The ingredients steamed in the tea bowl are rich and full, really right!",0.23,0.0,0.77,0.9154
菜色口味不俗，期間限定特色菜單也好吃，值得一試。玉子燒，串燒，蟹肉奶油可樂餅，炸雞邊軟骨，燉牛肉，炒烏龍，水蓮都好吃。菜單竟然還有英文及韓文版本，太強大!,"The taste of the dishes is good, and the limited characteristic menu during the period is also delicious, it is worth trying.Yuzi roasted, skewers, crab cream cakes, fried chicken edge cartilage, stewed beef, fried oolong, water lotus is delicious.The menu still has English and Korean versions, too powerful!",0.205,0.034,0.761,0.8655
"2023.07.08(六)
店內氣氛很棒，服務員都很親切熱情，也難得看到有小朋友出現在居酒屋，感覺偏家庭式，附近住戶會一家老小偶爾來個小家庭聚會，很溫馨的居酒屋。

除了牛舌覺得有點韌很難咬之外..其他點的每一道都蠻好吃，印象深刻：豚肉辣角椒串-本以為不會太辣沒想到滿辣的，但是很唰嘴。

另外，因為位子被排在門口桌，店家很客氣的說這個位子吹不太到冷氣會比較熱，所以送了一道烤魚下巴😂","2023.07.08 (6)
The atmosphere in the store is great, the waiters are very enthusiastic, and it is rare to see that some children appear in izakaya. They feel that they are family -like. A nearby household will occasionally meet a small family party.

Except for the beef tongue, it feels a bit tough and difficult to bite .. Every other point is delicious, impressive: Dolphin's spicy horn pepper skewers-I thought it would not be too spicy, but it was very spicy.

In addition, because the seat was arranged at the door table, the store politely said that this seat would not be very hot when the air conditioner was not too much, so a grilled fish chin was given.",0.102,0.024,0.875,0.8358
"老闆很好客親切，食材新鮮，份量也不錯，尤其薯條CP值也太高🤣👍🏻
很適合三五好友相聚聊天的地方～","The boss is very good, the ingredients are fresh, the portion is also good, especially the CP value of the fries is too high.
It is very suitable for three or five friends to get together and chat ~",0.294,0.0,0.706,0.921
"發現一家很厲害的居酒屋。
東西給得很大器，很大份
同樣的價錢，他比較大塊份量比較多
喜歡他的可樂餅。
喜歡他的毛豆。
魚下巴烤得很香
炒飯很厲害

特別推薦明太子炒花枝。
這道菜，香氣鑊氣十足。

基本上都好吃。

若不是一份都兩串
我還想點其他的東西來吃
如果可以改成一份一串
對我們是比較方便的","I found a very powerful izakaya.
The things are very large, very big
The same price, he is more large and more amount
Like his cola cake.
Like his edamame.
The fish chin is grilled very fragrant
Fried rice is very powerful

It is specially recommended that Prince Ming's stir -frying branches.
This dish is full of aroma.

Basically delicious.

If it weren't for one, two skewers
I still want to order other things to eat
If it can be changed to a series
It is more convenient for us",0.18,0.0,0.82,0.9457
很棒的居酒屋！三五好友聚餐吃飯的好地方,Great izakaya!A good place for three or five friends to dinner and eat,0.51,0.0,0.49,0.8858
"上菜速度快，很溫馨親切
餐點有水準又美味不會失望","Fast speed of serving, very warm and kind
The meal is standardized and delicious, and it will not be disappointed",0.431,0.0,0.569,0.9024
"東西是好吃的
明太子薯條很ok
豬肉串 雞肉串 非常新鮮
牛肉就硬了一點
墨魚丸串??也非常不錯
唯價格不算便宜,是中等價位
但整體是很ok的","Things are delicious
The Prince of the Ming Dynasty is OK
Pork skewers chicken skewers are very fresh
The beef is a bit harder
Mok fish ball skewers ??
The price is not cheap, it is a medium price
But the overall is very OK",0.209,0.0,0.791,0.8693
"每一樣都超好吃，茶碗蒸必點！！
各式肉串也都超美味！

超適合下班和朋友、同事來小酌一下

店內氣氛也很好，御手洗乾淨

總之大推啦！！","Everything is super delicious, the tea bowl must be steamed!Intersection
All kinds of meat skewers are also super delicious!

Super suitable for get off work with friends and colleagues

The atmosphere in the store is also very good, the royal hand washed clean

In short, push!Intersection",0.465,0.0,0.535,0.9863
"服務人員態度超好 老闆也很nice!

餐點價格合理，兩人吃剛剛好，點一杯沙瓦$1331

激推
大阪燒炒烏龍麵-加了美乃滋跟溫泉蛋，超好吃～
炒季節野菜（水蓮）-炒薑絲香氣剛剛好，加上豬肉片香菇跟柴魚片，超讚

不推
牛肋條-有點老","The attitude of the service staff is super good and the boss is also very nice!

The price of the meal is reasonable, and the two are just right, or order a glass of sauce $ 1331

Push
Osaka Boiled Oolong Noodles-Add Meiji and Hot Spring Eggs, super delicious ~
Wild vegetables (water lotus) in the fried season-the aroma of fried ginger is just right, plus pork slices of shiitake mushrooms and firewood slices, superb

Not push
Niu ribs-a little old",0.226,0.0,0.774,0.9715
"誇張好吃…..
而且每一道都沒踩雷，
尤其大推海鮮茶碗蒸、鹽燒雞腿串、鹽燒雞手羽、鹽燒豚肋串，
這幾個是吃到嚇到的餐點，但其他也每個都好吃！
隔壁就有停車場很方便，
服務人員也都很客氣，
列入再訪口袋名單，好吃！","Exaggerated delicious ... ..
And everyway has not stepped on the mine,
Especially pushing seafood tea bowl steamed, salted chicken leg skewers, salted chicken hand feathers, salt roasted dolphin ribs,
These are the meals that are scared, but each one is delicious!
There is a parking lot next door very convenient.
The service staff are also very polite,
List on the list of pockets, delicious!",0.196,0.041,0.763,0.9323
"食物美味 環境整潔舒適 會再回來吃🍽️
只有雞湯飯個人覺得有點無趣🤣
廁所都有放衛生棉很貼心🥰
旁邊還有付費停車場 停車方便","Food delicious environment neat and comfortable will come back to eat again 🍽️
Only chicken soup rice personally thinks a bit boring
The toilet has a sanitary napkin very intimate 🥰
There is also a paid parking lot to park for convenience",0.275,0.036,0.689,0.9458
"30公尺旁就有收費停車場🅿️很便利

前去的時間已接近打烊，也不會有緊迫釘人的感覺

服務熱誠、親切

店內乾淨整潔.

————————
二訪

週五19:45還好有先訂位

吧台位.
店家很貼心.
左右各空一格
不會顯得壅擠.

🐙豆腐
雞軟骨
干貝山藥
海鮮茶碗蒸
都很出色","There are toll parking lots at 30 meters 🅿️ Very convenient

The time to go is close to snoring, and there will be no feeling of urgency.

Very sincere and kind

The store is clean and tidy.

—————————————
Second visit

On Friday 19:45, fortunately there is a reservation first

Bar site.
The store is very intimate.
One compartment of the left and right
It won't look squeezed.

Tofu
Chicken cartilage
Scallion yam
Seafood tea bowl steaming
All excellent",0.148,0.015,0.837,0.9133
食物味道中規中矩，隱藏菜單蠻有驚喜的～海鮮拼盤很新鮮，生蠔超級肥美！全場MVP非雞湯莫屬，小小一杯超級濃郁，暖到心坎！炒飯、炸雞都還不錯～鮮嫩多汁料很足！,"The taste of the food is quite satisfactory, and the hidden menu is quite surprising ~ The seafood platter is fresh and the oysters are super fat!The whole MVP is not chicken soup. A small cup is super strong and warms the heart!Fried rice and fried chicken are pretty good ~ fresh and juicy are enough!",0.394,0.0,0.606,0.9817
原本要去吃附近其它餐廳，結果店家不收，地圖上意外找發現到藏馬🥹🥹想說評分很高，來試試看，結果大為驚艷，老闆超級親切，店面環境舒適，不同於其它普遍居酒屋狹窄的空間，這裡音樂好聽、沒有油煙味，日式木質調裝潢、小巧思的擺設，當時正在轉播奧運，整個氛圍超優。餐點部份完全無法挑剔，鮭魚卵茶碗蒸有夠鮮，串燒調味口感都滿分，真的可以感受到食材的挑選很用心，直接成為愛店，推薦北投朋友都可以來嚐嚐，支持優質餐廳🍴,"Originally, I was going to eat other restaurants nearby. As a result, the store did not accept it. I accidentally found that the Tibetan horses wanted to say on the map and wanted to say that the score was very high. Try it. The result was amazing. The narrow space of izakaya, the music is nice, there is no smell of oil fume, the Japanese -style wood -making and decoration, and the small ingenuity furnishings. At that time, the Olympic Games was broadcast, and the whole atmosphere was superior.The meal part is completely irritating. The salmon egg tea bowl is steamed enough, and the skewers are full of taste. You can really feel the choice of ingredients. Restaurant 🍴",0.05,0.092,0.858,-0.5686
"離北投捷運站很近，位置方便
店內桌與桌之間不會很擁擠
用餐環境舒適👍
餐點都很美味沒有雷點
調味不會很死鹹也不像別的居酒屋口味過於單一
推薦炸牡蠣🦪（外酥內鮮嫩多汁，火候掌握的很好，而且完全沒腥味，怕蚵仔的我也敢吃）
炒飯加昆布鹽有畫龍點睛之效，好吃😋
松露鐵板菇菇，菇類加了三種搭配奶油松露香氣十足，好吃😋
鹽烤雞翅推薦必點，這道最考驗燒烤功力
皮酥肉嫩多汁，烤的非常優秀👍
醬烤松阪豬Q彈多汁，好吃😋
老闆很熱情～整體而言絕對會再回訪","It is close to the Beitou MRT station, and the location is convenient
There will be no crowded between the table and the table in the store
The dining environment is comfortable 舒
The meals are delicious and there is no thunder point
Seasoning is not very dead and salty or like other izakaya tastes too single
It is recommended to fried oyster crickets (fresh and juicy inside, and the heat is well mastered, and there is no fishy smell at all, I dare to eat it if I am afraid of Taipa)
Fried rice plus Kunbu salt has the finishing touch, delicious
Tulu Techbone mushrooms, mushrooms with three kinds of cream loose aroma, delicious 😋
Salt grilled chicken wings must be recommended, this is the most tested barbecue skill
The crispy meat is tender and juicy, and the grilled is very good 👍
Sauce roasted padsa pork q bouncing juice, delicious 😋 😋 😋 😋 😋
The boss is very enthusiastic ~ Overall, he will definitely return to visit again",0.192,0.041,0.767,0.9858
"餐點本身不錯
有來過幾次都不錯吃

而因為這次都點菜和串燒的關係
人均落在800~1000

缺點是
這次剛好吃到較辣的食物
老闆很直接的說不提供“免費”水
覺得強調免費真的有點...
好像也不能外帶飲品
對這次印象不是太好","The meal itself is good
I have been eating a few times and have been eating a few times

And because this time, the relationship between ordering and skewers
Per capita is 800 ~ 1000

The disadvantage is
It's just a spicy food this time
The boss said directly without providing ""free"" water
I feel that it is really a bit free ...
It seems that you can't take a drink either
It's not very good for this time",0.073,0.092,0.835,-0.1683
"因應夏季到來店家更新了菜單
大推添加些許麻油增香的昆布鹽拌高麗菜
是串燒絕佳的解膩伴菜
干貝雞翅串燒有別於其他家鑲明太子的雞翅
多汁不膩
烤鮭魚肚過於油膩的部位有先處理再烤
入口的油脂感剛好不會過膩","In response to the summer coming, the store updated the menu
Add a little sesame oil to add fragrant Kunbu salt and mix Korean cabbage
It is a skewers with excellent dishes
Dry scallop chicken wings skewers are different from other families inlaid with princes
Juicy
The grilled salmon belly is too greasy to deal with before baking
The grease at the entrance is just not too greasy",0.052,0.0,0.948,0.5719
"老闆的大方讓我想給五顆星！

本來看到這家4.9顆星，評論數兩百多則，還擔心高評分是不是刷出來的！
但今晚實際吃過後，吃過的每一道都大推👍所以一定要來幫藏馬增加評論數，供其他食客參考！
起司焗櫛瓜不會太鹹奶香味十足（起司很會牽絲，旁邊烤的脆脆好吃😋），可以吃到很多汁清甜的櫛瓜。
鹽烤牛肋串多汁又肥美，是我今晚吃到的心中第二名；
鹽烤雞腿蔥串因為我個人偏愛很多蔥末撒在上面的，只有蔥串，還是蠻有蔥香味的；
鹽烤雞心串及鹽烤五花肉串咬下去肉汁在嘴中爆發，真的讓人感覺很幸福🥰
豚肉辣角椒串看到很多人在google評論上大推，點來吃後也覺得不錯，辣得讓人很滿足，但我覺得外圍包的肉可以再厚一點，吃起來可能會更好吃！
和風章魚燒價格看起來比外面小攤位賣得貴，但裡面有三四塊的章魚，外皮脆脆又不油膩，覺得蠻值得的！
其中我最愛的一道是「炭燒蔥鹽牛舌」，又嫩又多汁又香，先吃原味，換吃加洋蔥，再吃擠了檸檬汁，風味都不同！
本來主食我們只點了一道「和風豚肉炒烏龍」及蛤蜊湯，結果沒想到老闆不小心將蛤蜊湯點成「辛胡麻烏龍冷麵」（在菜單的上下位置，沒點到蛤蜊湯），大方的老闆就乾脆請客，請我們吃「辛胡麻烏龍冷麵」，還一直來關心合不合我們的胃口！
我們吃到忘記拍下食物的遺照🤣，只有拍到最後一道老闆招待，所以下次一定會再回訪😋","The boss's generosity made me want to give five stars!

I originally saw this 4.9 star, and more than two hundred comments, and I was worried about whether the high scores were brushed out!
However, after eating it tonight, every time you have eaten, you must come to help Tibet Malaysia to increase the number of comments for other diners for reference!
The cheese baked melon will not be too salty milk (the cheese can be shredded, the crispy and delicious baked beside it), you can eat a lot of sweet and sweet gourd.
Salt grilled beef ribs are juicy and fat, which is the second place I ate tonight;
Salt grilled chicken leg skewers because I personally prefer a lot of shallots and sprinkled on it. Only the shallots are on the shallot, which still has the fragrance of green onion;
The salt -grilled chicken heart skewers and salt grilled pork belly skewers bite the gravy eruption in the mouth, which really makes people feel happy.
I saw many people pushing a lot of people in Google's comments. After ordering, I felt good, and it was so satisfied that the meat was thicker. Intersection
The price of Hefeng octopus is more expensive than the small stalls outside, but there are three or four octopus in it. The skin is crispy and not greasy. It is quite worth it!
Among them, my favorite is ""charcoal burned onion and salted beef tongue"", which is tender and juicy and fragrant. Eat the original flavor first, change to eat onion, and then squeeze lemon juice. The flavor is different!
Originally, we only ordered a ""harmonious dolphin meat fried oolong"" and clam soup. As a result, the boss accidentally ordered the clam soup into ""Xinhu Ulong Cold Noodles"" (in the upper and lower positions of the menu, no order to the clam soup) The generous boss simply invited a guest, invited us to eat ""Xinhu Ulong Cold Noodles"", and kept concerned about our appetite!
We have eaten the mystery of taking pictures of the food. Only the last boss entertains, so we will definitely return to visit next time 😋",0.13,0.026,0.844,0.9892
點了好多餐點，每樣都很好吃，不踩雷，超愛起司節瓜😋，另外，居酒屋本來就是個熱鬧的場所，所以根本不在乎吵不吵，熱鬧才有氛圍啊！值得再次消費的店家👍,"I ordered a lot of meals. Everything is delicious. I do n’t step on the thunder. I love cheese melon. In addition, Izakaya is originally a lively place, so it is not noisy at all. There is an atmosphere!The store worth consumption again",0.276,0.0,0.724,0.9261
"簡單輕鬆的用餐環境。
雖是居酒屋，但餐點帶孩子也適合。
女兒點了愛吃的烏龍麵！（沒拍到照片😂）","Simple and easy dining environment.
Although it is izakaya, it is also suitable for meals to bring children.
My daughter ordered the oolong noodles!(I didn't take a photo 照片)",0.102,0.0,0.898,0.4926
"氣氛很好的一間居酒屋🏮
老闆也很熱情❤️‍🔥還請我們吃鯛魚下巴
建議假日要提早訂位喲～

海鮮茶碗蒸激推👍
用料很實在
滿滿的鮮味
上面的鮭魚卵 鮮蝦 扇貝
吃了超幸福

廣島生牡蠣大推👍
新鮮到無法言語
一口進去滿嘴的海味與甜味
原來這是幸福的滋味

辛辣手羽先串大推👍
帶點微辣的口感
雞翅外酥內軟
超好下酒

傳統日日本與現代創新的衝擊
適合三五好友 家庭聚會 情侶小酌","A izakaya with a good atmosphere 🏮
The boss is also very enthusiastic.
It is recommended to book a place early on holidays ~

Seafood tea bowl steaming 碗
The material is very real
Full of umami
The salmon eggs above the salmon egg scallop
Eat super happy

Hiroshima Shengye Oyster Push
Fresh to unable to say
A mouthful of seafood and sweetness
It turns out that this is the taste of happiness

Spicy hand feathers first push a big push 羽
A little spicy
Chicken wings are crispy and soft inside
Superb wine

The impact of traditional Japan and modern innovation
Suitable for three or five friends family gatherings couples to drink",0.284,0.0,0.716,0.9902
很多菜色加上了老闆的巧思與創意，很適合帶全家人來用餐。平均消費起來很平價合理，份量很足夠，炒飯因為太好吃一下子就被挖完來不及拍😂是一家好吃用心的居酒屋，希望未來菜色越來越多喔 …,"Many dishes are added with the boss's ingenuity and creativity, which is very suitable for taking the whole family to dine.The average consumption is very affordable and reasonable, and the portion is sufficient. Because the fried rice is too delicious, it is too late to shoot.",0.122,0.046,0.832,0.5994
