店名,評分,評論數,地址,鏈接
阿寶酒莊,5,10,236新北市土城區永豐路13巷23號,https://www.google.com/maps/place/%E9%98%BF%E5%AF%B6%E9%85%92%E8%8E%8A/data=!4m7!3m6!1s0x346803da8695edf9:0x43b00b76bca0f5d0!8m2!3d24.9888869!4d121.4620988!16s%2Fg%2F11kc3kxk8f!19sChIJ-e2VhtoDaDQR0PWgvHYLsEM?authuser=0&hl=zh-TW&rclk=1
海山站的酒販角落,4.1,78,236新北市土城區裕民路68號,https://www.google.com/maps/place/%E6%B5%B7%E5%B1%B1%E7%AB%99%E7%9A%84%E9%85%92%E8%B2%A9%E8%A7%92%E8%90%BD/data=!4m7!3m6!1s0x3442a93fa940adf7:0x37d8e5ffd59bde2!8m2!3d24.9871955!4d121.449348!16s%2Fg%2F11j19tx9jd!19sChIJ961AqT-pQjQR4r1Z_V-OfQM?authuser=0&hl=zh-TW&rclk=1
大掌櫃-酒食場,4.2,192,236新北市土城區中央路一段77-1號,https://www.google.com/maps/place/%E5%A4%A7%E6%8E%8C%E6%AB%83-%E9%85%92%E9%A3%9F%E5%A0%B4/data=!4m7!3m6!1s0x346803ddbdbe60f1:0xad0956041d95f8e0!8m2!3d24.9893637!4d121.4476965!16s%2Fg%2F11lkzqlpwl!19sChIJ8WC-vd0DaDQR4PiVHQRWCa0?authuser=0&hl=zh-TW&rclk=1
坂上源炭火酒場｜永寧居酒屋,4.9,590,236新北市土城區中央路三段56號,https://www.google.com/maps/place/%E5%9D%82%E4%B8%8A%E6%BA%90%E7%82%AD%E7%81%AB%E9%85%92%E5%A0%B4%EF%BD%9C%E6%B0%B8%E5%AF%A7%E5%B1%85%E9%85%92%E5%B1%8B/data=!4m7!3m6!1s0x34681ddfe8a8bcf9:0x3a6b7d5d9db1258c!8m2!3d24.9676468!4d121.4369209!16s%2Fg%2F11v6ftk34m!19sChIJ-byo6N8daDQRjCWxnV19azo?authuser=0&hl=zh-TW&rclk=1
星騎士咖啡bar-土城美食 土城小吃 土城宵夜 土城咖啡 土城restaurant 土城必吃,4.6,236,236新北市土城區中央路二段278巷8號,https://www.google.com/maps/place/%E6%98%9F%E9%A8%8E%E5%A3%AB%E5%92%96%E5%95%A1bar-%E5%9C%9F%E5%9F%8E%E7%BE%8E%E9%A3%9F+%E5%9C%9F%E5%9F%8E%E5%B0%8F%E5%90%83+%E5%9C%9F%E5%9F%8E%E5%AE%B5%E5%A4%9C+%E5%9C%9F%E5%9F%8E%E5%92%96%E5%95%A1+%E5%9C%9F%E5%9F%8Erestaurant+%E5%9C%9F%E5%9F%8E%E5%BF%85%E5%90%83/data=!4m7!3m6!1s0x34681d2be725f9ed:0x87561b72f9926450!8m2!3d24.9748419!4d121.4402695!16s%2Fg%2F11h0d7rfk!19sChIJ7fkl5ysdaDQRUGSS-XIbVoc?authuser=0&hl=zh-TW&rclk=1
銀行口燒烤Bar,3.6,387,236新北市土城區裕生路30號,https://www.google.com/maps/place/%E9%8A%80%E8%A1%8C%E5%8F%A3%E7%87%92%E7%83%A4Bar/data=!4m7!3m6!1s0x346802cb02fd04bd:0xeaff45b019c05be6!8m2!3d24.9872269!4d121.4479082!16s%2Fg%2F11b6llr8bx!19sChIJvQT9AssCaDQR5lvAGbBF_-o?authuser=0&hl=zh-TW&rclk=1
大掌櫃啤酒屋土城店,3.8,337,236新北市土城區金城路二段60號之5號,https://www.google.com/maps/place/%E5%A4%A7%E6%8E%8C%E6%AB%83%E5%95%A4%E9%85%92%E5%B1%8B%E5%9C%9F%E5%9F%8E%E5%BA%97/data=!4m7!3m6!1s0x3468037a82061855:0x81727f35bd877233!8m2!3d24.9793909!4d121.4520883!16s%2Fg%2F11j6td59mx!19sChIJVRgGgnoDaDQRM3KHvTV_coE?authuser=0&hl=zh-TW&rclk=1
老串角居酒屋-土城店/土城美食/土城居酒屋/土城串燒/土城宵夜/土城必吃/附近美食,4.9,"2,836",236新北市土城區學府路一段149號,https://www.google.com/maps/place/%E8%80%81%E4%B8%B2%E8%A7%92%E5%B1%85%E9%85%92%E5%B1%8B-%E5%9C%9F%E5%9F%8E%E5%BA%97%2F%E5%9C%9F%E5%9F%8E%E7%BE%8E%E9%A3%9F%2F%E5%9C%9F%E5%9F%8E%E5%B1%85%E9%85%92%E5%B1%8B%2F%E5%9C%9F%E5%9F%8E%E4%B8%B2%E7%87%92%2F%E5%9C%9F%E5%9F%8E%E5%AE%B5%E5%A4%9C%2F%E5%9C%9F%E5%9F%8E%E5%BF%85%E5%90%83%2F%E9%99%84%E8%BF%91%E7%BE%8E%E9%A3%9F/data=!4m7!3m6!1s0x3468031e85e6c40f:0x36411c66bd2a56ec!8m2!3d24.9860847!4d121.4534594!16s%2Fg%2F11l2lkt6c9!19sChIJD8TmhR4DaDQR7FYqvWYcQTY?authuser=0&hl=zh-TW&rclk=1
蝦灘燒烤啤酒屋,4.4,256,236新北市土城區慶祥街4號,https://www.google.com/maps/place/%E8%9D%A6%E7%81%98%E7%87%92%E7%83%A4%E5%95%A4%E9%85%92%E5%B1%8B/data=!4m7!3m6!1s0x34681d2915a37b59:0xe5028e14e51280d1!8m2!3d24.974934!4d121.4382113!16s%2Fg%2F11dxj4yjjk!19sChIJWXujFSkdaDQR0YAS5RSOAuU?authuser=0&hl=zh-TW&rclk=1
土城酒庫,4.4,23,23670新北市土城區中正路64號一樓,https://www.google.com/maps/place/%E5%9C%9F%E5%9F%8E%E9%85%92%E5%BA%AB/data=!4m7!3m6!1s0x34681d2ca21dd23d:0x54611223dde795fa!8m2!3d24.975423!4d121.444276!16s%2Fg%2F11clywc9xk!19sChIJPdIdoiwdaDQR-pXn3SMSYVQ?authuser=0&hl=zh-TW&rclk=1
酒町目串燒居酒屋,4.5,137,23659新北市土城區中央路二段99號,https://www.google.com/maps/place/%E9%85%92%E7%94%BA%E7%9B%AE%E4%B8%B2%E7%87%92%E5%B1%85%E9%85%92%E5%B1%8B/data=!4m7!3m6!1s0x34681d6a872c212d:0xc81447defc859c3c!8m2!3d24.977859!4d121.4423292!16s%2Fg%2F11s1rlyw86!19sChIJLSEsh2odaDQRPJyF_N5HFMg?authuser=0&hl=zh-TW&rclk=1
崧匠燒鳥屋台 土城店,4.4,551,236新北市土城區立德路135巷24號,https://www.google.com/maps/place/%E5%B4%A7%E5%8C%A0%E7%87%92%E9%B3%A5%E5%B1%8B%E5%8F%B0+%E5%9C%9F%E5%9F%8E%E5%BA%97/data=!4m7!3m6!1s0x3442a9f9ece7b5f3:0xffdbdf8cd23440c!8m2!3d24.9870066!4d121.4652814!16s%2Fg%2F11h1mk1mhc!19sChIJ87Xn7PmpQjQRDEQjzfi9_Q8?authuser=0&hl=zh-TW&rclk=1
