Original,EN,Positive,Negative,Neutral,Compound
海鮮漁船直送、新鮮、CP值高，強推,"Seafood fishing boat direct delivery, fresh, CP value high, strong push",0.5,0.0,0.5,0.7906
"義大利麵料很香可惜料有點少，咖喱飯👍。
餐點如下：
———————————————
香烤鹹豬肉義大利麵190元👍
馬達加斯加香草莢布丁60元👍
風味咖喱飯120元👍
———————————————
支付方式：現金💰、信用卡💳、line pay","Italian fabric is very fragrant, but it is a bit less material.
The meals are as follows:
—————————————————————————
Fragrant grilled salted pork pasta 190 yuan 👍
Madagascar Vanilla Pod 60 yuan 👍
Flavor curry rice 120 yuan 喱
—————————————————————————
Payment method: cash 用, credit card 💳, LINE PAY",0.118,0.047,0.835,0.625
"非常棒的一家私廚，裡面有很豐富的紅酒及威士忌收藏，
老闆非常親切熱情，而且對於美食非常有研究。
在這邊可以吃到超好吃的螃蟹及厲害的海鮮料理。

場地可以包場辦活動，還有紅酒課程。

歡迎大家常常來吃吃喝喝。","A great private chef, which contains rich red wine and whiskey collection,
The boss is very enthusiastic and enthusiastic, and is very studied for food.
You can eat super delicious crabs and powerful seafood dishes here.

The venue can be included in the field activities, as well as red wine courses.

Welcome everyone to eat and drink often.",0.381,0.0,0.619,0.9837
需要事先訂位才有位子喔！好吃的私廚料理，算是無菜單料理，牆面是整片酒跟茶喔！,You need to book in advance to have a seat!The delicious private kitchen cuisine is a menu without menu. The wall is a piece of wine and tea!,0.137,0.0,0.863,0.6467
海鮮超新鮮，氣氛很好，空間位子很舒適，老闆很熱情，可是有點難訂位，但下次還會再去！,"The seafood is super fresh, the atmosphere is very good, the space is very comfortable, the boss is very enthusiastic, but it is a bit difficult to book, but I will go again next time!",0.255,0.075,0.67,0.6986
"海鮮直送的新鮮美味，非常喜歡！
尤其每年的秋蟹，建議先預約","Fresh and delicious from seafood, I like it very much!
Especially every year autumn crabs, it is recommended to make an appointment first",0.358,0.0,0.642,0.8622
"Have a Seat, 一個很讓人覺得受歡迎的轉角餐廳。

今天跟同事來午餐、上菜快而且口味層次美味豐富，看來餐酒也很棒，期待下次再訪！","Have a seat, a very popular corner restaurant.

Today, I came to lunch with my colleagues, fast food, and delicious taste. It seems that the meal wine is also great. I look forward to visiting the next time!",0.242,0.0,0.758,0.9039
"義大利麵普普～麵體偏硬，清炒的味道也淡了一些。
點了一份小份清炒時蔬(60元)，真的是“小份”，如圖所示，大家要斟酌一下。
服務態度還不錯，然而出菜速度有待改進。","The pastoral noodles ~ the facade is hard, and the smell of fried.
Ordered a small part of stir -fry (60 yuan), which is really ""small"", as shown in the figure, everyone must consider it.
The service attitude is not bad, but the speed of dishes needs to be improved.",0.112,0.022,0.866,0.7073
"海鮮新鮮！
在這能吃到特別的菜色！","Seafood is fresh!
You can eat special dishes here!",0.444,0.0,0.556,0.6792
"值得期待的私廚餐廳
螃蟹太好吃了","Private kitchen restaurant worth looking forward to
Crab is so delicious",0.425,0.0,0.575,0.7678
茶清香不苦澀，限定五花肉蓋飯好吃！,"The fragrance of tea is not bitter, and the limited pork belly rice rice is delicious!",0.298,0.09,0.613,0.6623
"馬卡龍真的超好吃，大推~~~
年假後開工那天下午3點去點的高麗菜味道無法下嚥，完全沒了之前的甜味（之前吃過幾次很好吃），還有股鐵鏽味，吃了一口整個很反胃，反應給服務人員說沒問題....以後不敢再點這道了，重點是餐點的穩定度有待加強，細節反應品質！","Macaron is really delicious, push ~~~
The taste of the Korean cuisine at 3 pm on the day after the annual vacation cannot be swallowed, there is no previous sweetness (it was delicious a few times before), and the stock rust flavor. The service staff said that there is no problem ... I dare not order this in the future. The focus is on the stability of the meal to be strengthened, and the details react quality!",0.147,0.054,0.799,0.8487
"點咖哩飯$90+雞腿排$30，菜少醬更少，吃到半邊都是白飯的咖哩飯。
咖哩只有馬鈴薯跟紅蘿蔔，雞腿排裡面沒全熟，飯的口感很硬。","Order curry rice $ 90+chicken legs for $ 30, less vegetables, and less rice.
The curry only has potato and carrots. The chicken legs are not fully cooked, and the taste of the rice is very hard.",0.0,0.045,0.955,-0.1761
"舒適的商務空間
非常厲害的調茶搭配很好吃的定食

推薦調茶《極光》
上層為鐵觀音（炭培烏龍）
下層為杉林溪高山烏龍
直飲
沿著製茶的歷史脈絡，感受不同海拔的茶風味
攪拌
就是新舊的融合","Comfortable business space
Very powerful tea adjustment matching is very delicious fixed meal

Recommended tea -regulating ""Aurora""
The upper layer is Tieguanyin (charcoal Pei Oolong)
The lower level is Shanlin Creek alpine oolong
Direct drink
Along the historical context of tea making, feel the tea flavor of different altitudes
Stir
Is the fusion of the new and old",0.181,0.033,0.787,0.8746
"沒想到家裡附近有這麼棒的餐盒
今天一嚐整個超喜歡❤️
醬燒豬/雞腿🍗都超好吃的
配菜也很有誠意每一道都超讚
晚餐可以省心啦👍👍
之前去店裡用餐整個環境超級寵物友善
幹咖喱跟牛肉麵也都超好吃的
下次再來補照","I didn't expect there is such a great lunch box near the house
I taste the whole like today ❤️
The sauce roasted pig/chicken legs are all delicious
The side dishes are also very sincere every way is super happy
Dinner can save worry about it
I used to go to the store to eat the whole environment and the whole environment is super pet friendly
Dry curry and beef noodles are also super delicious
Let's make up the photo next time",0.344,0.026,0.63,0.989
餐點美味❤️  但室內油煙重了些 😱,Meal delicious ❤️ But the indoor oil fume is a bit heavy 😱,0.091,0.406,0.503,-0.8462
客製化的料理，搭配專業的酒品，舒服的用餐空間，聚會的好場所,"Customized cuisine, professional wine, comfortable dining space, good place for party",0.527,0.0,0.473,0.836
小卷推，朋友點清炒蒜香味很不錯,"Small roll push, friends order stir -fry garlic, which is very good",0.386,0.0,0.614,0.7425
非常友善的店家！餐點多樣也美味，歡迎大家來踏踏～走過路過不能錯過內,"Very friendly store!The meals are diverse and delicious, welcome everyone to step on ~ You can’t miss it by passing by",0.36,0.055,0.584,0.8716
裝潢好、菜色美味、店長人很nice,"Good decoration, delicious dishes, and shopkeeper very nice",0.66,0.0,0.34,0.8655
服務很好、餐點好吃、願意再造訪。,"The service is very good, the meals are delicious, and they are willing to visit again.",0.33,0.0,0.67,0.7841
味道很不錯，價格適中，推薦可以來試試,The taste is very good and the price is moderate. It is recommended to try it,0.263,0.0,0.737,0.6115
試營運中，老闆歡迎給意見。,"During the trial operation, the boss welcomed opinions.",0.255,0.0,0.745,0.34
食材新鮮，美味可口,"The ingredients are fresh, delicious and delicious",0.708,0.0,0.292,0.8658
食物好吃，場地舒適，適合聚餐,"The food is delicious, the venue is comfortable, and it is suitable for dinner",0.368,0.0,0.632,0.7906
別具心裁的店，連外帶餐盒都如此用心，會再來光顧,"The unique shop, even the lunch box is so attentive, will come to patronize again",0.0,0.0,1.0,0.0
～極光～特調茶飲，真的超極好喝！前從未有的口感！,"~ Aurora ~ Special tea, it's really super delicious!There is never the taste before!",0.384,0.0,0.616,0.8165
餐點好吃，價格合理～,The meal is delicious and the price is reasonable ~,0.291,0.0,0.709,0.5719
很棒的餐廳，服務好！可以好好放鬆吃飯，停車也方便,"A great restaurant, good service!You can relax and eat well, it is convenient to stop",0.502,0.09,0.408,0.8777
"感受的到餐點的用心
義式料理的口味層次頗多 不會膩 大推！
最讓人驚艷的是特調飲
外面很少看到 茶香味非常濃郁~","Feel the intention of meals
The taste level of Italian cuisine is quite a lot of noble push!
The most amazing thing is the special drink
The tea fragrance is very strong outside ~",0.313,0.0,0.687,0.9284
東西好吃 特調茶飲品超好喝,The special tea drink is super delicious,0.72,0.0,0.28,0.8834
"餐點份量整體偏少，
味道還行。
第一次進去詢問便當時，
給的回覆讓人覺得.....
後來~有機會進去用餐，
在點菜前問套餐飲料加點，
說會給兩杯才點，
(一杯餐點附，一杯加點)
後面上餐點又改口是升級飲料所以只有一杯，
(那我真的不用花錢加點飲料)，
上餐時，
其實我有看到服務人員不小心把大拇指在我的餐點裡，
但他覺得我沒看到，
嗯~謝謝，難忘的服務，不會有以後了。","The meal is too small,
The taste is okay.
I went in for the first time and asked at the time,
The reply given makes people feel ...
Later ~ I have a chance to go in to dine,
Ask meals and drinks before ordering, add some,
It will be given two cups,
(Attach a cup of meals, add a cup)
After the mealing point is changed, the mouth is upgraded, so there is only one cup,
(Then I really don't need to spend money to add some drinks),
When I go to the meal,
In fact, I saw that the service staff accidentally put my thumb in my meal,
But he felt that I didn't see it,
Hmm ~ Thank you, unforgettable service, there will be no future.",0.046,0.033,0.921,0.1779
這菜也太威了！,This dish is too prestigious!,0.0,0.0,1.0,0.0
今天吃了燒肉便當，裡面的沙茶豆腐很入味令人驚艷，燒肉的味道也不錯～以女生來說份量ok，但男生可能有一點點不夠,"I ate roast meat bento today. The sand tea tofu inside is amazing, and the taste of roasted meat is also good ~ For girls, the weight is OK, but boys may not have enough",0.116,0.0,0.884,0.5187
餐食很棒；環境雖小但有特色；尤其是一整面的櫃子；擺設各式茶款、紅酒；也適合企業包場及生日Party,The meal is great; although the environment is small but has characteristics; especially the entire cabinet; setting all kinds of tea and red wine; it is also suitable for corporate charter and birthday party,0.16,0.0,0.84,0.7269
"極光很棒  三種層次  不同風味
紅油炒手會讓人想回味
家常滷肉飯  只能說  讚
人員服務用心   溫柔","Aurora is great three levels of different flavors
Red oil fried players will make people want to remember
Family long braised pork rice can only be praised
Personnel service is tender attentive",0.229,0.0,0.771,0.8225
餐點好吃，適合親朋好友聚餐，缺點是冷氣有點不太冷,"The meal is delicious, suitable for friends and relatives to eat meals. The disadvantage is that air conditioning is a bit cold.",0.238,0.098,0.664,0.6124
"特調系列（鐵觀音Old fashion)很讚
餐點也很美味，且服務親切
空間舒適，是個用餐放鬆的好地方～","The special series (Tieguanyin Old Fashion) is very good
The meal is also delicious, and the service is kind
Comfortable space, a good place for meals to relax ~",0.501,0.0,0.499,0.9686
色香味俱全，推薦！,"The color and fragrance are all, recommended!",0.259,0.0,0.741,0.2714
轉角坐一下很讚～週末想微醺一下，非常適合來喝一杯，室內座位乾淨整潔，很適合約三五好友來坐坐。,"The corner is very good ~ I want to get a little bit on the weekend. It is very suitable for a drink. The indoor seat is clean and tidy, which is very suitable for about three or five friends to sit.",0.213,0.0,0.787,0.8516
很舒服的空間，適合悠閒的午後,"Very comfortable space, suitable for leisurely afternoon",0.375,0.0,0.625,0.5563
氣氛很好，而且餐點非常好吃，最獨特的茶酒真的超推薦！！,"The atmosphere is very good, and the meal is very delicious. The most unique tea wine is really recommended!Intersection",0.305,0.0,0.695,0.8165
"太好吃了！
新鮮不是用口說
空間寬敞","It's so delicious!
Fresh is not speaking with mouth
Spacious space",0.433,0.0,0.567,0.7823
餐點美味、服務親切、環境舒適有質感，整體來說相當滿意,"Meals are delicious, have kind service, comfortable environment and texture, and are quite satisfied as a whole",0.509,0.0,0.491,0.9259
"品酒好地方～微醺之夜可以都品一些🥰
小酌好去處，也有調酒可以試試👍 …","Famous places ~ You can taste some 🥰 🥰 品 品 品 品
If you have a drink, you can try it if you have a bartender ...",0.313,0.0,0.687,0.9393
虎大蝦真的大的誇張😳😳😳,Tiger prawns are really exaggerated 😳😳😳,0.0,0.145,0.855,-0.1761
"想在回味紅油抄手 超想拌飯吃
極光 視覺享受 茶香層次
家常滷肉 醇厚蛋香","Want to remember the red oil copied hand and want to bibimbap to eat
Aurora visual enjoyment of tea aroma level
Homemade braised pork mellow egg fragrance",0.29,0.0,0.71,0.8126
環境整潔，菜色美味，老闆熱情。好吃！值得推薦⋯⋯⋯,"The environment is neat, the dishes are delicious, and the boss is enthusiastic.tasty!It is worth recommending ...",0.388,0.0,0.612,0.8356
調茶有層次，每一層都有不同的風味！,"Tea adjustment has layers, and each layer has different flavors!",0.0,0.0,1.0,0.0
店員服務好，環境氣氛佳，餐點不錯吃,"The clerk service is good, the environment atmosphere is good, and the meal is good",0.42,0.0,0.58,0.8271
美味餐點加上創新茶飲，坐一下值得一訪再訪。,"Delicious meal plus innovative tea, take a visit and visit again.",0.423,0.0,0.577,0.765
非常棒的餐廳，吃飯喝酒的好去處～～,"A great restaurant, a good place for eating and drinking ~~",0.438,0.0,0.562,0.7906
環境好，麵也好吃~~,The environment is good and the noodles are delicious ~~,0.452,0.0,0.548,0.765
"在這附近上班，午餐終於有新選擇！
讚讚","Go to work nearby, lunch finally has a new choice!
Praise",0.28,0.0,0.72,0.5983
服務親切、喜歡用餐的氣氛及環境,The atmosphere and environment of intimate service and like dining,0.217,0.0,0.783,0.3612
用餐環境燈光好，氣氛佳。,The dining environment is good and the atmosphere is good.,0.42,0.0,0.58,0.7003
餐點新鮮，特調別緻用心!,"The meal is fresh, and the special tune is unique!",0.398,0.0,0.602,0.6476
"場地舒服東西又好吃🥺🥺
推推～～～ …","The site is comfortable and delicious 服
Push ~~~ ...",0.467,0.0,0.533,0.7906
便當好好吃！！！,The bento is delicious!IntersectionIntersection,0.0,0.0,1.0,0.0
好喜歡一杯接一杯的酒水,I really like one glass of drinks one after another,0.237,0.0,0.763,0.4201
拍片友善，讚讚 👍🏻 …,"Friendly film, praise ...",0.773,0.0,0.227,0.7783
微醺之夜～超讚👍,Slightly 醺 微 👍 微 夜 夜 夜,0.0,0.0,1.0,0.0
空間很舒適,Space is very comfortable,0.545,0.0,0.455,0.5563
很乾淨,Very clean,0.75,0.0,0.25,0.4576
空間舒服～,The space is comfortable ~,0.452,0.0,0.548,0.5106
環境很棒👍👍👍 …,The environment is great 👍👍👍 ...,0.291,0.0,0.709,0.6249
(⁎⁍̴̛ᴗ⁍̴̛⁎),(⁎⁍̴̛ᴗ⁍̴̛⁎),0.0,0.0,1.0,0.0
筆墨無法形容,Pen ink cannot be described,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
美味,tasty,0.0,0.0,1.0,0.0
好吃 老闆很和善,The delicious boss is very kind,0.649,0.0,0.351,0.8122
微醺之夜👍 …,Slightly 夜 夜 夜 ...,0.0,0.0,1.0,0.0
